model_code,pcc,vd
ERA5_1983.5,0.07924833119137384,0.45793991436699033
ERA5_1983.7,0.06632299394842373,0.5597780858490765
ERA5_1984.1,0.49935287867402267,0.29830050636657857
ERA5_1984.3,0.4882962116437726,0.14289045502075337
ERA5_1984.5,0.24017890894494698,0.48885469306835316
ERA5_1984.7,0.43440097020049917,0.31791365314849995
ERA5_1985.1,0.12523016902174053,0.04307250844994548
ERA5_1985.3,0.09347060096166851,0.05315871370276448
ERA5_1985.5,0.19497040364360133,0.15245749222794536
ERA5_1985.7,0.1289705442302519,0.13794888722458842
ERA5_1986.1,0.3047243768990798,0.01605225337102134
ERA5_1986.3,0.28387858928014964,0.07870841754033286
ERA5_1986.5,0.3668714726105094,0.2874095367138175
ERA5_1986.7,0.37426915543206885,0.16663520800516884
ERA5_1987.1,0.2948137073312951,0.9838197210687114
ERA5_1987.3,0.3963952087100157,0.9409787038224651
ERA5_1987.5,0.335981425633788,0.8655430951970531
ERA5_1987.7,0.2157035560046735,0.9525860229390575
ERA5_1988.1,0.12201003939249158,0.26890714231652413
ERA5_1988.3,0.28859502854246905,0.24295939270180855
ERA5_1988.5,0.08416623191555424,0.20061327282113228
ERA5_1988.7,0.20725545765690473,0.22410021487397347
ERA5_1989.1,0.4795966630607845,0.5626982405425309
ERA5_1989.3,0.1306877365773595,0.3886800065280198
ERA5_1989.5,0.2374040730106332,0.5451315596343278
ERA5_1989.7,0.20869469189674952,0.44094156768333903
ERA5_1990.1,0.13922455264742373,0.5624144258947344
ERA5_1990.3,0.33431434466467946,0.49845685391139705
ERA5_1990.5,0.2170986740275427,0.5821943762750598
ERA5_1990.7,0.2510828272294401,0.5481719258279772
ERA5_1991.1,0.14578291857440542,0.39253041673950273
ERA5_1991.3,0.23216704722059836,0.28413025070480424
ERA5_1991.5,0.4322102917039449,0.3277712814932259
ERA5_1991.7,0.33102050650673653,0.3563059322958382
ERA5_1992.1,0.09621045389553588,0.19337073989891196
ERA5_1992.3,0.06714646442992361,0.43780371078037406
ERA5_1992.5,-0.04622570360795935,0.22350145407699729
ERA5_1992.7,-0.08204361850244135,0.3337299925901809
ERA5_1993.1,0.01787774668083536,0.06430400008587733
ERA5_1993.3,-0.12636183385093214,0.056872034126235094
ERA5_1993.5,0.13789147122411718,0.1461062192383279
ERA5_1993.7,-0.03566825253961746,0.13494104737667934
ERA5_1994.1,0.1610850767902813,1.4018844426272443
ERA5_1994.3,0.12291931753815524,1.1469005704520276
ERA5_1994.5,0.1012255317199417,1.1798044205306104
ERA5_1994.7,0.056252933132070464,1.0952568412421277
