# Vinther.GRIP.2010
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-GRIP.Vinther.2010.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-GRIP.Vinther.2010.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://doi.pangaea.de/10.1594/PANGAEA.786354
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: glacier ice
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Vinther.GRIP.2010
#------------------
# Investigators
#     Investigators: Vinther, B.M.;Jones, P.D.;Briffa, K.R.;Clausen, H.B.;Andersen, K.K.;Dahl-Jensen, D.;Johnsen, S.J.
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Vinther, B.M.;Jones, P.D.;Briffa, K.R.;Clausen, H.B.;Andersen, K.K.;Dahl-Jensen, D.;Johnsen, S.J.
#     Published_Date_or_Year: 2010
#     Published_Title: Climatic signals in multiple highly resolved stable isotope records from Greenland
#     Journal_Name: Quaternary Science Reviews
#     Volume: 29
#     Edition: 
#     Issue: 3-4
#     Pages: 522-538
#     Report: 
#     DOI: 10.1016/j.quascirev.2009.11.002
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: GRIP
#     Location: 
#     Country: 
#     Northernmost_Latitude: 72.58
#     Southernmost_Latitude: 72.58
#     Easternmost_Longitude: -37.64
#     Westernmost_Longitude: -37.64
#     Elevation: 3238
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1.0
#     Most_Recent_Year: 1979.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , glacier ice, ,,N,   
##d18O	,,,permil, 1 2 3 4 5 6 7 8 9 10 11 12, glacier ice, ,,, ; archiveType changed - was originally ice core;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
1.0	-37.72	
2.0	-39.33	
3.0	-39.07	
4.0	-39.44	
5.0	-35.93	
6.0	-35.93	
7.0	-38.67	
8.0	-38.22	
9.0	-35.92	
10.0	-36.06	
11.0	-36.13	
12.0	-38.21	
13.0	-38.48	
14.0	-37.4	
15.0	-35.63	
16.0	-38.93	
17.0	-35.72	
18.0	-40.21	
19.0	-36.73	
20.0	-35.9	
21.0	-37.74	
22.0	-36.09	
23.0	-38.33	
24.0	-37.24	
25.0	-37.68	
26.0	-40.34	
27.0	-37.5	
28.0	-35.16	
29.0	-38.83	
30.0	-36.92	
31.0	-36.54	
32.0	-36.86	
33.0	-35.59	
34.0	-33.7	
35.0	-35.4	
36.0	-37.48	
37.0	-38.49	
38.0	-35.98	
39.0	-38.07	
40.0	-35.52	
41.0	-36.46	
42.0	-36.23	
43.0	-39.25	
44.0	-37.5	
45.0	-39.35	
46.0	-41.12	
47.0	-37.82	
48.0	-36.38	
49.0	-38.85	
50.0	-37.91	
51.0	-37.58	
52.0	-36.39	
53.0	-34.96	
54.0	-36.5	
55.0	-37.78	
56.0	-40.16	
57.0	-38.28	
58.0	-38.25	
59.0	-37.14	
60.0	-33.83	
61.0	-37.2	
62.0	-36.97	
63.0	-36.93	
64.0	-36.2	
65.0	-38.16	
66.0	-36.68	
67.0	-38.49	
68.0	-37.73	
69.0	-37.34	
70.0	-35.79	
71.0	-36.44	
72.0	-35.99	
73.0	-37.43	
74.0	-36.41	
75.0	-37.2	
76.0	-37.37	
77.0	-38.36	
78.0	-35.93	
79.0	-35.79	
80.0	-39.03	
81.0	-35.62	
82.0	-36.97	
83.0	-37.05	
84.0	-36.3	
85.0	-35.75	
86.0	-35.92	
87.0	-38.8	
88.0	-36.6	
89.0	-36.78	
90.0	-38.32	
91.0	-36.34	
92.0	-40.01	
93.0	-34.81	
94.0	-36.6	
95.0	-34.97	
96.0	-39.35	
97.0	-37.8	
98.0	-38.9	
99.0	-38.05	
100.0	-33.53	
101.0	-37.54	
102.0	-36.3	
103.0	-36.18	
104.0	-36.67	
105.0	-39.78	
106.0	-37.09	
107.0	-39.44	
108.0	-38.08	
109.0	-37.31	
110.0	-35.27	
111.0	-37.51	
112.0	-36.44	
113.0	-39.83	
114.0	-37.08	
115.0	-38.15	
116.0	-37.65	
117.0	-37.49	
118.0	-36.72	
119.0	-36.95	
120.0	-36.37	
121.0	-38.79	
122.0	-38.08	
123.0	-38.08	
124.0	-39.07	
125.0	-39.17	
126.0	-39.69	
127.0	-37.5	
128.0	-35.04	
129.0	-35.06	
130.0	-37.94	
131.0	-36.95	
132.0	-37.43	
133.0	-37.17	
134.0	-36.29	
135.0	-37.76	
136.0	-37.14	
137.0	-39.1	
138.0	-36.08	
139.0	-36.36	
140.0	-38.29	
141.0	-39.63	
142.0	-36.13	
143.0	-34.25	
144.0	-35.91	
145.0	-38.03	
146.0	-38.27	
147.0	-38.75	
148.0	-39.28	
149.0	-34.85	
150.0	-35.37	
151.0	-34.66	
152.0	-34.4	
153.0	-39.31	
154.0	-39.73	
155.0	-36.34	
156.0	-36.05	
157.0	-37.28	
158.0	-38.1	
159.0	-35.56	
160.0	-38.71	
161.0	-37.34	
162.0	-36.89	
163.0	-38.15	
164.0	-40.21	
165.0	-39.63	
166.0	-38.98	
167.0	-42.28	
168.0	-40.8	
169.0	-39.29	
170.0	-39.18	
171.0	-35.19	
172.0	-38.46	
173.0	-37.95	
174.0	-39.77	
175.0	-37.0	
176.0	-37.05	
177.0	-38.78	
178.0	-35.41	
179.0	-40.7	
180.0	-39.0	
181.0	-38.42	
182.0	-40.13	
183.0	-37.31	
184.0	-37.18	
185.0	-41.95	
186.0	-38.18	
187.0	-37.05	
188.0	-37.02	
189.0	-35.59	
190.0	-38.29	
191.0	-36.24	
192.0	-38.26	
193.0	-38.14	
194.0	-37.96	
195.0	-38.87	
196.0	-37.65	
197.0	-36.1	
198.0	-37.41	
199.0	-37.51	
200.0	-35.02	
201.0	-39.24	
202.0	-36.35	
203.0	-38.57	
204.0	-37.21	
205.0	-35.24	
206.0	-36.89	
207.0	-37.33	
208.0	-38.06	
209.0	-39.0	
210.0	-38.18	
211.0	-36.9	
212.0	-39.04	
213.0	-38.93	
214.0	-37.32	
215.0	-37.1	
216.0	-38.68	
217.0	-37.16	
218.0	-38.93	
219.0	-38.63	
220.0	-39.69	
221.0	-39.79	
222.0	-37.16	
223.0	-35.05	
224.0	-37.31	
225.0	-40.2	
226.0	-38.27	
227.0	-37.59	
228.0	-39.28	
229.0	-37.21	
230.0	-38.75	
231.0	-37.23	
232.0	-37.41	
233.0	-36.97	
234.0	-36.65	
235.0	-37.53	
236.0	-36.52	
237.0	-39.97	
238.0	-36.83	
239.0	-38.44	
240.0	-38.99	
241.0	-38.79	
242.0	-37.04	
243.0	-39.18	
244.0	-37.54	
245.0	-38.33	
