# Laing Island, Papua New Guinea oxygen isotope record 1884-1993
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-LaingIslandPapuaNewGuinea.Tudhope.2001.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-LaingIslandPapuaNewGuinea.Tudhope.2001.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/1866
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Laing Island, Papua New Guinea oxygen isotope record 1884-1993
#------------------
# Investigators
#     Investigators: Tudhope; Ocean2k
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Tudhope, A.W.;C.P. Chilcott;M.T. McCulloch;E.R. Cook;J. Chappell;R.M. Ellam;D.W. Lea;J.M Lough;G.B. Shimmield
#     Published_Date_or_Year: 2001
#     Published_Title: Variability in the El Nino-Southern Oscillation through a glacial-interglacial cycle
#     Journal_Name: Science
#     Volume: 291
#     Edition: 
#     Issue: 5508
#     Pages: 1511-1517
#     Report: 
#     DOI: 10.1126/science.1057969
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: Tierney, Jessica E.;Abram, Nerilie J.;Anchukaitis, Kevin J.;Evans, Michael N.;Giry, Cyril;Kilbourne, K. Halimeda;Saenger, Casey P.;Wu, Henry C.;Zinke, Jens
#     Published_Date_or_Year: 2015
#     Published_Title: Tropical sea surface temperatures for the past four centuries reconstructed from coral archives
#     Journal_Name: Paleoceanography
#     Volume: 30
#     Edition: 
#     Issue: 3
#     Pages: 226-252
#     Report: 
#     DOI: 10.1002/2014PA002717
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Laing Island, Papua New Guinea
#     Location: 
#     Country: 
#     Northernmost_Latitude: -4.15
#     Southernmost_Latitude: -4.15
#     Easternmost_Longitude: 144.8833
#     Westernmost_Longitude: 144.8833
#     Elevation: -3
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1884.542
#     Most_Recent_Year: 1993.042
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Porites
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##d18O	,,,permil, N/A (subannually resolved), coral, ,,, ; climateInterpretation_seasonality changed - was originally seasonal;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
1993.042	-4.875	
1992.792	-4.981	
1992.542	-5.166	
1992.292	-5.06	
1992.042	-4.942	
1991.792	-4.919	
1991.542	-4.994	
1991.292	-5.058	
1991.042	-4.915	
1990.792	-5.007	
1990.542	-5.03	
1990.292	-5.162	
1990.042	-5.132	
1989.792	-5.168	
1989.542	-5.269	
1989.292	-5.403	
1989.042	-5.138	
1988.792	-5.185	
1988.542	-5.242	
1988.292	-5.384	
1988.042	-5.129	
1987.792	-4.879	
1987.542	-4.8	
1987.292	-4.985	
1987.042	-4.922	
1986.792	-4.941	
1986.542	-5.046	
1986.292	-5.19	
1986.042	-5.21	
1985.792	-5.191	
1985.542	-5.087	
1985.292	-5.195	
1985.042	-4.902	
1984.792	-4.969	
1984.542	-4.771	
1984.292	-5.057	
1984.042	-5.009	
1983.792	-4.846	
1983.542	-4.83	
1983.292	-5.092	
1983.042	-4.759	
1982.792	-4.679	
1982.542	-4.803	
1982.292	-5.23	
1982.042	-5.122	
1981.792	-5.114	
1981.542	-4.99	
1981.292	-5.134	
1981.042	-5.066	
1980.792	-5.035	
1980.542	-5.014	
1980.292	-5.201	
1980.042	-4.989	
1979.792	-4.853	
1979.542	-4.881	
1979.292	-5.087	
1979.042	-4.907	
1978.792	-4.997	
1978.542	-4.994	
1978.292	-5.214	
1978.042	-5.059	
1977.792	-4.987	
1977.542	-4.98	
1977.292	-5.137	
1977.042	-4.973	
1976.792	-4.886	
1976.542	-4.837	
1976.292	-5.042	
1976.042	-5.023	
1975.792	-5.04	
1975.542	-5.032	
1975.292	-5.397	
1975.042	-5.067	
1974.792	-4.982	
1974.542	-4.96	
1974.292	-5.232	
1974.042	-5.112	
1973.792	-5.094	
1973.542	-5.044	
1973.292	-5.23	
1973.042	-4.921	
1972.792	-4.784	
1972.542	-4.831	
1972.292	-5.145	
1972.042	-5.0	
1971.792	-5.049	
1971.542	-5.123	
1971.292	-5.484	
1971.042	-5.177	
1970.792	-5.168	
1970.542	-5.035	
1970.292	-5.332	
1970.042	-5.038	
1969.792	-4.934	
1969.542	-4.918	
1969.292	-5.082	
1969.042	-4.928	
1968.792	-4.921	
1968.542	-4.858	
1968.292	-5.143	
1968.042	-4.985	
1967.792	-4.995	
1967.542	-4.952	
1967.292	-5.014	
1967.042	-4.9	
1966.792	-4.678	
1966.542	-4.695	
1966.292	-4.864	
1966.042	-4.757	
1965.792	-4.515	
1965.542	-4.534	
1965.292	-4.807	
1965.042	-4.799	
1964.792	-4.965	
1964.542	-4.862	
1964.292	-5.041	
1964.042	-4.727	
1963.792	-4.733	
1963.542	-4.714	
1963.292	-4.802	
1963.042	-4.927	
1962.792	-5.018	
1962.542	-4.89	
1962.292	-4.974	
1962.042	-5.015	
1961.792	-4.945	
1961.542	-4.994	
1961.292	-5.293	
1961.042	-5.106	
1960.792	-5.065	
1960.542	-5.012	
1960.292	-5.39	
1960.042	-4.954	
1959.792	-4.935	
1959.542	-4.822	
1959.292	-5.063	
1959.042	-4.863	
1958.792	-4.946	
1958.542	-4.947	
1958.292	-4.95	
1958.042	-4.685	
1957.792	-4.594	
1957.542	-4.599	
1957.292	-4.709	
1957.042	-4.818	
1956.792	-4.836	
1956.542	-4.804	
1956.292	-4.846	
1956.042	-4.737	
1955.792	-4.653	
1955.542	-4.686	
1955.292	-4.882	
1955.042	-4.8	
1954.792	-4.84	
1954.542	-4.84	
1954.292	-4.969	
1954.042	-5.054	
1953.792	-4.841	
1953.542	-4.763	
1953.292	-5.169	
1953.042	-5.02	
1952.792	-4.948	
1952.542	-4.917	
1952.292	-5.007	
1952.042	-4.815	
1951.792	-4.702	
1951.542	-4.727	
1951.292	-4.757	
1951.042	-4.642	
1950.792	-4.672	
1950.542	-4.762	
1950.292	-4.863	
1950.042	-4.796	
1949.792	-5.028	
1949.542	-4.997	
1949.292	-4.981	
1949.042	-4.845	
1948.792	-4.926	
1948.542	-4.794	
1948.292	-4.877	
1948.042	-4.878	
1947.792	-4.833	
1947.542	-4.74	
1947.292	-5.096	
1947.042	-5.047	
1946.792	-4.95	
1946.542	-4.904	
1946.292	-5.147	
1946.042	-5.059	
1945.792	-5.021	
1945.542	-5.035	
1945.292	-5.298	
1945.042	-5.135	
1944.792	-5.061	
1944.542	-5.32	
1944.292	-5.24	
1944.042	-5.145	
1943.792	-5.317	
1943.542	-5.231	
1943.292	-5.45	
1943.042	-5.398	
1942.792	-5.056	
1942.542	-4.921	
1942.292	-5.018	
1942.042	-4.786	
1941.792	-4.58	
1941.542	-4.538	
1941.292	-4.777	
1941.042	-4.742	
1940.792	-4.72	
1940.542	-4.761	
1940.292	-5.015	
1940.042	-4.922	
1939.792	-4.94	
1939.542	-4.909	
1939.292	-5.007	
1939.042	-4.75	
1938.792	-4.962	
1938.542	-4.892	
1938.292	-4.967	
1938.042	-4.83	
1937.792	-4.848	
1937.542	-4.817	
1937.292	-5.091	
1937.042	-4.865	
1936.792	-4.98	
1936.542	-4.956	
1936.292	-5.125	
1936.042	-4.843	
1935.792	-4.906	
1935.542	-4.89	
1935.292	-5.132	
1935.042	-4.941	
1934.792	-4.845	
1934.542	-4.858	
1934.292	-5.012	
1934.042	-5.235	
1933.792	-5.029	
1933.542	-4.969	
1933.292	-5.117	
1933.042	-5.097	
1932.792	-4.973	
1932.542	-4.952	
1932.292	-5.093	
1932.042	-4.973	
1931.792	-4.902	
1931.542	-4.87	
1931.292	-5.002	
1931.042	-4.966	
1930.792	-4.849	
1930.542	-4.822	
1930.292	-5.144	
1930.042	-4.993	
1929.792	-4.916	
1929.542	-4.897	
1929.292	-5.174	
1929.042	-5.049	
1928.792	-4.913	
1928.542	-4.894	
1928.292	-5.288	
1928.042	-4.983	
1927.792	-4.989	
1927.542	-4.965	
1927.292	-5.18	
1927.042	-5.103	
1926.792	-5.108	
1926.542	-4.941	
1926.292	-4.987	
1926.042	-4.736	
1925.792	-4.714	
1925.542	-4.683	
1925.292	-4.827	
1925.042	-4.812	
1924.792	-4.848	
1924.542	-4.882	
1924.292	-5.101	
1924.042	-4.847	
1923.792	-4.894	
1923.542	-4.847	
1923.292	-5.194	
1923.042	-4.977	
1922.792	-4.97	
1922.542	-4.961	
1922.292	-5.154	
1922.042	-4.964	
1921.792	-4.871	
1921.542	-4.722	
1921.292	-4.937	
1921.042	-4.924	
1920.792	-4.931	
1920.542	-5.024	
1920.292	-4.932	
1920.042	-5.103	
1919.792	-4.718	
1919.542	-4.722	
1919.292	-4.967	
1919.042	-4.818	
1918.792	-4.634	
1918.542	-4.59	
1918.292	-4.821	
1918.042	-4.793	
1917.792	-4.719	
1917.542	-4.709	
1917.292	-4.866	
1917.042	-5.01	
1916.792	-4.812	
1916.542	-4.852	
1916.292	-4.976	
1916.042	-4.986	
1915.792	-4.81	
1915.542	-4.71	
1915.292	-4.695	
1915.042	-4.597	
1914.792	-4.518	
1914.542	-4.548	
1914.292	-4.778	
1914.042	-4.688	
1913.792	-4.78	
1913.542	-4.908	
1913.292	-5.104	
1913.042	-5.005	
1912.792	-4.744	
1912.542	-4.718	
1912.292	-4.693	
1912.042	-4.578	
1911.792	-4.622	
1911.542	-4.574	
1911.292	-4.635	
1911.042	-4.548	
1910.792	-4.668	
1910.542	-4.69	
1910.292	-4.946	
1910.042	-4.933	
1909.792	-4.861	
1909.542	-4.735	
1909.292	-4.744	
1909.042	-4.607	
1908.792	-4.765	
1908.542	-4.795	
1908.292	-5.147	
1908.042	-4.925	
1907.792	-4.871	
1907.542	-4.852	
1907.292	-4.816	
1907.042	-4.913	
1906.792	-4.875	
1906.542	-4.676	
1906.292	-4.743	
1906.042	-4.571	
1905.792	-4.533	
1905.542	-4.691	
1905.292	-4.655	
1905.042	-4.645	
1904.792	-4.648	
1904.542	-4.652	
1904.292	-4.698	
1904.042	-4.707	
1903.792	-4.78	
1903.542	-4.754	
1903.292	-4.856	
1903.042	-4.678	
1902.792	-4.422	
1902.542	-4.385	
1902.292	-4.732	
1902.042	-4.779	
1901.792	-4.941	
1901.542	-4.865	
1901.292	-5.086	
1901.042	-4.858	
1900.792	-5.091	
1900.542	-4.899	
1900.292	-4.854	
1900.042	-4.782	
1899.792	-4.726	
1899.542	-4.778	
1899.292	-4.902	
1899.042	-5.013	
1898.792	-4.941	
1898.542	-4.874	
1898.292	-4.999	
1898.042	-4.929	
1897.792	-4.876	
1897.542	-4.893	
1897.292	-4.967	
1897.042	-4.852	
1896.792	-4.729	
1896.542	-4.691	
1896.292	-4.932	
1896.042	-4.761	
1895.792	-4.659	
1895.542	-4.791	
1895.292	-4.963	
1895.042	-4.748	
1894.792	-4.799	
1894.542	-4.855	
1894.292	-4.808	
1894.042	-4.683	
1893.792	-4.862	
1893.542	-4.891	
1893.292	-4.991	
1893.042	-4.759	
1892.792	-4.693	
1892.542	-4.731	
1892.292	-4.907	
1892.042	-4.73	
1891.792	-4.857	
1891.542	-4.765	
1891.292	-4.564	
1891.042	-4.519	
1890.792	-4.714	
1890.542	-4.804	
1890.292	-4.857	
1890.042	-4.865	
1889.792	-4.827	
1889.542	-4.718	
1889.292	-4.741	
1889.042	-4.512	
1888.792	-4.437	
