# Björklund.Kittelfjall.2012
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Kittelfjall.Bjorklund.2012.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Kittelfjall.Bjorklund.2012.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: this study
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Björklund.Kittelfjall.2012
#------------------
# Investigators
#     Investigators: Björklund, Jesper A.;Gunnarson, Björn E.;Krusic, Paul J.;Grudd, Håkan;Josefsson, Torbjörn;Östlund, Lars;Linderholm, Hans W.
#------------------
# Description_Notes_and_Keywords
#     Description: Δdensity = MXD - minimum density, more focused summer temp. signal than MXD (Björklund et al., 2014, CP, doi:10.5194/cp-10-877-2014)
#------------------
# Publication
#     Authors: Björklund, Jesper A.;Gunnarson, Björn E.;Krusic, Paul J.;Grudd, Håkan;Josefsson, Torbjörn;Östlund, Lars;Linderholm, Hans W.
#     Published_Date_or_Year: 2012
#     Published_Title: Advances towards improved low-frequency tree-ring reconstructions, using an updated Pinus sylvestris L. MXD network from the Scandinavian Mountains
#     Journal_Name: Theoretical and Applied Climatology
#     Volume: 113
#     Edition: 
#     Issue: 3-4
#     Pages: 697-710
#     Report: 
#     DOI: 10.1007/s00704-012-0787-7
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Kittelfjall
#     Location: 
#     Country: 
#     Northernmost_Latitude: 65.2
#     Southernmost_Latitude: 65.2
#     Easternmost_Longitude: 15.5
#     Westernmost_Longitude: 15.5
#     Elevation: 550
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1550.0
#     Most_Recent_Year: 2007.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##density	,Tree Ring, ,NA, 6 7, tree, ,,N,  ; climateInterpretation_seasonality changed - was originally 7/8/2009; climateInterpretation_seasonality changed - was originally 7/8/2009;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           density	
1915.0	-0.450723843997602	
1916.0	0.414338232385221	
1917.0	0.69454662358679	
1918.0	0.619311952166678	
1919.0	0.149212033003385	
1920.0	0.208873048026646	
1921.0	-0.77452240429808	
1922.0	0.259740721224399	
1923.0	-1.4955514228178	
1924.0	-0.257368456641332	
1925.0	0.393892151877267	
1926.0	0.207581456953156	
1927.0	-0.292844017478231	
1928.0	-1.59160592573972	
1929.0	-0.827304000760018	
1930.0	1.72198383994385	
1931.0	-0.792636962768603	
1932.0	-0.280619244712504	
1933.0	0.710581462596298	
1934.0	1.56004562648498	
1935.0	-0.773969318046364	
1936.0	-0.266481519003238	
1937.0	2.00894134216559	
1938.0	1.07272735297422	
1939.0	0.899733921261486	
1940.0	1.1889914712318	
1941.0	0.382045777451447	
1942.0	0.474717314933229	
1943.0	1.48390187992058	
1944.0	0.778120979986805	
1945.0	1.33443786289531	
1946.0	1.16054097050157	
1947.0	2.14002253277088	
1948.0	1.09647639428906	
1949.0	0.426040031020458	
1950.0	1.92784347715217	
1951.0	0.402074656379302	
1952.0	-0.294519099409334	
1953.0	1.26587227205233	
1954.0	1.38412247993144	
1955.0	1.61157727416152	
1956.0	0.514558821745941	
1957.0	1.12758852748314	
1958.0	-0.667563928136312	
1959.0	1.5641472981484	
1960.0	0.729593127104643	
1961.0	0.243902608092756	
1962.0	-0.741496480311398	
1963.0	0.398841716135498	
1964.0	0.0262008268231044	
1965.0	-0.442275793862154	
1966.0	-0.0917856853198692	
1967.0	0.441132180510321	
1968.0	0.687787571685324	
1969.0	0.668763966686947	
1970.0	0.721996247050858	
1971.0	-0.231010971131938	
1972.0	0.987359044852213	
1973.0	0.724885558429083	
1974.0	0.118153962215487	
1975.0	0.729826471808446	
1976.0	0.99433703228851	
1977.0	-0.446919018516882	
1978.0	0.382433607004373	
1979.0	1.20713586370452	
1980.0	1.87922341156462	
1981.0	0.381345547841845	
1982.0	0.405587840603046	
1983.0	-0.0951972855824404	
1984.0	-0.300185849447991	
1985.0	-0.124183144722616	
1986.0	0.898490752011069	
1987.0	-0.308681367031206	
1988.0	1.15795889651334	
1989.0	1.07339191198222	
1990.0	0.845813931291556	
1991.0	0.995761145491245	
1992.0	-0.391449737767393	
1993.0	-0.484820313126676	
1994.0	1.14598708810878	
1995.0	-0.465736612154763	
1996.0	0.0688859982702815	
1997.0	1.29689819504633	
1998.0	-0.512756406330521	
1999.0	0.542256924938095	
2000.0	0.624821398651272	
2001.0	-0.196514060191206	
2002.0	1.02255979338569	
2003.0	1.67757021605787	
2004.0	-0.0409877683065122	
2005.0	0.396775615400711	
2006.0	1.75266128485324	
2007.0	1.853645731258	
