# Vinther.Agassiz.2008
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Agassiz.Vinther.2008.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Agassiz.Vinther.2008.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/11131
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: glacier ice
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Vinther.Agassiz.2008
#------------------
# Investigators
#     Investigators: Vinther, B. M.;Clausen, H. B.;Fisher, D. A.;Koerner, R. M.;Johnsen, S. J.;Andersen, K. K.;Dahl-Jensen, D.;Rasmussen, S. O.;Steffensen, J. P.;Svensson, A. M.
#------------------
# Description_Notes_and_Keywords
#     Description: Low frequency
#------------------
# Publication
#     Authors: Vinther, B. M.;Clausen, H. B.;Fisher, D. A.;Koerner, R. M.;Johnsen, S. J.;Andersen, K. K.;Dahl-Jensen, D.;Rasmussen, S. O.;Steffensen, J. P.;Svensson, A. M.
#     Published_Date_or_Year: 2008
#     Published_Title: Synchronizing ice cores from the Renland and Agassiz ice caps to the Greenland ice core chronology
#     Journal_Name: Journal of Geophysical Research
#     Volume: 113
#     Edition: 
#     Issue: D8
#     Pages: D08115
#     Report: 
#     DOI: 10.1029/2007JD009143
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Agassiz
#     Location: 
#     Country: 
#     Northernmost_Latitude: 80.7
#     Southernmost_Latitude: 80.7
#     Easternmost_Longitude: -73.1
#     Westernmost_Longitude: -73.1
#     Elevation: 1700
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 
#     Most_Recent_Year: 1972.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , glacier ice, ,,N,   
##d18O	,,,permil, 1 2 3 4 5 6 7 8 9 10 11 12, glacier ice, ,,, ; archiveType changed - was originally ice core;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
0.0	-27.97	
1.0	-27.97	
2.0	-27.97	
3.0	-28.0	
4.0	-28.0	
5.0	-28.0	
6.0	-28.0	
7.0	-28.0	
8.0	-28.52	
9.0	-29.3	
10.0	-29.3	
11.0	-29.3	
12.0	-29.3	
13.0	-29.3	
14.0	-29.27	
15.0	-29.21	
16.0	-29.21	
17.0	-29.21	
18.0	-29.21	
19.0	-29.21	
20.0	-28.37	
21.0	-26.91	
22.0	-26.91	
23.0	-26.91	
24.0	-26.91	
25.0	-26.91	
26.0	-26.71	
27.0	-26.44	
28.0	-26.44	
29.0	-26.44	
30.0	-26.44	
31.0	-26.44	
32.0	-26.96	
33.0	-27.52	
34.0	-27.52	
35.0	-27.52	
36.0	-27.52	
37.0	-27.52	
38.0	-27.78	
39.0	-27.99	
40.0	-27.99	
41.0	-27.99	
42.0	-27.99	
43.0	-27.99	
44.0	-28.13	
45.0	-28.26	
46.0	-28.26	
47.0	-28.26	
48.0	-28.26	
49.0	-28.26	
50.0	-29.28	
51.0	-29.9	
52.0	-29.9	
53.0	-29.9	
54.0	-29.9	
55.0	-29.9	
56.0	-29.89	
57.0	-29.88	
58.0	-29.88	
59.0	-29.88	
60.0	-29.88	
61.0	-29.88	
62.0	-28.72	
63.0	-28.49	
64.0	-28.49	
65.0	-28.49	
66.0	-28.49	
67.0	-28.49	
68.0	-26.72	
69.0	-26.4	
70.0	-26.4	
71.0	-26.4	
72.0	-26.4	
73.0	-26.4	
74.0	-26.79	
75.0	-26.8	
76.0	-26.8	
77.0	-26.8	
78.0	-26.8	
79.0	-26.81	
80.0	-26.87	
81.0	-26.87	
82.0	-26.87	
83.0	-26.87	
84.0	-26.87	
85.0	-27.32	
86.0	-28.55	
87.0	-28.55	
88.0	-28.55	
89.0	-28.55	
90.0	-28.55	
91.0	-29.08	
92.0	-29.78	
93.0	-29.78	
94.0	-29.78	
95.0	-29.78	
96.0	-29.78	
97.0	-29.6	
98.0	-29.41	
99.0	-29.41	
100.0	-29.41	
101.0	-29.41	
102.0	-29.41	
103.0	-29.02	
104.0	-28.83	
105.0	-28.83	
106.0	-28.83	
107.0	-28.83	
108.0	-28.83	
109.0	-28.42	
110.0	-28.36	
111.0	-28.36	
112.0	-28.36	
113.0	-28.36	
114.0	-28.34	
115.0	-28.11	
116.0	-28.11	
117.0	-28.11	
118.0	-28.11	
119.0	-28.11	
120.0	-28.24	
121.0	-28.6	
122.0	-28.6	
123.0	-28.6	
124.0	-28.6	
125.0	-28.6	
126.0	-28.08	
127.0	-27.26	
128.0	-27.26	
129.0	-27.26	
130.0	-27.26	
131.0	-27.26	
132.0	-27.26	
133.0	-27.24	
134.0	-27.24	
135.0	-27.24	
136.0	-27.24	
137.0	-27.24	
138.0	-27.24	
139.0	-26.83	
140.0	-26.71	
141.0	-26.71	
142.0	-26.71	
143.0	-26.71	
144.0	-26.71	
145.0	-27.13	
146.0	-27.58	
147.0	-27.58	
148.0	-27.58	
149.0	-27.58	
150.0	-27.58	
151.0	-27.62	
152.0	-27.98	
153.0	-27.98	
154.0	-27.98	
155.0	-27.98	
156.0	-27.98	
157.0	-27.98	
158.0	-28.25	
159.0	-28.31	
160.0	-28.31	
161.0	-28.31	
162.0	-28.31	
163.0	-28.31	
164.0	-29.05	
165.0	-29.61	
166.0	-29.61	
167.0	-29.61	
168.0	-29.61	
169.0	-29.61	
170.0	-29.41	
171.0	-28.69	
172.0	-28.69	
173.0	-28.69	
174.0	-28.69	
175.0	-28.69	
176.0	-28.69	
177.0	-28.23	
178.0	-28.22	
179.0	-28.22	
180.0	-28.22	
181.0	-28.22	
182.0	-28.22	
183.0	-27.82	
184.0	-27.69	
185.0	-27.69	
186.0	-27.69	
187.0	-27.69	
188.0	-27.69	
189.0	-27.82	
190.0	-27.93	
191.0	-27.93	
192.0	-27.93	
193.0	-27.93	
194.0	-27.93	
195.0	-27.83	
196.0	-27.51	
197.0	-27.51	
198.0	-27.51	
199.0	-27.51	
200.0	-27.51	
201.0	-27.52	
202.0	-27.65	
203.0	-27.65	
204.0	-27.65	
205.0	-27.65	
206.0	-27.65	
207.0	-27.65	
208.0	-28.04	
209.0	-28.09	
210.0	-28.09	
211.0	-28.09	
212.0	-28.09	
213.0	-28.09	
214.0	-28.44	
215.0	-28.58	
216.0	-28.58	
217.0	-28.58	
218.0	-28.58	
219.0	-28.58	
220.0	-28.58	
221.0	-28.59	
222.0	-28.59	
223.0	-28.59	
224.0	-28.59	
225.0	-28.59	
226.0	-28.67	
227.0	-28.84	
228.0	-28.84	
229.0	-28.84	
230.0	-28.84	
231.0	-28.84	
232.0	-28.67	
233.0	-27.92	
234.0	-27.92	
235.0	-27.92	
236.0	-27.92	
237.0	-27.92	
238.0	-27.92	
239.0	-27.79	
240.0	-27.79	
241.0	-27.79	
242.0	-27.79	
243.0	-27.79	
244.0	-27.79	
245.0	-27.88	
246.0	-27.9	
247.0	-27.9	
248.0	-27.9	
249.0	-27.9	
250.0	-27.9	
251.0	-28.01	
252.0	-28.04	
253.0	-28.04	
254.0	-28.04	
255.0	-28.04	
256.0	-28.04	
257.0	-28.3	
258.0	-28.42	
259.0	-28.42	
260.0	-28.42	
261.0	-28.42	
262.0	-28.42	
263.0	-28.42	
264.0	-28.41	
265.0	-28.41	
266.0	-28.41	
267.0	-28.41	
268.0	-28.41	
269.0	-28.35	
270.0	-28.27	
271.0	-28.27	
272.0	-28.27	
273.0	-28.27	
274.0	-28.27	
275.0	-28.36	
276.0	-28.49	
277.0	-28.49	
278.0	-28.49	
279.0	-28.49	
280.0	-28.49	
281.0	-28.01	
282.0	-27.15	
283.0	-27.15	
284.0	-27.15	
285.0	-27.15	
286.0	-27.15	
287.0	-27.25	
288.0	-27.58	
289.0	-27.58	
290.0	-27.58	
291.0	-27.58	
292.0	-27.58	
293.0	-27.43	
294.0	-26.96	
295.0	-26.96	
296.0	-26.96	
297.0	-26.96	
298.0	-26.96	
299.0	-27.35	
300.0	-28.41	
301.0	-28.41	
302.0	-28.41	
303.0	-28.41	
304.0	-28.41	
305.0	-28.35	
306.0	-28.13	
307.0	-28.13	
308.0	-28.13	
309.0	-28.13	
310.0	-28.13	
311.0	-27.86	
312.0	-27.17	
313.0	-27.17	
314.0	-27.17	
315.0	-27.17	
316.0	-27.17	
317.0	-27.76	
318.0	-28.71	
319.0	-28.71	
320.0	-28.71	
321.0	-28.71	
322.0	-28.71	
323.0	-28.36	
324.0	-28.02	
325.0	-28.02	
326.0	-28.02	
327.0	-28.02	
328.0	-28.02	
329.0	-27.95	
330.0	-27.89	
331.0	-27.89	
332.0	-27.89	
333.0	-27.89	
334.0	-27.89	
335.0	-27.69	
336.0	-27.62	
337.0	-27.62	
338.0	-27.62	
339.0	-27.62	
340.0	-27.62	
341.0	-27.76	
342.0	-27.77	
343.0	-27.77	
344.0	-27.77	
345.0	-27.77	
346.0	-27.78	
347.0	-27.8	
348.0	-27.8	
349.0	-27.8	
350.0	-27.8	
351.0	-27.8	
352.0	-27.31	
353.0	-26.5	
354.0	-26.5	
355.0	-26.5	
356.0	-26.5	
357.0	-26.5	
358.0	-27.4	
359.0	-27.81	
360.0	-27.81	
361.0	-27.81	
362.0	-27.81	
363.0	-27.84	
364.0	-28.75	
365.0	-28.75	
366.0	-28.75	
367.0	-28.75	
368.0	-28.75	
369.0	-28.74	
370.0	-28.72	
371.0	-28.72	
372.0	-28.72	
373.0	-28.72	
374.0	-28.72	
375.0	-27.54	
376.0	-27.11	
377.0	-27.11	
378.0	-27.11	
379.0	-27.11	
380.0	-27.22	
381.0	-27.69	
382.0	-27.69	
383.0	-27.69	
384.0	-27.69	
385.0	-27.69	
386.0	-28.08	
