# PAGES2kConsortium.Plateau_Remote.2013
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ant-PlateauRemote.Mosley-Thompson.2013.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ant-PlateauRemote.Mosley-Thompson.2013.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: this study
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: glacier ice
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: PAGES2kConsortium.Plateau_Remote.2013
#------------------
# Investigators
#     Investigators: PAGES 2k Consortium
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: PAGES 2k Consortium
#     Published_Date_or_Year: 2013
#     Published_Title: Continental-scale temperature variability during the past two millennia
#     Journal_Name: Nature Geoscience
#     Volume: 6
#     Edition: 
#     Issue: 
#     Pages: 339-346
#     Report: 
#     DOI: 10.1038/NGEO1797
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Plateau Remote
#     Location: 
#     Country: 
#     Northernmost_Latitude: -84
#     Southernmost_Latitude: -84
#     Easternmost_Longitude: 43
#     Westernmost_Longitude: 43
#     Elevation: 3330
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 2.0
#     Most_Recent_Year: 1986.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , glacier ice, ,,N,   
##d18O	,oxygen isotope ratio of O16:O18 in H2O from melted ice compared to standard mean ocean water, ,permil, 1 2 3 4 5 6 7 8 9 10 11 12, glacier ice, deviation of oxygen isotope ratio 18O:16O in H2O sample compared to standard mean ocean water (V-SMOW), mass spectrometer, N,  ; climateInterpretation_seasonality changed - was originally Mean annual values; archiveType changed - was originally ice core;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
1986.0	-53.85	
1985.0	-54.3835	
1984.0	-54.5897	
1983.0	-56.2466	
1982.0	-54.5345	
1981.0	-55.2942	
1980.0	-51.8716	
1979.0	-52.3945	
1978.0	-55.8374	
1977.0	-57.1222	
1976.0	-54.8459	
1975.0	-56.725	
1974.0	-56.9912	
1973.0	-56.3558	
1972.0	-54.872	
1971.0	-55.0557	
1970.0	-54.831	
1969.0	-54.3878	
1968.0	-53.9473	
1967.0	-54.1581	
1966.0	-54.3248	
1965.0	-56.3779	
1964.0	-57.2043	
1963.0	-55.6805	
1962.0	-55.323	
1961.0	-52.9699	
1960.0	-52.2672	
1959.0	-52.5197	
1958.0	-52.4284	
1957.0	-54.167	
1956.0	-56.879	
1955.0	-56.8553	
1954.0	-53.1425	
1953.0	-51.8499	
1952.0	-53.4488	
1951.0	-56.9081	
1950.0	-57.8172	
1949.0	-55.5723	
1948.0	-52.2297	
1947.0	-54.496	
1946.0	-56.1023	
1945.0	-56.7197	
1944.0	-57.147	
1943.0	-57.5617	
1942.0	-56.7456	
1941.0	-54.3742	
1940.0	-51.7323	
1939.0	-50.9435	
1938.0	-54.3303	
1937.0	-55.6054	
1936.0	-54.674	
1935.0	-52.6402	
1934.0	-51.6024	
1933.0	-54.2223	
1932.0	-56.4279	
1931.0	-57.9258	
1930.0	-58.2034	
1929.0	-57.0034	
1928.0	-54.7025	
1927.0	-53.3656	
1926.0	-53.8805	
1925.0	-55.3899	
1924.0	-56.3734	
1923.0	-54.9952	
1922.0	-53.5051	
1921.0	-51.7801	
1920.0	-50.2708	
1919.0	-54.2571	
1918.0	-54.6265	
1917.0	-51.5269	
1916.0	-52.2353	
1915.0	-54.1145	
1914.0	-54.9927	
1913.0	-56.6009	
1912.0	-56.8025	
1911.0	-55.3949	
1910.0	-55.2661	
1909.0	-53.155	
1908.0	-51.1629	
1907.0	-49.6593	
1906.0	-50.9234	
1905.0	-53.8108	
1904.0	-56.2708	
1903.0	-56.479	
1902.0	-55.5034	
1901.0	-55.6578	
1900.0	-57.1904	
1899.0	-55.0716	
1898.0	-53.9012	
1897.0	-55.7419	
1896.0	-55.3714	
1895.0	-52.4	
1894.0	-50.7016	
1893.0	-52.6509	
1892.0	-54.1931	
1891.0	-54.8815	
1890.0	-54.9957	
1889.0	-54.7645	
1888.0	-54.748	
1887.0	-54.7243	
1886.0	-52.7695	
1885.0	-50.6342	
1884.0	-52.5469	
1883.0	-53.1585	
1882.0	-54.4773	
1881.0	-54.377	
1880.0	-54.71	
1879.0	-54.9473	
1878.0	-55.5201	
1877.0	-55.2736	
1876.0	-53.0915	
1875.0	-51.4748	
1874.0	-52.7907	
1873.0	-55.5253	
1872.0	-57.3465	
1871.0	-57.9263	
1870.0	-56.5463	
1869.0	-53.6662	
1868.0	-54.0804	
1867.0	-55.6632	
1866.0	-52.9238	
1865.0	-52.6263	
1864.0	-53.4221	
1863.0	-54.0791	
1862.0	-54.5938	
1861.0	-55.0762	
1860.0	-55.7458	
1859.0	-56.0463	
1858.0	-56.8057	
1857.0	-55.7447	
1856.0	-53.866	
1855.0	-55.5102	
1854.0	-58.9052	
1853.0	-59.2563	
1852.0	-58.067	
1851.0	-56.8063	
1850.0	-57.3942	
