# vonGunten.Laguna_Aculeo.2009
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/SAm-LagunaAculeo.vonGunten.2009.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/SAm-LagunaAculeo.vonGunten.2009.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:1003957
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: lake sediment
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: vonGunten.Laguna_Aculeo.2009
#------------------
# Investigators
#     Investigators: von Gunten, L.;Grosjean, M.;Rein, B.;Urrutia, R.;Appleby, P.
#------------------
# Description_Notes_and_Keywords
#     Description: 3-year smoothed
#------------------
# Publication
#     Authors: von Gunten, L.;Grosjean, M.;Rein, B.;Urrutia, R.;Appleby, P.
#     Published_Date_or_Year: 2009
#     Published_Title: A quantitative high-resolution summer temperature reconstruction based on sedimentary pigments from Laguna Aculeo, central Chile, back to AD 850
#     Journal_Name: The Holocene
#     Volume: 19
#     Edition: 
#     Issue: 
#     Pages: 873-881
#     Report: 
#     DOI: 10.1177/0959683609336573
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Laguna Aculeo
#     Location: 
#     Country: 
#     Northernmost_Latitude: -33.85
#     Southernmost_Latitude: -33.85
#     Easternmost_Longitude: -70.92
#     Westernmost_Longitude: -70.92
#     Elevation: 355
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 856.0
#     Most_Recent_Year: 1997.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , lake sediment, ,,N,   
##temperature3	smooth: 3-year triangular filters were applied to account for resampling; dating uncertainties and possible bioturbation. Regression, ,,degC, -12 1 2, lake sediment, ,,N,  ; paleoData_units changed - was originally deg C;  
##R660_670	Smooth: 3-year triangular filter. Highly correlated to Relative Absorption band depth RABD660-670nm (R:0.92;P:2.2*10-16). RABD660-670 represents the total chlorin concentration, ,,NA, , lake sediment, ,,N,  ; paleoData_variableName changed - was originally R660_670; paleoData_units changed - was originally unitless; paleoData_variableName changed - was originally R660_670; paleoData_variableName changed - was originally R660_670;  
##temperature	inferred temperature, ,,degC, -12 1 2, lake sediment, ,,N,  smooth: 5-year triangular filters were applied to account for resampling; dating uncertainties and possible bioturbation.; paleoData_proxy changed - was originally Pigment reflection; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally DJF;  
##temperature2	smooth: 3-year triangular filters were applied to account for resampling; dating uncertainties and possible bioturbation. Scaling, ,,degC, Summer, lake sediment, ,,N,  ; paleoData_units changed - was originally deg C;  
##temperature1	smooth: 5-year triangular filters were applied to account for resampling; dating uncertainties and possible bioturbation., ,,degC, Summer, lake sediment, ,,N,  ; paleoData_units changed - was originally deg C; paleoData_variableName changed - was originally temperature1; paleoData_variableName changed - was originally temperature1;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           temperature3   R660_670       temperature    temperature2   temperature1	
856.0	19.166	1.0256791	nan	19.239	nan	
857.0	19.14	1.024813	19.178	19.205	19.137	
858.0	19.094	1.0232781	19.122	19.146	19.09	
859.0	19.028	1.0210553	19.048	19.059	19.028	
860.0	18.954	1.0185926	18.962	18.964	18.956	
861.0	18.881	1.0161155	18.873	18.867	18.881	
862.0	18.806	1.0136226	18.778	18.77	18.802	
863.0	18.723	1.0108435	18.668	18.662	18.709	
864.0	18.611	1.007075	18.53	18.516	18.593	
865.0	18.465	1.0021699	18.371	18.325	18.459	
866.0	18.322	0.9973836	18.227	18.139	18.339	
867.0	18.242	0.9946854	18.135	18.034	18.261	
868.0	18.237	0.9945238	18.111	18.028	18.242	
869.0	18.268	0.9955485	18.142	18.068	18.267	
870.0	18.322	0.9973757	18.21	18.139	18.325	
871.0	18.407	1.0002339	18.303	18.25	18.403	
872.0	18.501	1.0033832	18.404	18.372	18.487	
873.0	18.577	1.0059295	18.493	18.471	18.562	
874.0	18.628	1.0076562	18.562	18.538	18.62	
875.0	18.671	1.0090688	18.621	18.593	18.67	
876.0	18.718	1.0106488	18.679	18.655	18.718	
877.0	18.772	1.0124696	18.745	18.726	18.774	
878.0	18.833	1.0145321	18.829	18.806	18.844	
879.0	18.921	1.017458	18.94	18.919	18.938	
880.0	19.047	1.0216997	19.081	19.084	19.056	
881.0	19.184	1.0262884	19.212	19.263	19.166	
882.0	19.264	1.0289863	19.295	19.368	19.236	
883.0	19.254	1.02863	19.303	19.354	19.243	
884.0	19.202	1.0268914	19.267	19.286	19.212	
885.0	19.157	1.025399	19.215	19.228	19.168	
886.0	19.125	1.0243284	19.173	19.187	19.133	
887.0	19.099	1.0234513	19.137	19.152	19.103	
888.0	19.07	1.022479	19.101	19.115	19.073	
889.0	19.036	1.0213338	19.061	19.07	19.039	
890.0	19.0	1.0201213	19.03	19.023	19.013	
891.0	18.986	1.0196538	19.021	19.005	19.006	
892.0	19.015	1.020627	19.048	19.043	19.028	
893.0	19.065	1.0223123	19.083	19.108	19.058	
894.0	19.09	1.0231289	19.102	19.14	19.074	
895.0	19.062	1.0221913	19.078	19.103	19.054	
896.0	19.007	1.0203514	19.033	19.032	19.016	
897.0	18.965	1.0189386	18.988	18.977	18.978	
898.0	18.95	1.0184424	18.965	18.958	18.959	
899.0	18.95	1.0184474	18.963	18.958	18.957	
900.0	18.961	1.0187994	18.98	18.972	18.971	
901.0	18.991	1.0198244	19.013	19.011	18.999	
902.0	19.033	1.0212403	19.059	19.066	19.038	
903.0	19.077	1.0227171	19.113	19.124	19.082	
904.0	19.123	1.0242474	19.168	19.183	19.129	
905.0	19.17	1.0258106	19.219	19.244	19.172	
906.0	19.207	1.0270729	19.26	19.293	19.206	
907.0	19.225	1.0276558	19.284	19.316	19.226	
908.0	19.229	1.0277951	19.293	19.321	19.234	
909.0	19.228	1.0277551	19.29	19.32	19.232	
910.0	19.219	1.0274625	19.281	19.308	19.224	
911.0	19.205	1.0269953	19.26	19.29	19.206	
912.0	19.179	1.0261229	19.222	19.256	19.175	
913.0	19.127	1.024368	19.162	19.188	19.124	
914.0	19.055	1.021967	19.092	19.095	19.065	
915.0	18.996	1.0199979	19.034	19.018	19.016	
916.0	18.979	1.0194207	19.009	18.996	18.995	
917.0	18.994	1.0199215	19.015	19.015	19.001	
918.0	19.018	1.0207162	19.041	19.046	19.022	
919.0	19.044	1.0216101	19.073	19.081	19.049	
920.0	19.073	1.0225853	19.107	19.119	19.078	
921.0	19.103	1.0235684	19.142	19.157	19.107	
922.0	19.131	1.0245164	19.176	19.194	19.136	
923.0	19.158	1.0254342	19.213	19.23	19.167	
924.0	19.191	1.0265155	19.256	19.272	19.203	
925.0	19.237	1.0280731	19.312	19.332	19.25	
926.0	19.296	1.0300667	19.38	19.41	19.307	
927.0	19.36	1.032193	19.454	19.492	19.37	
928.0	19.423	1.034321	19.531	19.575	19.434	
929.0	19.487	1.0364508	19.599	19.658	19.491	
930.0	19.533	1.0379984	19.638	19.718	19.524	
931.0	19.526	1.0377563	19.629	19.709	19.516	
932.0	19.464	1.0356838	19.573	19.628	19.469	
933.0	19.388	1.0331524	19.497	19.53	19.405	
934.0	19.329	1.0311595	19.426	19.452	19.345	
935.0	19.287	1.029749	19.373	19.397	19.301	
936.0	19.258	1.0287659	19.342	19.359	19.275	
937.0	19.251	1.0285481	19.335	19.351	19.27	
938.0	19.271	1.0292051	19.348	19.376	19.28	
