# Xisha Island, South China Sea, strontium record 1906-1994
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-XishaIslandSouthChinaSea.Sun.2004.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-XishaIslandSouthChinaSea.Sun.2004.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/1894
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Xisha Island, South China Sea, strontium record 1906-1994
#------------------
# Investigators
#     Investigators: Sun
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Sun, Yali;Sun, Min;Wei, Gangjian;Lee, Typhoon;Nie, Baofu;Yu, Zhiwei
#     Published_Date_or_Year: 2004
#     Published_Title: Strontium contents of a Porites coral from Xisha Island, South China Sea: A proxy for sea-surface temperature of the 20th century
#     Journal_Name: Paleoceanography
#     Volume: 19
#     Edition: 
#     Issue: 2
#     Pages: PA2004
#     Report: 
#     DOI: 10.1029/2003PA000959
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Xisha Island, South China Sea
#     Location: 
#     Country: 
#     Northernmost_Latitude: 16.85
#     Southernmost_Latitude: 16.85
#     Easternmost_Longitude: 112.33
#     Westernmost_Longitude: 112.33
#     Elevation: -20
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1906.0
#     Most_Recent_Year: 1994.34
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Porites
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##Sr_Ca	,,,mmol/mol, N/A (subannually resolved), coral, ,,, ; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           Sr_Ca	
1947.75	85.8	
1947.67	86.0	
1947.59	84.9	
1947.5	84.6	
1947.42	83.8	
1947.34	84.6	
1947.25	85.2	
1947.17	85.8	
1947.09	86.4	
1947.0	87.0	
1946.92	85.6	
1946.84	86.4	
1946.75	84.8	
1946.67	83.4	
1946.59	84.6	
1946.5	83.7	
1946.42	83.6	
1946.34	84.5	
1946.25	83.3	
1946.17	85.6	
1946.09	84.9	
1946.0	86.2	
1945.92	86.0	
1945.84	85.4	
1945.75	84.9	
1945.67	84.4	
1945.59	83.8	
1945.5	83.8	
1945.42	83.7	
1945.34	83.9	
1945.25	84.5	
1945.17	85.1	
1945.09	85.9	
1945.0	86.7	
1944.92	86.6	
1944.84	86.0	
1944.75	85.6	
1944.67	85.2	
1944.59	84.8	
1944.5	84.7	
1944.42	84.7	
1944.34	85.3	
1944.25	85.6	
1944.17	86.1	
1944.09	86.7	
1944.0	87.5	
1943.92	86.0	
1943.84	87.2	
1943.75	86.4	
1943.67	86.7	
1943.59	85.8	
1943.5	84.8	
1943.42	84.3	
1943.34	84.6	
1943.25	85.1	
1943.17	84.6	
1943.09	85.8	
1943.0	86.7	
1942.92	86.2	
1942.84	86.0	
1942.75	85.2	
1942.67	84.5	
1942.59	84.3	
1942.5	84.7	
1942.42	84.1	
1942.34	84.4	
1942.25	84.3	
1942.17	84.2	
1942.09	85.3	
1942.0	85.9	
1941.92	85.5	
1941.84	85.6	
1941.75	85.5	
1941.67	84.5	
1941.59	83.9	
1941.5	83.7	
1941.42	83.0	
1941.34	84.1	
1941.25	85.0	
1941.17	85.5	
1941.09	85.2	
1941.0	86.1	
1940.92	85.6	
1940.84	84.2	
1940.75	83.7	
1940.67	83.9	
1940.59	83.3	
1940.5	83.4	
1940.42	83.0	
1940.34	83.7	
1940.25	84.0	
1940.17	84.8	
1940.09	85.5	
1940.0	86.2	
1939.92	86.1	
1939.84	85.0	
1939.75	83.8	
1939.67	84.6	
1939.59	84.4	
1939.5	83.7	
1939.42	83.7	
1939.34	84.6	
1939.25	84.4	
1939.17	84.9	
1939.09	85.5	
1939.0	86.9	
1938.92	85.6	
1938.84	86.3	
1938.75	85.3	
1938.67	84.9	
1938.59	84.4	
1938.5	84.0	
1938.42	83.6	
1938.34	84.5	
1938.25	84.7	
1938.17	85.2	
1938.09	85.8	
1938.0	86.3	
1937.92	85.9	
1937.84	85.4	
1937.75	85.0	
1937.67	84.5	
1937.59	84.2	
1937.5	84.5	
1937.42	83.6	
1937.34	84.0	
1937.25	84.9	
1937.17	85.5	
1937.09	85.9	
1937.0	86.3	
1936.92	85.2	
1936.84	84.2	
1936.75	84.2	
1936.67	84.2	
1936.59	84.4	
1936.5	84.0	
1936.42	83.7	
1936.34	84.1	
1936.25	84.3	
1936.17	85.2	
1936.09	85.8	
1936.0	86.1	
1935.92	86.0	
1935.84	85.8	
1935.75	85.4	
1935.67	85.0	
1935.59	84.6	
1935.5	84.3	
1935.42	84.3	
1935.34	85.0	
1935.25	85.7	
1935.17	86.4	
1935.09	87.4	
1935.0	87.7	
1934.92	87.1	
1934.84	87.0	
1934.75	86.0	
1934.67	84.1	
1934.59	85.3	
1934.5	84.8	
1934.42	84.0	
1934.34	84.5	
1934.25	85.5	
1934.17	86.0	
1934.09	86.5	
1934.0	86.8	
1933.92	86.7	
1933.84	86.6	
1933.75	86.8	
1933.67	86.1	
1933.59	85.6	
1933.5	84.7	
1933.42	84.5	
1933.34	85.2	
1933.25	86.4	
1933.17	86.7	
1933.09	86.6	
1933.0	86.7	
1932.92	86.3	
1932.84	86.6	
1932.75	85.2	
1932.67	84.9	
1932.59	84.9	
1932.5	85.6	
1932.42	84.6	
1932.34	84.9	
1932.25	85.1	
1932.17	85.7	
1932.09	86.2	
1932.0	86.6	
1931.92	86.0	
1931.84	85.5	
1931.75	85.1	
1931.67	85.0	
1931.59	85.1	
1931.5	84.7	
1931.42	84.4	
1931.34	85.7	
1931.25	86.4	
1931.17	87.3	
1931.09	86.6	
1931.0	87.3	
1930.92	86.8	
1930.84	86.4	
1930.75	86.0	
1930.67	85.6	
1930.59	84.9	
1930.5	84.3	
1930.42	84.4	
1930.34	84.4	
1930.25	85.4	
1930.17	85.8	
1930.09	86.8	
1930.0	87.4	
1929.92	87.2	
1929.84	85.9	
1929.75	86.4	
1929.67	85.9	
1929.59	84.8	
1929.5	84.7	
1929.42	84.1	
1929.34	85.6	
1929.25	85.9	
1929.17	86.4	
1929.09	86.3	
1929.0	86.7	
1928.92	86.3	
1928.84	85.9	
1928.75	85.9	
1928.67	85.5	
1928.59	85.1	
1928.5	84.6	
1928.42	84.0	
1928.34	84.3	
1928.25	84.5	
1928.17	84.5	
1928.09	85.1	
1928.0	87.1	
1927.92	86.7	
1927.84	86.4	
1927.75	85.8	
1927.67	84.8	
1927.59	85.4	
1927.5	84.8	
1927.42	84.6	
1927.34	84.9	
1927.25	84.6	
1927.17	85.9	
1927.09	86.9	
1927.0	87.6	
1926.92	86.8	
1926.84	87.2	
1926.75	86.2	
1926.67	85.6	
1926.59	85.0	
1926.5	84.4	
1926.42	83.7	
1926.34	84.0	
1926.25	85.1	
1926.17	85.7	
1926.09	85.6	
1926.0	87.6	
1925.92	87.0	
1925.84	86.0	
1925.75	84.9	
1925.67	85.5	
1925.59	84.9	
1925.5	84.6	
1925.42	84.2	
1925.34	85.0	
1925.25	85.5	
1925.17	86.1	
1925.09	86.6	
1925.0	87.0	
1924.92	86.0	
1924.84	85.2	
1924.75	84.5	
1924.67	84.7	
1924.59	84.9	
1924.5	84.5	
1924.42	84.3	
1924.34	84.4	
1924.25	84.7	
1924.17	85.2	
1924.09	85.8	
1924.0	87.1	
1923.92	86.5	
1923.84	85.6	
1923.75	84.7	
1923.67	84.0	
1923.59	83.6	
1923.5	84.3	
1923.42	83.2	
1923.34	83.8	
1923.25	84.5	
1923.17	85.2	
1923.09	86.0	
1923.0	86.8	
1922.92	86.6	
1922.84	86.0	
1922.75	85.4	
1922.67	85.0	
1922.59	84.5	
1922.5	84.0	
1922.42	83.9	
1922.34	84.2	
1922.25	84.9	
1922.17	85.3	
1922.09	87.4	
1922.0	87.5	
1921.92	86.5	
1921.84	85.5	
1921.75	85.5	
1921.67	85.8	
1921.59	85.5	
1921.5	85.0	
1921.42	84.3	
1921.34	84.7	
1921.25	85.2	
1921.17	86.0	
1921.09	86.6	
1921.0	87.2	
1920.92	86.9	
1920.84	86.5	
1920.75	84.8	
1920.67	84.6	
1920.59	85.3	
1920.5	85.6	
1920.42	84.3	
1920.34	84.7	
1920.25	85.1	
1920.17	85.7	
1920.09	86.4	
1920.0	87.1	
1919.92	86.5	
1919.84	85.9	
1919.75	85.9	
1919.67	85.4	
1919.59	85.3	
1919.5	84.7	
1919.42	84.2	
1919.34	84.3	
1919.25	84.8	
1919.17	85.7	
1919.09	86.6	
1919.0	87.5	
1918.92	87.3	
1918.84	86.3	
1918.75	84.9	
1918.67	84.7	
1918.59	84.7	
1918.5	84.4	
1918.42	84.3	
1918.34	85.0	
1918.25	85.5	
1918.17	86.0	
1918.09	86.4	
1918.0	86.7	
1917.92	86.0	
1917.84	85.3	
1917.75	86.3	
1917.67	85.4	
1917.59	84.8	
1917.5	84.1	
1917.42	83.7	
1917.34	84.5	
1917.25	85.0	
1917.17	86.0	
1917.09	87.2	
1917.0	88.3	
1916.92	87.5	
1916.84	86.8	
1916.75	86.1	
1916.67	86.4	
1916.59	85.6	
1916.5	84.8	
1916.42	84.1	
1916.34	84.5	
1916.25	84.7	
1916.17	85.8	
1916.09	86.4	
1916.0	86.6	
1915.92	85.4	
1915.84	85.1	
1915.75	84.9	
1915.67	84.3	
1915.59	82.9	
1915.5	83.6	
1915.42	82.8	
1915.34	83.8	
1915.25	85.1	
1915.17	86.6	
1915.09	86.5	
1915.0	86.8	
1914.92	85.7	
1914.84	85.7	
1914.75	85.4	
1914.67	84.9	
1914.59	84.2	
1914.5	83.5	
1914.42	82.9	
1914.34	83.7	
1914.25	85.1	
1914.17	87.4	
1914.09	87.3	
1914.0	87.3	
1913.92	87.2	
1913.84	86.2	
1913.75	85.0	
1913.67	85.1	
1913.59	85.2	
1913.5	84.1	
1913.42	83.3	
1913.34	84.3	
1913.25	84.8	
1913.17	85.4	
1913.09	86.2	
1913.0	87.1	
1912.92	86.1	
1912.84	85.9	
1912.75	85.4	
1912.67	84.3	
1912.59	84.9	
1912.5	84.4	
1912.42	84.1	
1912.34	84.6	
1912.25	85.0	
1912.17	85.6	
1912.09	86.3	
1912.0	87.4	
1911.92	86.6	
1911.84	85.6	
1911.75	85.5	
1911.67	84.8	
1911.59	84.0	
1911.5	84.4	
1911.42	83.3	
1911.34	84.7	
1911.25	85.7	
1911.17	86.7	
1911.09	86.9	
1911.0	87.5	
1910.92	86.8	
1910.84	86.2	
1910.75	85.6	
1910.67	85.0	
1910.59	84.3	
1910.5	84.1	
1910.42	84.0	
1910.34	85.1	
1910.25	85.2	
1910.17	86.0	
1910.09	86.0	
1910.0	86.6	
1909.92	86.0	
1909.84	85.3	
1909.75	86.2	
1909.67	84.9	
1909.59	84.4	
1909.5	84.0	
1909.42	83.5	
1909.34	84.2	
1909.25	85.0	
1909.17	85.9	
1909.09	86.9	
1909.0	87.3	
1908.92	87.0	
1908.84	85.9	
1908.75	85.4	
1908.67	84.8	
1908.59	84.6	
1908.5	84.6	
1908.42	83.7	
1908.34	84.4	
1908.25	85.6	
1908.17	87.0	
1908.09	87.0	
1908.0	87.1	
1907.92	87.0	
1907.84	86.8	
1907.75	86.3	
1907.67	85.8	
1907.59	85.0	
1907.5	84.2	
1907.42	83.6	
1907.34	84.3	
1907.25	84.7	
1907.17	85.8	
1907.09	86.2	
1907.0	86.9	
1906.92	86.5	
1906.84	86.5	
1906.75	85.0	
1906.67	85.6	
1906.59	84.5	
1906.5	85.0	
1906.42	84.6	
1906.34	84.9	
1906.25	86.6	
1906.17	87.2	
1906.09	87.4	
1906.0	87.9	
