# Allen.CTP_East_Tasmania.2001
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Aus-CTPEastTasmania.Allen.2001.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Aus-CTPEastTasmania.Allen.2001.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/1003970
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Allen.CTP_East_Tasmania.2001
#------------------
# Investigators
#     Investigators: Allen, K. J.;Cook, E. R.;Francey, R. J.;Michael, K.
#------------------
# Description_Notes_and_Keywords
#     Description: Composite series, spring T signal. Elevation estimated from GoogleEarth; rounded to 100 m
#------------------
# Publication
#     Authors: Allen, K. J.;Cook, E. R.;Francey, R. J.;Michael, K.
#     Published_Date_or_Year: 2001
#     Published_Title: The climatic response of Phyllocladus aspleniifolius (Labill.) Hook. f in Tasmania
#     Journal_Name: Journal of Biogeography
#     Volume: 28
#     Edition: 
#     Issue: 3
#     Pages: 305-316
#     Report: 
#     DOI: 10.1046/j.1365-2699.2001.00546.x
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: CTP East Tasmania
#     Location: 
#     Country: 
#     Northernmost_Latitude: -41.31
#     Southernmost_Latitude: -41.31
#     Easternmost_Longitude: 147.75
#     Westernmost_Longitude: 147.75
#     Elevation: 750
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1430.0
#     Most_Recent_Year: 1994.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##trsgi	,wood, ,NA, 9 10 11, tree, ,signal free, N,  Composite of Blue Tier; Ralphs Falls and Ben Ridge Rd; N/A;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           trsgi	
1664.0	1.36	
1665.0	-0.844	
1666.0	-0.063	
1667.0	-0.647	
1668.0	1.107	
1669.0	-0.004	
1670.0	0.432	
1671.0	-0.981	
1672.0	0.13	
1673.0	-0.998	
1674.0	0.06	
1675.0	-1.258	
1676.0	-0.236	
1677.0	-1.578	
1678.0	-0.735	
1679.0	-1.23	
1680.0	0.179	
1681.0	-1.121	
1682.0	0.397	
1683.0	-1.188	
1684.0	0.053	
1685.0	0.622	
1686.0	1.142	
1687.0	-1.483	
1688.0	-1.536	
1689.0	-1.329	
1690.0	0.313	
1691.0	-0.791	
1692.0	1.684	
1693.0	0.123	
1694.0	0.928	
1695.0	-0.541	
1696.0	-0.383	
1697.0	0.777	
1698.0	1.606	
1699.0	0.422	
1700.0	1.332	
1701.0	-0.088	
1702.0	0.531	
1703.0	0.232	
1704.0	-1.164	
1705.0	0.204	
1706.0	0.805	
1707.0	-1.448	
1708.0	-0.77	
1709.0	-1.691	
1710.0	-0.267	
1711.0	-1.701	
1712.0	0.134	
1713.0	-0.225	
1714.0	-0.555	
1715.0	-0.671	
1716.0	1.603	
1717.0	-0.534	
1718.0	0.281	
1719.0	-1.192	
1720.0	0.728	
1721.0	-1.452	
1722.0	-0.06	
1723.0	-1.751	
1724.0	-0.032	
1725.0	-1.353	
1726.0	1.543	
1727.0	-0.826	
1728.0	-0.004	
1729.0	1.086	
1730.0	-1.515	
1731.0	0.352	
1732.0	-1.571	
1733.0	0.52	
1734.0	-1.026	
1735.0	-0.696	
1736.0	-1.983	
1737.0	0.64	
1738.0	-1.139	
1739.0	0.577	
1740.0	-0.777	
1741.0	0.735	
1742.0	-0.71	
1743.0	0.791	
1744.0	0.654	
1745.0	-1.223	
1746.0	-0.221	
1747.0	-1.16	
1748.0	0.478	
1749.0	-1.571	
1750.0	-0.489	
1751.0	-0.995	
1752.0	-0.067	
1753.0	0.176	
1754.0	-1.867	
1755.0	0.176	
1756.0	-0.675	
1757.0	-0.063	
1758.0	-1.09	
1759.0	0.685	
1760.0	0.397	
1761.0	1.287	
1762.0	0.879	
1763.0	0.26	
1764.0	-1.371	
1765.0	-0.19	
1766.0	-0.025	
1767.0	1.684	
1768.0	-0.858	
1769.0	1.111	
1770.0	0.896	
1771.0	-0.51	
1772.0	0.777	
1773.0	-0.591	
1774.0	0.538	
1775.0	0.584	
1776.0	-0.429	
1777.0	-0.552	
1778.0	2.162	
1779.0	-0.316	
1780.0	1.114	
1781.0	1.185	
1782.0	-0.468	
1783.0	0.717	
1784.0	1.842	
1785.0	-0.64	
1786.0	-0.274	
1787.0	-0.703	
1788.0	1.016	
1789.0	-1.385	
1790.0	-0.503	
1791.0	0.84	
1792.0	2.222	
1793.0	-0.077	
1794.0	1.42	
1795.0	-0.035	
1796.0	-0.32	
1797.0	1.543	
1798.0	1.424	
1799.0	0.724	
1800.0	2.422	
1801.0	0.039	
1802.0	1.554	
1803.0	-0.088	
1804.0	2.394	
1805.0	-0.155	
1806.0	1.596	
1807.0	0.707	
1808.0	0.404	
1809.0	1.54	
1810.0	0.752	
1811.0	0.172	
1812.0	0.942	
1813.0	2.0	
1814.0	-1.775	
1815.0	0.0	
1816.0	-1.645	
1817.0	1.076	
1818.0	-0.032	
1819.0	-0.141	
1820.0	2.257	
1821.0	0.302	
1822.0	0.896	
1823.0	0.475	
1824.0	2.682	
1825.0	-0.693	
1826.0	0.33	
1827.0	-0.415	
1828.0	-0.612	
1829.0	-0.471	
1830.0	0.432	
1831.0	0.527	
1832.0	-0.13	
1833.0	1.086	
1834.0	-1.339	
1835.0	-1.202	
1836.0	-0.503	
1837.0	-0.928	
1838.0	-1.244	
1839.0	0.619	
1840.0	-1.132	
1841.0	-0.2	
1842.0	0.707	
1843.0	-1.473	
1844.0	0.063	
1845.0	-1.895	
1846.0	-0.292	
1847.0	-2.095	
1848.0	-1.023	
1849.0	0.011	
1850.0	-1.497	
1851.0	0.011	
1852.0	-0.766	
1853.0	0.678	
1854.0	-1.357	
1855.0	0.155	
1856.0	0.45	
1857.0	1.041	
1858.0	-1.093	
1859.0	0.123	
1860.0	-1.786	
1861.0	0.64	
1862.0	-0.369	
1863.0	-0.028	
1864.0	0.643	
1865.0	-1.041	
1866.0	-1.171	
1867.0	0.636	
1868.0	0.271	
1869.0	-1.083	
1870.0	0.453	
1871.0	1.547	
1872.0	-1.635	
1873.0	-1.35	
1874.0	-0.809	
1875.0	-0.559	
1876.0	-0.257	
1877.0	0.397	
1878.0	-0.601	
1879.0	0.717	
1880.0	-0.696	
1881.0	-0.091	
1882.0	-1.23	
1883.0	-0.401	
1884.0	1.16	
1885.0	-0.91	
1886.0	0.2	
1887.0	-0.78	
1888.0	0.608	
1889.0	-0.893	
1890.0	0.823	
1891.0	0.91	
1892.0	-0.984	
1893.0	0.475	
1894.0	-1.002	
1895.0	1.768	
1896.0	-0.798	
1897.0	0.657	
1898.0	-1.765	
1899.0	0.042	
1900.0	-1.441	
1901.0	0.063	
1902.0	0.046	
1903.0	-0.893	
1904.0	0.889	
1905.0	-1.283	
1906.0	0.295	
1907.0	0.408	
1908.0	-1.515	
1909.0	0.584	
1910.0	-1.645	
1911.0	0.671	
1912.0	-1.519	
1913.0	0.559	
1914.0	-1.589	
1915.0	0.584	
1916.0	1.824	
1917.0	-0.552	
1918.0	0.58	
1919.0	1.41	
1920.0	0.366	
1921.0	1.248	
1922.0	2.007	
1923.0	1.083	
1924.0	1.898	
1925.0	0.946	
1926.0	-0.661	
1927.0	1.273	
1928.0	-1.171	
1929.0	1.107	
1930.0	-1.072	
1931.0	1.561	
1932.0	-1.128	
1933.0	2.092	
1934.0	-0.77	
1935.0	-0.527	
1936.0	-1.135	
1937.0	1.392	
1938.0	-1.048	
1939.0	-0.531	
1940.0	0.756	
1941.0	0.935	
1942.0	0.018	
1943.0	0.96	
1944.0	0.531	
1945.0	1.135	
1946.0	-1.698	
1947.0	-0.756	
1948.0	-0.267	
1949.0	-0.703	
1950.0	0.281	
1951.0	-1.413	
1952.0	0.809	
1953.0	-0.893	
1954.0	0.728	
1955.0	-0.717	
1956.0	0.78	
1957.0	1.768	
1958.0	-0.914	
1959.0	-0.636	
1960.0	-0.703	
1961.0	-0.341	
1962.0	2.197	
1963.0	2.359	
1964.0	1.29	
1965.0	3.171	
1966.0	0.014	
1967.0	2.078	
1968.0	1.121	
1969.0	2.049	
1970.0	1.037	
1971.0	0.443	
1972.0	1.962	
1973.0	1.406	
1974.0	1.512	
1975.0	2.341	
1976.0	1.157	
1977.0	3.684	
1978.0	0.763	
1979.0	1.846	
1980.0	2.524	
1981.0	2.218	
1982.0	2.875	
1983.0	1.884	
1984.0	2.408	
1985.0	-0.569	
1986.0	2.201	
1987.0	1.255	
1988.0	1.396	
1989.0	2.042	
1990.0	2.745	
1991.0	3.304	
1992.0	1.505	
1993.0	2.883	
1994.0	2.429	
