# Maiana
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Maiana.Urban.2000.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-Maiana.Urban.2000.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/1859
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Maiana
#------------------
# Investigators
#     Investigators: Urban; Ocean2k
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Cole, Julia E.;Urban, Frank E.;Overpeck, Jonathan T.
#     Published_Date_or_Year: 2000
#     Published_Title: Influence of mean climate change on climate variability from a 155-year tropical Pacific coral record
#     Journal_Name: Nature
#     Volume: 407
#     Edition: 
#     Issue: 
#     Pages: 989-993
#     Report: 
#     DOI: 10.1038/35039597
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: Tierney, Jessica E.;Abram, Nerilie J.;Anchukaitis, Kevin J.;Evans, Michael N.;Giry, Cyril;Kilbourne, K. Halimeda;Saenger, Casey P.;Wu, Henry C.;Zinke, Jens
#     Published_Date_or_Year: 2015
#     Published_Title: Tropical sea surface temperatures for the past four centuries reconstructed from coral archives
#     Journal_Name: Paleoceanography
#     Volume: 30
#     Edition: 
#     Issue: 3
#     Pages: 226-252
#     Report: 
#     DOI: 10.1002/2014PA002717
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Maiana
#     Location: 
#     Country: 
#     Northernmost_Latitude: 1
#     Southernmost_Latitude: 1
#     Easternmost_Longitude: 173
#     Westernmost_Longitude: 173
#     Elevation: -6
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1840.0
#     Most_Recent_Year: 1994.5
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Porites,Porites
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##d18O	,,,permil, N/A (subannually resolved), coral, ,,, ; climateInterpretation_seasonality changed - was originally bimonthly;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
1994.5	-4.801126325	
1994.33	-4.7250035	
1994.17	-4.699420625	
1994.0	-4.859986485	
1993.83	-5.08859975	
1993.67	-5.09007469	
1993.5	-4.836943435	
1993.33	-4.869259285	
1993.17	-4.79547709	
1993.0	-4.71622555	
1992.83	-4.620566035	
1992.67	-4.635019535	
1992.5	-4.97879591	
1992.33	-5.137843155	
1992.17	-4.851924545	
1992.0	-4.88077018	
1991.83	-4.974540575	
1991.67	-5.092492235	
1991.5	-5.070752075	
1991.33	-5.049974455	
1991.17	-5.16222134	
1991.0	-5.15290388	
1990.83	-5.017678245	
1990.67	-4.867569535	
1990.5	-4.80892127	
1990.33	-5.018439525	
1990.17	-5.04867735	
1990.0	-4.77761193	
1989.83	-4.63121018	
1989.67	-4.59001388	
1989.5	-4.560434755	
1989.33	-4.54647675	
1989.17	-4.507039925	
1989.0	-4.488428505	
1988.83	-4.483625	
1988.67	-4.46982719	
1988.5	-4.497237325	
1988.33	-4.680450145	
1988.17	-4.878105745	
1988.0	-5.038993605	
1987.83	-5.186085655	
1987.67	-5.304433105	
1987.5	-5.27680297	
1987.33	-5.09706132	
1987.17	-5.0598024	
1987.0	-5.07147985	
1986.83	-4.965238935	
1986.67	-4.83492536	
1986.5	-4.725684795	
1986.33	-4.681019415	
1986.17	-4.67847183	
1986.0	-4.76512824	
1985.83	-4.749796735	
1985.67	-4.683308075	
1985.5	-4.696452275	
1985.33	-4.660798105	
1985.17	-4.627733505	
1985.0	-4.70800719	
1984.83	-4.75359613	
1984.67	-4.76537993	
1984.5	-4.79235182	
1984.33	-4.70705313	
1984.17	-4.58361398	
1984.0	-4.56099182	
1983.83	-4.700141625	
1983.67	-4.7476577	
1983.5	-4.86521898	
1983.33	-4.834187115	
1983.17	-4.781051505	
1983.0	-5.087948535	
1982.83	-5.239796125	
1982.67	-5.16400149	
1982.5	-4.991479185	
1982.33	-4.857089935	
1982.17	-4.85040382	
1982.0	-4.813642215	
1981.83	-4.820744995	
1981.67	-4.80661126	
1981.5	-4.96268188	
1981.33	-5.047098415	
1981.17	-5.013836055	
1981.0	-4.988016405	
1980.83	-5.052667995	
1980.67	-5.02593966	
1980.5	-4.973330865	
1980.33	-4.87921629	
1980.17	-4.857643015	
1980.0	-4.857190275	
1979.83	-4.828390015	
1979.67	-4.772143215	
1979.5	-4.702640745	
1979.33	-4.73816619	
1979.17	-4.810106215	
1979.0	-4.71652209	
1978.83	-4.643683715	
1978.67	-4.62298944	
1978.5	-4.62553743	
1978.33	-4.77841331	
1978.17	-5.065692145	
1978.0	-5.025754805	
1977.83	-4.957660555	
1977.67	-4.83767652	
1977.5	-4.733062805	
1977.33	-4.79203499	
1977.17	-4.871730855	
1977.0	-4.954616045	
1976.83	-4.989028945	
1976.67	-4.977784935	
1976.5	-4.862099165	
1976.33	-4.550718905	
1976.17	-4.32935087	
1976.0	-4.276060205	
1975.83	-4.316550155	
1975.67	-4.349270105	
1975.5	-4.39233693	
1975.33	-4.459288325	
1975.17	-4.50200875	
1975.0	-4.4775441	
1974.83	-4.42461181	
1974.67	-4.516551595	
1974.5	-4.584894075	
1974.33	-4.49134042	
1974.17	-4.37698466	
1974.0	-4.35275301	
1973.83	-4.359135015	
1973.67	-4.39443944	
1973.5	-4.42152609	
1973.33	-4.64870242	
1973.17	-4.999037155	
1973.0	-5.10108524	
1972.83	-5.05686238	
1972.67	-4.857472445	
1972.5	-4.70890979	
1972.33	-4.670574545	
1972.17	-4.614932935	
1972.0	-4.52599604	
1971.83	-4.50270012	
