# Bermuda Coral d18O and Sr/Ca  1928-1982
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-NorthEastBreakersBermuda.Kuhnert.2005-1.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-NorthEastBreakersBermuda.Kuhnert.2005.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: http://doi.pangaea.de/10.1594/PANGAEA.738188
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Bermuda Coral d18O and Sr/Ca  1928-1982
#------------------
# Investigators
#     Investigators: Henning Kuhnert; Ocean2k
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Kuhnert, Henning;Crüger, Traute;Pätzold, Jürgen
#     Published_Date_or_Year: 2005
#     Published_Title: NAO signature in a Bermuda coral Sr/Ca record
#     Journal_Name: Geochemistry, Geophysics, Geosystems
#     Volume: 6
#     Edition: 
#     Issue: 4
#     Pages: Q04004
#     Report: 
#     DOI: 10.1029/2004GC000786
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: Tierney, Jessica E.;Abram, Nerilie J.;Anchukaitis, Kevin J.;Evans, Michael N.;Giry, Cyril;Kilbourne, K. Halimeda;Saenger, Casey P.;Wu, Henry C.;Zinke, Jens
#     Published_Date_or_Year: 2015
#     Published_Title: Tropical sea surface temperatures for the past four centuries reconstructed from coral archives
#     Journal_Name: Paleoceanography
#     Volume: 30
#     Edition: 
#     Issue: 3
#     Pages: 226-252
#     Report: 
#     DOI: 10.1002/2014PA002717
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: North East Breakers, Bermuda
#     Location: 
#     Country: 
#     Northernmost_Latitude: 32.467
#     Southernmost_Latitude: 32.467
#     Easternmost_Longitude: -64.7
#     Westernmost_Longitude: -64.7
#     Elevation: -12
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1825.21
#     Most_Recent_Year: 1983.21
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Diploria,Diploria strigosa
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##d18O	,,,permil, N/A (subannually resolved), coral, ,,, ; climateInterpretation_seasonality changed - was originally monthly;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
1983.21	-4.15	
1983.13	-3.66	
1983.04	-3.69	
1982.96	-4.07	
1982.88	-3.95	
1982.79	-4.12	
1982.71	-3.92	
1982.63	-3.26	
1982.54	-3.27	
1982.46	-3.48	
1982.38	-3.39	
1982.29	-3.23	
1982.21	-3.17	
1982.13	-3.4	
1982.04	-3.51	
1981.96	-3.74	
1981.88	-3.83	
1981.79	-3.94	
1981.71	-3.93	
1981.63	-3.82	
1981.54	-3.78	
1981.46	-3.65	
1981.38	-3.52	
1981.29	-3.54	
1981.21	-3.33	
1981.13	-3.48	
1981.04	-3.57	
1980.96	-3.6	
1980.88	-3.81	
1980.79	-3.93	
1980.71	-3.95	
1980.63	-3.89	
1980.54	-3.77	
1980.46	-3.58	
1980.38	-3.38	
1980.29	-3.21	
1980.21	-3.08	
1980.13	-3.17	
1980.04	-3.11	
1979.96	-3.31	
1979.88	-3.49	
1979.79	-3.66	
1979.71	-3.8	
1979.63	-3.9	
1979.54	-3.93	
1979.46	-3.83	
1979.38	-3.73	
1979.29	-3.56	
1979.21	-3.1	
1979.13	-3.22	
1979.04	-3.32	
1978.96	-3.41	
1978.88	-3.5	
1978.79	-3.65	
1978.71	-3.76	
1978.63	-3.82	
1978.54	-3.8	
1978.46	-3.7	
1978.38	-3.51	
1978.29	-3.27	
1978.21	-3.01	
1978.13	-3.08	
1978.04	-3.21	
1977.96	-3.38	
1977.88	-3.55	
1977.79	-3.63	
1977.71	-3.64	
1977.63	-3.72	
1977.54	-3.79	
1977.46	-3.65	
1977.38	-3.47	
1977.29	-3.19	
1977.21	-3.03	
1977.13	-3.13	
1977.04	-3.39	
1976.96	-3.69	
1976.88	-4.01	
1976.79	-4.01	
1976.71	-3.83	
1976.63	-3.67	
1976.54	-3.53	
1976.46	-3.47	
1976.38	-3.48	
1976.29	-3.46	
1976.21	-3.44	
1976.13	-3.75	
1976.04	-3.87	
1975.96	-3.95	
1975.88	-3.92	
1975.79	-3.8	
1975.71	-3.99	
1975.63	-3.91	
1975.54	-3.74	
1975.46	-3.66	
1975.38	-3.66	
1975.29	-3.6	
1975.21	-3.16	
1975.13	-3.3	
1975.04	-3.36	
1974.96	-3.33	
1974.88	-3.55	
1974.79	-3.66	
1974.71	-3.66	
1974.63	-3.62	
1974.54	-3.55	
1974.46	-3.44	
1974.38	-3.37	
1974.29	-3.19	
1974.21	-2.92	
1974.13	-2.99	
1974.04	-3.19	
1973.96	-3.37	
1973.88	-3.53	
1973.79	-3.65	
1973.71	-3.6	
1973.63	-3.55	
1973.54	-3.5	
1973.46	-3.59	
1973.38	-3.64	
1973.29	-3.47	
1973.21	-3.3	
1973.13	-3.46	
1973.04	-3.61	
1972.96	-3.7	
1972.88	-3.72	
1972.79	-3.93	
1972.71	-3.95	
1972.63	-3.95	
1972.54	-3.92	
1972.46	-3.7	
1972.38	-3.43	
1972.29	-3.24	
1972.21	-3.13	
1972.13	-3.18	
1972.04	-3.3	
1971.96	-3.4	
1971.88	-3.51	
1971.79	-3.66	
1971.71	-3.9	
1971.63	-3.91	
1971.54	-3.87	
1971.46	-3.77	
1971.38	-3.47	
1971.29	-3.39	
1971.21	-3.05	
1971.13	-3.1	
1971.04	-3.14	
1970.96	-3.43	
1970.88	-3.32	
1970.79	-3.79	
1970.71	-3.94	
1970.63	-3.93	
1970.54	-3.59	
1970.46	-3.36	
1970.38	-3.16	
1970.29	-3.07	
1970.21	-3.03	
1970.13	-3.15	
1970.04	-3.31	
1969.96	-3.37	
1969.88	-3.84	
1969.79	-3.97	
1969.71	-3.91	
1969.63	-3.85	
1969.54	-3.9	
1969.46	-3.61	
1969.38	-3.46	
1969.29	-3.11	
1969.21	-2.76	
1969.13	-3.38	
1969.04	-3.57	
1968.96	-3.72	
