# Pederson.Pintlers.2011
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-Pintlers.Littell.2011-2.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-Pintlers.Littell.2011.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/12696
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Pederson.Pintlers.2011
#------------------
# Investigators
#     Investigators: Pederson, G. T.;Gray, S. T.;Woodhouse, C. A.;Betancourt, J. L.;Fagre, D. B.;Littell, J. S.;Watson, E.;Luckman, B. H.;Graumlich, L. J.
#------------------
# Description_Notes_and_Keywords
#     Description: Still an early end effect. Might want to truncate?
#------------------
# Publication
#     Authors: Pederson, G. T.;Gray, S. T.;Woodhouse, C. A.;Betancourt, J. L.;Fagre, D. B.;Littell, J. S.;Watson, E.;Luckman, B. H.;Graumlich, L. J.
#     Published_Date_or_Year: 2011
#     Published_Title: The unusual nature of recent snowpack declines in the North American Cordillera
#     Journal_Name: Science
#     Volume: 333
#     Edition: 
#     Issue: 
#     Pages: 332-335
#     Report: 
#     DOI: 10.1126/science.1201570
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Pintlers
#     Location: 
#     Country: 
#     Northernmost_Latitude: 46
#     Southernmost_Latitude: 46
#     Easternmost_Longitude: -113.4
#     Westernmost_Longitude: -113.4
#     Elevation: 2700
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1200.0
#     Most_Recent_Year: 2005.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: LALY
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##trsgi	,,,NA, summer, tree, ,,,  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           trsgi	
1363.0	0.724	
1364.0	0.726	
1365.0	0.714	
1366.0	0.578	
1367.0	0.862	
1368.0	0.608	
1369.0	0.656	
1370.0	0.799	
1371.0	0.548	
1372.0	0.738	
1373.0	0.914	
1374.0	1.142	
1375.0	0.784	
1376.0	0.85	
1377.0	0.882	
1378.0	0.75	
1379.0	1.102	
1380.0	0.935	
1381.0	0.75	
1382.0	0.859	
1383.0	0.788	
1384.0	1.028	
1385.0	1.015	
1386.0	0.898	
1387.0	0.663	
1388.0	0.999	
1389.0	1.044	
1390.0	0.958	
1391.0	1.039	
1392.0	0.79	
1393.0	1.041	
1394.0	1.223	
1395.0	1.005	
1396.0	1.07	
1397.0	1.049	
1398.0	1.171	
1399.0	1.049	
1400.0	1.259	
1401.0	0.55	
1402.0	0.97	
1403.0	1.096	
1404.0	1.127	
1405.0	0.906	
1406.0	1.047	
1407.0	0.932	
1408.0	1.254	
1409.0	0.866	
1410.0	0.875	
1411.0	0.958	
1412.0	1.117	
1413.0	1.134	
1414.0	0.659	
1415.0	0.877	
1416.0	0.712	
1417.0	0.697	
1418.0	0.655	
1419.0	1.012	
1420.0	0.849	
1421.0	0.757	
1422.0	0.767	
1423.0	0.518	
1424.0	0.688	
1425.0	0.774	
1426.0	0.713	
1427.0	0.951	
1428.0	0.776	
1429.0	0.758	
1430.0	0.877	
1431.0	0.833	
1432.0	0.949	
1433.0	1.088	
1434.0	0.944	
1435.0	0.916	
1436.0	0.641	
1437.0	0.983	
1438.0	1.001	
1439.0	0.813	
1440.0	0.89	
1441.0	1.133	
1442.0	0.863	
1443.0	0.853	
1444.0	1.029	
1445.0	1.051	
1446.0	0.727	
1447.0	0.782	
1448.0	0.667	
1449.0	0.3	
1450.0	0.564	
1451.0	0.626	
1452.0	0.491	
1453.0	0.71	
1454.0	0.636	
1455.0	0.847	
1456.0	0.781	
1457.0	0.724	
1458.0	0.754	
1459.0	0.745	
1460.0	0.607	
1461.0	0.672	
1462.0	0.863	
1463.0	0.831	
1464.0	0.776	
1465.0	0.967	
1466.0	0.863	
1467.0	1.096	
1468.0	0.885	
1469.0	0.648	
1470.0	1.028	
1471.0	0.865	
1472.0	0.536	
1473.0	0.86	
1474.0	1.009	
1475.0	0.649	
1476.0	0.76	
1477.0	0.793	
1478.0	0.883	
1479.0	1.023	
1480.0	0.934	
1481.0	0.824	
1482.0	0.919	
1483.0	0.344	
1484.0	0.56	
1485.0	0.717	
1486.0	0.934	
1487.0	1.142	
1488.0	0.956	
1489.0	0.84	
1490.0	0.93	
1491.0	0.879	
1492.0	1.132	
1493.0	0.953	
1494.0	0.839	
1495.0	1.097	
1496.0	0.938	
1497.0	1.058	
1498.0	0.967	
1499.0	0.857	
1500.0	1.026	
1501.0	1.058	
1502.0	1.088	
1503.0	0.875	
1504.0	1.139	
1505.0	0.917	
1506.0	1.409	
1507.0	1.661	
1508.0	1.511	
1509.0	1.583	
1510.0	1.636	
1511.0	1.231	
1512.0	1.51	
1513.0	1.528	
1514.0	0.963	
1515.0	1.052	
1516.0	1.046	
1517.0	1.482	
1518.0	0.977	
1519.0	1.456	
1520.0	0.881	
1521.0	1.115	
1522.0	1.197	
1523.0	1.258	
1524.0	1.251	
1525.0	1.095	
1526.0	1.135	
1527.0	1.565	
1528.0	1.38	
1529.0	0.852	
1530.0	1.391	
1531.0	1.348	
1532.0	1.136	
1533.0	0.933	
1534.0	0.679	
1535.0	1.454	
1536.0	0.92	
1537.0	0.857	
1538.0	0.899	
1539.0	1.013	
1540.0	0.954	
1541.0	0.899	
1542.0	1.42	
1543.0	0.819	
1544.0	1.018	
1545.0	0.993	
1546.0	0.852	
1547.0	0.764	
1548.0	1.235	
1549.0	0.717	
1550.0	0.598	
1551.0	1.163	
1552.0	1.255	
1553.0	1.217	
1554.0	1.183	
1555.0	0.975	
1556.0	1.047	
1557.0	1.107	
1558.0	1.157	
1559.0	1.331	
1560.0	1.39	
1561.0	0.967	
1562.0	0.975	
1563.0	1.013	
1564.0	1.166	
1565.0	0.683	
1566.0	1.105	
1567.0	1.272	
1568.0	1.373	
1569.0	1.344	
1570.0	1.483	
1571.0	1.192	
1572.0	1.483	
1573.0	1.402	
1574.0	1.242	
1575.0	1.235	
1576.0	1.223	
1577.0	1.038	
1578.0	0.965	
1579.0	0.873	
1580.0	0.93	
1581.0	0.712	
1582.0	0.605	
1583.0	0.799	
1584.0	0.937	
1585.0	0.818	
1586.0	0.624	
1587.0	1.057	
1588.0	1.195	
1589.0	1.375	
1590.0	1.331	
1591.0	0.581	
1592.0	0.966	
1593.0	1.139	
1594.0	0.821	
1595.0	0.98	
1596.0	0.935	
1597.0	0.926	
1598.0	0.722	
1599.0	0.991	
1600.0	1.376	
1601.0	0.466	
1602.0	0.813	
1603.0	1.529	
1604.0	1.158	
1605.0	0.987	
1606.0	0.678	
1607.0	0.802	
1608.0	0.864	
1609.0	0.736	
1610.0	0.438	
1611.0	1.219	
1612.0	0.957	
1613.0	0.531	
1614.0	1.048	
1615.0	0.734	
1616.0	0.521	
1617.0	0.862	
1618.0	0.66	
1619.0	0.986	
1620.0	0.81	
1621.0	0.826	
1622.0	0.699	
1623.0	1.061	
1624.0	1.09	
1625.0	0.669	
1626.0	0.669	
1627.0	0.509	
1628.0	0.706	
1629.0	0.781	
1630.0	0.938	
1631.0	0.783	
1632.0	0.812	
1633.0	1.076	
1634.0	0.844	
1635.0	0.946	
1636.0	1.364	
1637.0	1.085	
1638.0	0.998	
1639.0	1.219	
1640.0	0.86	
1641.0	0.356	
1642.0	0.505	
1643.0	0.784	
1644.0	0.753	
1645.0	0.563	
1646.0	0.69	
1647.0	0.954	
1648.0	1.105	
1649.0	0.493	
1650.0	1.181	
1651.0	0.951	
1652.0	1.272	
1653.0	0.553	
1654.0	0.671	
1655.0	0.919	
1656.0	1.203	
1657.0	1.094	
1658.0	1.202	
1659.0	1.13	
1660.0	0.959	
1661.0	1.204	
1662.0	1.306	
1663.0	0.857	
1664.0	1.237	
1665.0	1.268	
1666.0	0.934	
1667.0	0.708	
1668.0	0.952	
1669.0	0.831	
1670.0	0.282	
1671.0	0.417	
1672.0	0.555	
1673.0	0.6	
1674.0	0.928	
1675.0	1.122	
1676.0	1.038	
1677.0	0.928	
1678.0	1.061	
1679.0	1.048	
1680.0	0.935	
1681.0	0.872	
1682.0	0.751	
1683.0	0.598	
1684.0	0.613	
1685.0	0.723	
1686.0	0.756	
1687.0	0.926	
1688.0	0.97	
1689.0	1.109	
1690.0	1.098	
1691.0	1.291	
1692.0	1.217	
1693.0	1.153	
1694.0	0.578	
1695.0	0.956	
1696.0	1.109	
1697.0	1.019	
1698.0	1.315	
1699.0	0.934	
1700.0	0.979	
1701.0	1.026	
1702.0	0.752	
1703.0	0.425	
1704.0	0.637	
1705.0	0.687	
1706.0	0.646	
1707.0	0.425	
1708.0	0.356	
1709.0	0.485	
1710.0	0.595	
1711.0	0.373	
1712.0	0.41	
1713.0	0.472	
1714.0	0.792	
1715.0	0.791	
1716.0	0.811	
1717.0	0.777	
1718.0	0.622	
1719.0	0.664	
1720.0	0.428	
1721.0	0.736	
1722.0	0.951	
1723.0	0.345	
1724.0	1.048	
1725.0	0.925	
1726.0	1.128	
1727.0	0.916	
1728.0	1.024	
1729.0	1.004	
1730.0	1.301	
1731.0	0.815	
1732.0	0.752	
1733.0	0.875	
1734.0	0.757	
1735.0	1.135	
1736.0	0.665	
1737.0	0.573	
1738.0	0.603	
1739.0	1.389	
1740.0	0.532	
1741.0	0.871	
1742.0	1.138	
1743.0	1.099	
1744.0	1.144	
1745.0	0.886	
1746.0	0.605	
1747.0	1.257	
1748.0	0.643	
1749.0	0.513	
1750.0	0.726	
1751.0	0.74	
1752.0	0.364	
1753.0	0.715	
1754.0	0.596	
1755.0	0.709	
1756.0	1.27	
1757.0	1.228	
1758.0	0.5	
1759.0	1.011	
1760.0	0.993	
1761.0	0.596	
1762.0	0.914	
1763.0	1.069	
1764.0	1.076	
1765.0	1.477	
1766.0	0.815	
1767.0	0.824	
1768.0	0.924	
1769.0	0.674	
1770.0	0.9	
1771.0	1.318	
1772.0	1.216	
1773.0	1.351	
1774.0	1.593	
1775.0	0.556	
1776.0	0.932	
1777.0	0.944	
1778.0	0.723	
1779.0	0.699	
1780.0	0.664	
1781.0	1.107	
1782.0	0.955	
1783.0	1.152	
1784.0	0.775	
1785.0	1.208	
1786.0	1.421	
1787.0	1.047	
1788.0	1.036	
1789.0	1.255	
1790.0	1.809	
1791.0	0.726	
1792.0	0.923	
1793.0	0.721	
1794.0	1.322	
1795.0	1.459	
1796.0	1.309	
1797.0	1.343	
1798.0	1.843	
1799.0	1.303	
1800.0	0.758	
1801.0	1.237	
1802.0	1.561	
1803.0	0.682	
1804.0	1.52	
1805.0	0.958	
1806.0	0.833	
1807.0	1.442	
1808.0	1.174	
1809.0	0.599	
1810.0	0.436	
1811.0	1.018	
1812.0	0.801	
1813.0	0.464	
1814.0	0.856	
1815.0	0.953	
1816.0	1.21	
1817.0	1.259	
1818.0	1.064	
1819.0	1.194	
1820.0	1.274	
1821.0	1.137	
1822.0	1.145	
1823.0	1.232	
1824.0	0.874	
1825.0	1.166	
1826.0	0.95	
1827.0	0.873	
1828.0	1.162	
1829.0	1.152	
1830.0	1.135	
1831.0	1.649	
1832.0	0.592	
1833.0	1.116	
1834.0	0.896	
1835.0	1.265	
1836.0	0.692	
1837.0	0.665	
1838.0	0.147	
1839.0	0.742	
1840.0	1.271	
1841.0	1.287	
1842.0	0.71	
1843.0	0.763	
1844.0	0.608	
1845.0	0.75	
1846.0	1.05	
1847.0	0.977	
1848.0	1.117	
1849.0	0.956	
1850.0	1.018	
1851.0	1.077	
1852.0	1.551	
1853.0	0.875	
1854.0	0.866	
1855.0	1.367	
1856.0	1.089	
1857.0	0.986	
1858.0	0.966	
1859.0	1.551	
1860.0	0.946	
1861.0	1.525	
1862.0	1.147	
1863.0	1.456	
1864.0	0.944	
1865.0	1.559	
1866.0	1.475	
1867.0	1.06	
1868.0	0.933	
1869.0	1.357	
1870.0	1.64	
1871.0	1.313	
1872.0	1.093	
1873.0	1.199	
1874.0	1.208	
1875.0	0.975	
1876.0	1.223	
1877.0	1.033	
1878.0	1.065	
1879.0	0.856	
1880.0	0.837	
1881.0	0.686	
1882.0	0.822	
1883.0	0.906	
1884.0	0.839	
1885.0	0.936	
1886.0	1.127	
1887.0	1.079	
1888.0	0.826	
1889.0	1.03	
1890.0	1.159	
1891.0	0.849	
1892.0	1.394	
1893.0	0.801	
1894.0	0.341	
1895.0	0.571	
1896.0	1.033	
1897.0	0.24	
1898.0	0.7	
1899.0	0.616	
1900.0	0.744	
1901.0	0.772	
1902.0	0.72	
1903.0	0.685	
1904.0	0.919	
1905.0	0.842	
1906.0	0.837	
1907.0	0.797	
1908.0	1.274	
1909.0	1.003	
1910.0	0.858	
1911.0	1.153	
1912.0	1.112	
1913.0	0.713	
1914.0	1.088	
1915.0	0.595	
1916.0	1.137	
1917.0	1.115	
1918.0	1.339	
1919.0	1.21	
1920.0	0.937	
1921.0	0.782	
1922.0	0.832	
1923.0	1.149	
1924.0	1.077	
1925.0	1.115	
1926.0	0.939	
1927.0	1.248	
1928.0	0.805	
1929.0	1.488	
1930.0	1.281	
1931.0	1.668	
1932.0	1.546	
1933.0	1.945	
1934.0	0.91	
1935.0	0.99	
1936.0	1.623	
1937.0	1.546	
1938.0	1.408	
1939.0	1.215	
1940.0	1.68	
1941.0	1.167	
1942.0	1.211	
1943.0	0.961	
1944.0	1.279	
1945.0	1.495	
1946.0	0.762	
1947.0	0.761	
1948.0	0.858	
1949.0	0.824	
1950.0	0.932	
1951.0	0.848	
1952.0	0.572	
1953.0	1.226	
1954.0	1.37	
1955.0	1.346	
1956.0	1.013	
1957.0	1.668	
1958.0	0.869	
1959.0	1.412	
1960.0	1.32	
1961.0	1.81	
1962.0	1.13	
1963.0	1.188	
1964.0	1.015	
1965.0	0.904	
1966.0	0.707	
1967.0	0.78	
1968.0	0.718	
1969.0	0.359	
1970.0	0.791	
1971.0	0.327	
1972.0	0.628	
1973.0	1.104	
1974.0	0.481	
1975.0	0.679	
1976.0	0.728	
1977.0	0.93	
1978.0	1.005	
1979.0	1.32	
1980.0	1.046	
1981.0	1.108	
1982.0	1.058	
1983.0	0.975	
1984.0	1.429	
1985.0	1.009	
1986.0	1.101	
1987.0	0.978	
1988.0	1.72	
1989.0	1.304	
1990.0	1.786	
1991.0	1.64	
1992.0	1.298	
1993.0	0.638	
1994.0	1.247	
1995.0	0.914	
1996.0	1.373	
1997.0	1.153	
1998.0	1.369	
1999.0	1.502	
2000.0	1.674	
2001.0	1.408	
2002.0	1.573	
2003.0	1.653	
2004.0	1.314	
2005.0	1.819	
