# DoradoLiñán.Spanish_Pyrenees.2012
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Eur-SpanishPyrenees.Dorado-Linan.2012.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Eur-SpanishPyrenees.Dorado-Linan.2012.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: http://www.ncdc.noaa.gov/paleo/study/1003405
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: DoradoLiñán.Spanish_Pyrenees.2012
#------------------
# Investigators
#     Investigators: Dorado Liñán, I.;Büntgen, U.;González-Rouco, F.;Zorita, E.;Montávez, J. P.;Gómez-Navarro, J. J.;Brunet, M.;Heinrich, I.;Helle, G.;Gutiérrez, E.
#------------------
# Description_Notes_and_Keywords
#     Description: Regional chronologies based on nested PCs display high correlation coefficients in the two calibration periods: both regression-calibrated (r1900_1952 = 0.81 and r1953_2005 = 0.75 on average) and scaling-calibrated (r1900_1952 = 0.73 and r1953_2005 = 0.80 on average). Similarly REs are also high (well above 0) for the two verifications.
#------------------
# Publication
#     Authors: Dorado Liñán, I.;Büntgen, U.;González-Rouco, F.;Zorita, E.;Montávez, J. P.;Gómez-Navarro, J. J.;Brunet, M.;Heinrich, I.;Helle, G.;Gutiérrez, E.
#     Published_Date_or_Year: 2012
#     Published_Title: Estimating 750 years of temperature variations and uncertainties in the Pyrenees by tree-ring reconstructions and climate simulations
#     Journal_Name: Climate of the Past
#     Volume: 8
#     Edition: 
#     Issue: 
#     Pages: 919-933
#     Report: 
#     DOI: 10.5194/cp-8-919-2012
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Spanish Pyrenees
#     Location: 
#     Country: 
#     Northernmost_Latitude: 42.5
#     Southernmost_Latitude: 42.5
#     Easternmost_Longitude: 1
#     Westernmost_Longitude: 1
#     Elevation: 1200
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1260.0
#     Most_Recent_Year: 2005.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##trsgi	,,,NA, summer, tree, ,,,  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           trsgi	
1705.0	-0.027	
1706.0	0.606	
1707.0	-0.234	
1708.0	0.087	
1709.0	-1.123	
1710.0	-0.305	
1711.0	-1.183	
1712.0	-0.308	
1713.0	-0.871	
1714.0	-2.401	
1715.0	-0.878	
1716.0	-0.943	
1717.0	-0.195	
1718.0	0.421	
1719.0	0.42	
1720.0	0.338	
1721.0	0.07	
1722.0	0.687	
1723.0	0.28	
1724.0	0.759	
1725.0	-0.449	
1726.0	0.553	
1727.0	0.0	
1728.0	0.499	
1729.0	0.497	
1730.0	0.01	
1731.0	-0.332	
1732.0	-0.213	
1733.0	0.037	
1734.0	0.483	
1735.0	-0.368	
1736.0	-0.521	
1737.0	-0.408	
1738.0	-0.52	
1739.0	-0.567	
1740.0	-0.683	
1741.0	-0.172	
1742.0	-1.058	
1743.0	-0.087	
1744.0	-0.787	
1745.0	-0.284	
1746.0	-0.61	
1747.0	-0.368	
1748.0	0.219	
1749.0	-0.934	
1750.0	-0.211	
1751.0	-0.178	
1752.0	-0.386	
1753.0	-0.248	
1754.0	0.153	
1755.0	-0.378	
1756.0	-0.373	
1757.0	-1.036	
1758.0	-1.447	
1759.0	-0.426	
1760.0	-0.454	
1761.0	-0.741	
1762.0	0.097	
1763.0	-0.106	
1764.0	-0.043	
1765.0	0.109	
1766.0	0.143	
1767.0	-0.091	
1768.0	-0.251	
1769.0	-0.259	
1770.0	-0.312	
1771.0	-0.599	
1772.0	-0.207	
1773.0	0.197	
1774.0	0.368	
1775.0	-0.225	
1776.0	-0.484	
1777.0	0.469	
1778.0	0.476	
1779.0	-0.075	
1780.0	0.204	
1781.0	0.032	
1782.0	0.073	
1783.0	-0.479	
1784.0	-0.368	
1785.0	0.122	
1786.0	-0.314	
1787.0	-0.859	
1788.0	0.11	
1789.0	-0.673	
1790.0	-0.336	
1791.0	0.115	
1792.0	0.055	
1793.0	-0.702	
1794.0	-0.149	
1795.0	0.126	
1796.0	-0.219	
1797.0	0.108	
1798.0	0.435	
1799.0	0.133	
1800.0	0.316	
1801.0	-0.179	
1802.0	0.572	
1803.0	-0.53	
1804.0	-0.619	
1805.0	-0.292	
1806.0	-0.55	
1807.0	0.692	
1808.0	-0.248	
1809.0	-1.412	
1810.0	-0.45	
1811.0	-0.415	
1812.0	-0.133	
1813.0	-0.988	
1814.0	-0.612	
1815.0	-0.363	
1816.0	-1.627	
1817.0	-0.811	
1818.0	-0.932	
1819.0	-0.35	
1820.0	-0.196	
1821.0	-0.194	
1822.0	0.21	
1823.0	-0.515	
1824.0	-0.297	
1825.0	-0.209	
1826.0	-0.471	
1827.0	-0.53	
1828.0	0.482	
1829.0	-1.347	
1830.0	0.507	
1831.0	-0.52	
1832.0	-0.289	
1833.0	-1.28	
1834.0	-0.354	
1835.0	-1.514	
1836.0	-0.57	
1837.0	-0.519	
1838.0	0.019	
1839.0	-0.124	
1840.0	-0.062	
1841.0	-0.108	
1842.0	-0.315	
1843.0	-0.389	
1844.0	-0.135	
1845.0	-0.936	
1846.0	0.288	
1847.0	-0.768	
1848.0	-0.295	
1849.0	-0.327	
1850.0	-1.135	
1851.0	-0.171	
1852.0	-0.485	
1853.0	-0.404	
1854.0	0.047	
1855.0	-0.627	
1856.0	0.261	
1857.0	-0.492	
1858.0	-0.214	
1859.0	0.169	
1860.0	-1.069	
1861.0	0.559	
1862.0	-0.288	
1863.0	-0.013	
1864.0	0.706	
1865.0	0.297	
1866.0	0.419	
1867.0	0.467	
1868.0	0.32	
1869.0	0.122	
1870.0	0.298	
1871.0	0.538	
1872.0	-0.299	
1873.0	0.331	
1874.0	0.501	
1875.0	0.429	
1876.0	-0.498	
1877.0	0.393	
1878.0	0.967	
1879.0	-0.824	
1880.0	-0.289	
1881.0	0.269	
1882.0	-0.476	
1883.0	-0.267	
1884.0	-0.645	
1885.0	-0.399	
1886.0	-0.193	
1887.0	-0.211	
1888.0	-0.36	
1889.0	-0.148	
1890.0	-0.598	
1891.0	-0.666	
1892.0	0.122	
1893.0	0.385	
1894.0	-0.555	
1895.0	0.574	
1896.0	-1.397	
1897.0	0.345	
1898.0	-0.011	
1899.0	0.333	
1900.0	-0.091	
1901.0	0.022	
1902.0	0.031	
1903.0	0.128	
1904.0	1.111	
1905.0	-0.475	
1906.0	0.737	
1907.0	-0.008	
1908.0	0.156	
1909.0	-0.821	
1910.0	-1.334	
1911.0	0.684	
1912.0	-0.13	
1913.0	0.196	
1914.0	-0.133	
1915.0	-0.168	
1916.0	-0.185	
1917.0	-0.033	
1918.0	0.293	
1919.0	0.34	
1920.0	0.439	
1921.0	-0.038	
1922.0	-0.381	
1923.0	0.018	
1924.0	0.283	
1925.0	-0.489	
1926.0	0.596	
1927.0	0.381	
1928.0	1.008	
1929.0	0.348	
1930.0	0.328	
1931.0	0.238	
1932.0	-0.571	
1933.0	1.06	
1934.0	-0.092	
1935.0	0.224	
1936.0	-0.086	
1937.0	0.514	
1938.0	-0.608	
1939.0	-0.998	
1940.0	0.109	
1941.0	-0.473	
1942.0	0.615	
1943.0	0.578	
1944.0	0.378	
1945.0	0.755	
1946.0	0.026	
1947.0	0.586	
1948.0	0.462	
1949.0	0.657	
1950.0	0.392	
1951.0	-0.368	
1952.0	0.398	
1953.0	0.751	
1954.0	-0.206	
1955.0	0.341	
1956.0	-0.231	
1957.0	-0.356	
1958.0	0.67	
1959.0	-0.437	
1960.0	-0.27	
1961.0	0.691	
1962.0	0.181	
1963.0	-1.711	
1964.0	0.54	
1965.0	-0.68	
1966.0	0.04	
1967.0	-0.368	
1968.0	-0.566	
1969.0	-1.023	
1970.0	0.423	
1971.0	0.017	
1972.0	-1.763	
1973.0	0.302	
1974.0	-0.81	
1975.0	-0.87	
1976.0	-0.721	
1977.0	-1.254	
1978.0	-0.393	
1979.0	-0.644	
1980.0	-0.034	
1981.0	0.069	
1982.0	-0.132	
1983.0	0.024	
1984.0	-1.466	
1985.0	0.656	
1986.0	0.085	
1987.0	0.116	
1988.0	0.17	
1989.0	0.171	
1990.0	0.756	
1991.0	-0.037	
1992.0	-0.136	
1993.0	0.053	
1994.0	0.518	
1995.0	-0.625	
1996.0	-0.762	
1997.0	-0.06	
1998.0	0.315	
1999.0	0.109	
2000.0	0.499	
2001.0	0.569	
2002.0	-0.72	
2003.0	0.933	
2004.0	0.408	
2005.0	0.334	
