# Wiles.Gulf_of_Alaska.2014
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-GulfofAlaska.Wilson.2014.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-GulfofAlaska.Wilson.2014.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/19743
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Wiles.Gulf_of_Alaska.2014
#------------------
# Investigators
#     Investigators: Wiles, G. C.;DArrigo, R. D.;Barclay, D.;Wilson, R. S.;Jarvis, S. K.;Vargo, L.;Frank, D.
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Wiles, G. C.;DArrigo, R. D.;Barclay, D.;Wilson, R. S.;Jarvis, S. K.;Vargo, L.;Frank, D.
#     Published_Date_or_Year: 2014
#     Published_Title: Surface air temperature variability reconstructed with tree rings for the Gulf of Alaska over the past 1200 years
#     Journal_Name: The Holocene
#     Volume: 24
#     Edition: 
#     Issue: 2
#     Pages: 198-208
#     Report: 
#     DOI: 10.1177/0959683613516815
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Gulf of Alaska
#     Location: 
#     Country: 
#     Northernmost_Latitude: 61.03
#     Southernmost_Latitude: 61.03
#     Easternmost_Longitude: -146.59
#     Westernmost_Longitude: -146.59
#     Elevation: 230
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 800.0
#     Most_Recent_Year: 2010.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##temperature	,,,degC, 2 3 4 5 6 7 8, tree, ,,,  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           temperature	
800.0	7.685	
801.0	7.427	
802.0	7.062	
803.0	7.133	
804.0	7.153	
805.0	7.653	
806.0	7.872	
807.0	7.976	
808.0	8.435	
809.0	8.036	
810.0	7.685	
811.0	8.298	
812.0	7.358	
813.0	8.061	
814.0	7.311	
815.0	7.532	
816.0	7.149	
817.0	7.591	
818.0	7.516	
819.0	8.161	
820.0	7.669	
821.0	7.646	
822.0	8.861	
823.0	7.484	
824.0	6.756	
825.0	6.839	
826.0	6.912	
827.0	6.341	
828.0	6.804	
829.0	7.213	
830.0	6.798	
831.0	7.534	
832.0	7.634	
833.0	8.79	
834.0	8.07	
835.0	6.893	
836.0	6.761	
837.0	6.886	
838.0	6.54	
839.0	6.636	
840.0	7.055	
841.0	7.523	
842.0	8.061	
843.0	7.769	
844.0	7.842	
845.0	7.194	
846.0	7.628	
847.0	7.461	
848.0	8.225	
849.0	7.039	
850.0	7.488	
851.0	6.674	
852.0	6.889	
853.0	6.321	
854.0	6.383	
855.0	6.9	
856.0	6.2	
857.0	7.694	
858.0	7.81	
859.0	7.933	
860.0	7.764	
861.0	7.696	
862.0	7.338	
863.0	6.827	
864.0	6.136	
865.0	6.503	
866.0	6.294	
867.0	6.497	
868.0	6.859	
869.0	6.672	
870.0	7.233	
871.0	7.564	
872.0	7.815	
873.0	8.198	
874.0	8.134	
875.0	7.803	
876.0	8.079	
877.0	7.559	
878.0	7.566	
879.0	6.875	
880.0	7.39	
881.0	8.011	
882.0	8.604	
883.0	7.951	
884.0	7.386	
885.0	7.999	
886.0	8.027	
887.0	6.768	
888.0	6.519	
889.0	6.946	
890.0	6.77	
891.0	7.229	
892.0	8.173	
893.0	8.526	
894.0	8.891	
895.0	8.72	
896.0	7.379	
897.0	6.77	
898.0	6.845	
899.0	7.112	
900.0	6.918	
901.0	7.028	
902.0	7.171	
903.0	6.747	
904.0	7.201	
905.0	7.349	
906.0	7.035	
907.0	7.637	
908.0	7.085	
909.0	6.896	
910.0	7.356	
911.0	7.878	
912.0	7.443	
913.0	7.413	
914.0	7.869	
915.0	8.093	
916.0	7.34	
917.0	7.609	
918.0	7.885	
919.0	7.867	
920.0	7.244	
921.0	6.791	
922.0	6.743	
923.0	7.322	
924.0	7.555	
925.0	7.577	
926.0	7.673	
927.0	7.997	
928.0	7.639	
929.0	8.444	
930.0	8.341	
931.0	8.054	
932.0	8.309	
933.0	8.052	
934.0	7.415	
935.0	8.02	
936.0	8.216	
937.0	8.341	
938.0	8.088	
939.0	7.748	
940.0	6.77	
941.0	7.4	
942.0	7.491	
943.0	8.647	
944.0	9.098	
945.0	8.804	
946.0	8.576	
947.0	8.175	
948.0	8.893	
949.0	9.117	
950.0	8.065	
951.0	7.217	
952.0	6.827	
953.0	6.871	
954.0	7.65	
955.0	8.629	
956.0	9.47	
957.0	9.452	
958.0	8.031	
959.0	8.166	
960.0	8.423	
961.0	8.597	
962.0	9.199	
963.0	8.638	
964.0	9.069	
965.0	9.24	
966.0	9.094	
967.0	9.422	
968.0	8.964	
969.0	6.585	
970.0	5.844	
971.0	6.047	
972.0	6.647	
973.0	7.153	
974.0	8.204	
975.0	7.587	
976.0	7.331	
977.0	8.036	
978.0	7.716	
979.0	8.36	
980.0	7.648	
981.0	7.171	
982.0	6.604	
983.0	7.026	
984.0	6.994	
985.0	7.194	
986.0	8.161	
987.0	7.493	
988.0	7.986	
989.0	7.443	
990.0	7.24	
991.0	6.982	
992.0	7.356	
993.0	7.698	
994.0	7.641	
995.0	7.906	
996.0	7.776	
997.0	8.152	
998.0	7.981	
999.0	7.897	
1000.0	7.224	
1001.0	6.729	
1002.0	7.133	
1003.0	7.988	
1004.0	8.029	
1005.0	7.71	
1006.0	8.225	
1007.0	8.122	
1008.0	8.013	
1009.0	7.789	
1010.0	6.275	
1011.0	6.383	
1012.0	6.563	
1013.0	6.688	
1014.0	7.149	
1015.0	7.431	
1016.0	7.673	
1017.0	7.862	
1018.0	8.366	
1019.0	7.187	
1020.0	6.813	
1021.0	6.645	
1022.0	6.912	
1023.0	7.541	
1024.0	6.396	
1025.0	6.305	
1026.0	6.435	
1027.0	6.392	
1028.0	6.93	
1029.0	7.735	
1030.0	8.266	
1031.0	8.147	
1032.0	7.523	
1033.0	7.897	
1034.0	7.5	
1035.0	7.203	
1036.0	7.384	
1037.0	7.263	
1038.0	7.632	
1039.0	7.413	
1040.0	7.267	
1041.0	7.194	
1042.0	7.404	
1043.0	7.981	
1044.0	6.558	
1045.0	6.378	
1046.0	6.471	
1047.0	6.845	
1048.0	6.494	
1049.0	7.345	
1050.0	7.153	
1051.0	6.987	
1052.0	6.866	
1053.0	7.573	
1054.0	7.322	
1055.0	7.459	
1056.0	7.582	
1057.0	7.593	
1058.0	7.083	
1059.0	7.124	
1060.0	7.669	
1061.0	7.605	
1062.0	7.475	
1063.0	7.714	
1064.0	7.281	
1065.0	6.768	
1066.0	6.875	
1067.0	6.971	
1068.0	7.083	
1069.0	7.076	
1070.0	7.288	
1071.0	7.114	
1072.0	7.402	
1073.0	7.183	
1074.0	7.144	
1075.0	7.124	
1076.0	7.867	
1077.0	8.439	
1078.0	7.675	
1079.0	8.013	
1080.0	7.226	
1081.0	7.281	
1082.0	8.218	
1083.0	7.666	
1084.0	8.369	
1085.0	8.394	
1086.0	7.965	
1087.0	7.808	
1088.0	7.97	
1089.0	7.967	
1090.0	7.81	
1091.0	6.82	
1092.0	7.096	
1093.0	7.39	
1094.0	6.572	
1095.0	7.463	
1096.0	7.762	
1097.0	7.169	
1098.0	6.98	
1099.0	6.613	
1100.0	6.843	
1101.0	6.722	
1102.0	6.866	
1103.0	7.602	
1104.0	8.093	
1105.0	6.937	
1106.0	7.529	
1107.0	7.853	
1108.0	7.52	
1109.0	7.732	
1110.0	7.395	
1111.0	7.251	
1112.0	6.985	
1113.0	7.445	
1114.0	7.753	
1115.0	7.156	
1116.0	7.012	
1117.0	6.688	
1118.0	7.121	
1119.0	6.843	
1120.0	7.057	
1121.0	6.622	
1122.0	6.686	
1123.0	7.233	
1124.0	7.493	
1125.0	6.925	
1126.0	6.973	
1127.0	7.078	
1128.0	7.213	
1129.0	7.712	
1130.0	7.333	
1131.0	7.712	
1132.0	8.002	
1133.0	6.642	
1134.0	6.243	
1135.0	6.875	
1136.0	6.248	
1137.0	6.323	
1138.0	6.296	
1139.0	6.38	
1140.0	6.494	
1141.0	6.412	
1142.0	6.82	
1143.0	7.167	
1144.0	7.951	
1145.0	7.486	
1146.0	7.089	
1147.0	7.327	
1148.0	7.016	
1149.0	6.469	
1150.0	6.638	
1151.0	6.572	
1152.0	6.722	
1153.0	6.982	
1154.0	7.288	
1155.0	7.368	
1156.0	7.379	
1157.0	7.34	
1158.0	7.133	
1159.0	7.06	
1160.0	6.72	
1161.0	7.548	
1162.0	7.201	
1163.0	7.516	
1164.0	7.185	
1165.0	7.276	
1166.0	7.425	
1167.0	7.767	
1168.0	7.181	
1169.0	6.378	
1170.0	6.761	
1171.0	7.267	
1172.0	6.622	
1173.0	6.159	
1174.0	6.558	
1175.0	6.544	
1176.0	6.367	
1177.0	6.813	
1178.0	7.317	
1179.0	7.47	
1180.0	6.745	
1181.0	7.509	
1182.0	6.515	
1183.0	6.889	
1184.0	6.718	
1185.0	7.242	
1186.0	7.003	
1187.0	7.213	
1188.0	6.978	
1189.0	6.538	
1190.0	6.193	
1191.0	6.227	
1192.0	7.055	
1193.0	6.957	
1194.0	7.452	
1195.0	6.991	
1196.0	6.768	
1197.0	7.331	
1198.0	6.77	
1199.0	7.028	
1200.0	7.308	
1201.0	7.349	
1202.0	7.201	
1203.0	6.362	
1204.0	6.845	
1205.0	6.784	
1206.0	6.925	
1207.0	7.153	
1208.0	7.6	
1209.0	7.042	
1210.0	6.98	
1211.0	6.77	
1212.0	5.956	
1213.0	6.823	
1214.0	6.72	
1215.0	6.688	
1216.0	7.153	
1217.0	6.871	
1218.0	7.144	
1219.0	7.281	
1220.0	7.789	
1221.0	7.596	
1222.0	7.199	
1223.0	7.219	
1224.0	7.229	
1225.0	6.982	
1226.0	7.536	
1227.0	6.688	
1228.0	6.941	
1229.0	7.256	
1230.0	7.078	
1231.0	7.338	
1232.0	6.857	
1233.0	6.592	
1234.0	6.022	
1235.0	6.567	
1236.0	6.481	
1237.0	7.149	
1238.0	7.213	
1239.0	7.607	
1240.0	6.959	
1241.0	6.465	
1242.0	6.975	
1243.0	7.149	
1244.0	7.315	
1245.0	7.028	
1246.0	7.042	
1247.0	7.299	
1248.0	7.587	
1249.0	6.941	
1250.0	6.845	
1251.0	6.316	
1252.0	6.487	
1253.0	6.836	
1254.0	7.242	
1255.0	7.917	
1256.0	7.167	
1257.0	8.389	
1258.0	8.022	
1259.0	7.787	
1260.0	7.575	
1261.0	6.67	
1262.0	6.232	
1263.0	6.855	
1264.0	7.397	
1265.0	7.548	
1266.0	7.598	
1267.0	6.759	
1268.0	7.238	
1269.0	7.97	
1270.0	7.441	
1271.0	7.429	
1272.0	7.229	
1273.0	8.284	
1274.0	7.272	
1275.0	7.723	
1276.0	7.785	
1277.0	7.502	
1278.0	6.795	
1279.0	6.668	
1280.0	6.658	
1281.0	7.527	
1282.0	7.47	
1283.0	7.327	
1284.0	7.199	
1285.0	7.673	
1286.0	7.192	
1287.0	7.14	
1288.0	6.839	
1289.0	6.925	
1290.0	7.222	
1291.0	7.368	
1292.0	7.306	
1293.0	7.199	
1294.0	7.607	
1295.0	7.564	
1296.0	7.942	
1297.0	7.372	
1298.0	7.381	
1299.0	6.959	
1300.0	6.832	
1301.0	6.902	
1302.0	6.18	
1303.0	6.451	
1304.0	6.736	
1305.0	7.219	
1306.0	7.244	
1307.0	8.116	
