# Grootes.GISP2.1997
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-GISP2.Grootes.1997.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-GISP2.Grootes.1997.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/17796
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: glacier ice
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Grootes.GISP2.1997
#------------------
# Investigators
#     Investigators: Grootes, P. M.;Stuiver, M.
#------------------
# Description_Notes_and_Keywords
#     Description: QC wait for VMD
#------------------
# Publication
#     Authors: Grootes, P. M.;Stuiver, M.
#     Published_Date_or_Year: 1997
#     Published_Title: Oxygen 18/16 variability in Greenland snow and ice with $10^3$ to $10^5$ year time resolution
#     Journal_Name: Journal of Geophysical Research
#     Volume: 102
#     Edition: 
#     Issue: C12
#     Pages: 26455-26470
#     Report: 
#     DOI: 10.1029/97JC00880
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: GISP2
#     Location: 
#     Country: 
#     Northernmost_Latitude: 72.1
#     Southernmost_Latitude: 72.1
#     Easternmost_Longitude: -38.08
#     Westernmost_Longitude: -38.08
#     Elevation: 3200
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 818.0
#     Most_Recent_Year: 1987.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , glacier ice, ,,N,   
##d18O	,,,permil, 1 2 3 4 5 6 7 8 9 10 11 12, glacier ice, ,,, ; archiveType changed - was originally ice core;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
818.0	-36.2	
819.0	-35.39	
820.0	-36.77	
821.0	-35.55	
822.0	-35.51	
823.0	-36.52	
824.0	-34.67	
825.0	-34.11	
826.0	-33.98	
827.0	-34.37	
828.0	-33.26	
829.0	-33.54	
830.0	-33.88	
831.0	-35.5	
832.0	-35.46	
833.0	-33.66	
834.0	-35.59	
835.0	-35.13	
836.0	-36.02	
837.0	-35.69	
838.0	-33.57	
839.0	-34.15	
840.0	-35.13	
841.0	-36.35	
842.0	-36.7	
843.0	-34.97	
844.0	-37.65	
845.0	-36.39	
846.0	-33.85	
847.0	-34.19	
848.0	-34.94	
849.0	-34.67	
850.0	-35.79	
851.0	-35.26	
852.0	-34.7	
853.0	-36.39	
854.0	-37.51	
855.0	-36.43	
856.0	-37.33	
857.0	-36.6	
858.0	-34.04	
859.0	-34.79	
860.0	-35.85	
861.0	-35.22	
862.0	-34.31	
863.0	-34.95	
864.0	-35.1	
865.0	-34.91	
866.0	-34.5	
867.0	-35.16	
868.0	-35.71	
869.0	-36.33	
870.0	-34.81	
871.0	-36.24	
872.0	-33.67	
873.0	-33.65	
874.0	-35.34	
875.0	-35.66	
876.0	-36.14	
877.0	-36.07	
878.0	-35.4	
879.0	-35.36	
880.0	-35.6	
881.0	-34.69	
882.0	-35.43	
883.0	-36.05	
884.0	-35.18	
885.0	-35.31	
886.0	-34.3	
887.0	-34.94	
888.0	-36.29	
889.0	-34.59	
890.0	-35.01	
891.0	-34.49	
892.0	-34.35	
893.0	-35.75	
894.0	-34.25	
895.0	-33.52	
896.0	-34.67	
897.0	-33.94	
898.0	-35.63	
899.0	-37.08	
900.0	-35.79	
901.0	-35.94	
902.0	-35.77	
903.0	-35.45	
904.0	-33.15	
905.0	-34.95	
906.0	-34.74	
907.0	-34.98	
908.0	-35.75	
909.0	-33.11	
910.0	-35.51	
911.0	-35.33	
912.0	-33.82	
913.0	-34.31	
914.0	-36.25	
915.0	-35.03	
916.0	-34.88	
917.0	-34.94	
918.0	-35.99	
919.0	-36.48	
920.0	-35.42	
921.0	-35.64	
922.0	-33.93	
923.0	-35.41	
924.0	-35.12	
925.0	-33.72	
926.0	-33.24	
927.0	-35.12	
928.0	-34.51	
929.0	-33.81	
930.0	-35.21	
931.0	-35.28	
932.0	-34.87	
933.0	-34.61	
934.0	-34.53	
935.0	-33.31	
936.0	-34.3	
937.0	-34.36	
938.0	-34.12	
939.0	-33.27	
940.0	-35.37	
941.0	-34.23	
942.0	-33.93	
943.0	-33.88	
944.0	-35.5	
945.0	-35.94	
946.0	-34.68	
947.0	-33.83	
948.0	-34.39	
949.0	-35.7	
950.0	-33.83	
951.0	-34.28	
952.0	-33.03	
953.0	-35.38	
954.0	-33.38	
955.0	-34.19	
956.0	-33.56	
957.0	-33.93	
958.0	-36.44	
959.0	-35.78	
960.0	-34.89	
961.0	-34.84	
962.0	-35.41	
963.0	-36.58	
964.0	-36.01	
965.0	-35.72	
966.0	-33.35	
967.0	-34.0	
968.0	-35.09	
969.0	-35.14	
970.0	-34.71	
971.0	-35.63	
972.0	-33.92	
