1977.0	1.399	1.117	1.42861	0.526	
1978.0	0.968	1.187	10.1042	0.971	
1979.0	0.828	1.001	-8.71988	0.777	
1980.0	1.015	1.301	3.73236	0.733	
1981.0	1.25	0.975	0.567707	0.697	
1982.0	1.296	1.634	8.37304	0.436	
1983.0	1.505	1.192	7.03152	0.527	
1984.0	1.652	0.986	18.5893	0.796	
1985.0	1.116	0.986	6.77096	0.917	
1986.0	0.591	0.986	-10.985	0.903	
1987.0	1.364	1.649	9.28334	0.399	
1988.0	0.938	1.32	25.0752	1.233	
1989.0	0.476	0.969	-18.3328	0.836	
1990.0	0.758	1.36	-2.56585	0.742	
1991.0	1.402	1.541	13.1359	0.52	
1992.0	0.627	1.144	-11.1648	0.779	
1993.0	1.104	0.878	-6.48883	0.706	
1994.0	1.048	0.958	-11.0134	0.6	
1995.0	0.643	1.134	-2.99564	0.949	
1996.0	1.166	1.228	14.8593	0.91	
1997.0	1.049	1.431	22.15	1.026	
1998.0	0.836	1.227	-11.7759	0.57	
1999.0	1.047	1.498	17.6676	0.891	
2000.0	1.13	1.056	5.69213	0.842	
2001.0	1.408	1.545	26.9683	0.81	
2002.0	1.71	1.219	20.8563	0.664	
2003.0	1.236	1.102	-9.29227	0.419	
2004.0	1.617	1.054	21.5478	0.843	
2005.0	0.894	1.198	-1.37215	0.77	
2006.0	1.349	0.992	-0.580699	0.593	
2007.0	1.393	0.955	1.44748	0.628	
2008.0	1.225	1.141	7.8126	0.77	
2009.0	1.374	1.259	14.9961	0.749	
2010.0	1.222	1.382	20.7688	0.905	
