# Secas Island, Panama isotope record 1707 - 1984
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-SecasIslandPanama.Linsley.1994.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-SecasIslandPanama.Linsley.1994.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/1853
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Secas Island, Panama isotope record 1707 - 1984
#------------------
# Investigators
#     Investigators: Linsley; Ocean2k
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Linsley, Braddock K.;Dunbar, Robert B.;Wellington, Gerard M.;Mucciarone, David A.
#     Published_Date_or_Year: 1994
#     Published_Title: A coral-based reconstruction of Intertropical Convergence Zone variability over Central America since 1707
#     Journal_Name: Journal of Geophysical Research
#     Volume: 99
#     Edition: 
#     Issue: C5
#     Pages: 9977-9994
#     Report: 
#     DOI: 10.1029/94JC00360
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: Tierney, Jessica E.;Abram, Nerilie J.;Anchukaitis, Kevin J.;Evans, Michael N.;Giry, Cyril;Kilbourne, K. Halimeda;Saenger, Casey P.;Wu, Henry C.;Zinke, Jens
#     Published_Date_or_Year: 2015
#     Published_Title: Tropical sea surface temperatures for the past four centuries reconstructed from coral archives
#     Journal_Name: Paleoceanography
#     Volume: 30
#     Edition: 
#     Issue: 3
#     Pages: 226-252
#     Report: 
#     DOI: 10.1002/2014PA002717
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Secas Island, Panama
#     Location: 
#     Country: 
#     Northernmost_Latitude: 7.95
#     Southernmost_Latitude: 7.95
#     Easternmost_Longitude: -82
#     Westernmost_Longitude: -82
#     Elevation: -3
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1707.75
#     Most_Recent_Year: 1984.5
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Porites,lobata
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##d18O	,,,permil, N/A (subannually resolved), coral, ,,, ; climateInterpretation_seasonality changed - was originally subannual;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
1984.5	-6.12	
1984.44	-5.85	
1984.38	-5.91	
1984.33	-5.72	
1984.27	-6.18	
1984.21	-6.27	
1984.15	-5.99	
1984.1	-5.62	
1984.04	-5.55	
1983.98	-5.62	
1983.92	-5.94	
1983.87	-5.77	
1983.75	-6.17	
1983.66	-6.19	
1983.57	-6.02	
1983.48	-6.17	
1983.39	-5.6	
1983.3	-5.6	
1983.2	-5.85	
1983.11	-6.2	
1983.02	-6.41	
1982.93	-6.5	
1982.75	-6.51	
1982.64	-6.56	
1982.53	-6.5	
1982.42	-6.21	
1982.31	-5.81	
1982.19	-5.9	
1982.08	-5.79	
1981.97	-6.14	
1981.75	-6.5	
1981.65	-6.28	
1981.55	-5.94	
1981.45	-5.95	
1981.35	-5.58	
1981.25	-5.38	
1981.15	-5.54	
1981.05	-5.41	
1980.95	-6.25	
1980.75	-6.43	
1980.66	-6.24	
1980.57	-6.25	
1980.48	-6.23	
1980.39	-6.07	
1980.3	-5.94	
1980.2	-5.75	
1980.11	-5.75	
1980.02	-5.8	
1979.93	-6.12	
1979.75	-6.32	
1979.67	-6.34	
1979.58	-6.25	
1979.5	-6.03	
1979.42	-6.08	
1979.33	-6.11	
1979.25	-5.78	
1979.17	-5.72	
1979.08	-5.75	
1979.0	-5.91	
1978.92	-5.97	
1978.75	-6.12	
1978.64	-6.1	
1978.53	-6.14	
1978.42	-5.87	
1978.31	-5.46	
1978.19	-5.41	
1978.08	-5.31	
1977.97	-5.65	
1977.75	-6.09	
1977.66	-5.9	
1977.57	-5.95	
1977.48	-5.92	
1977.39	-5.76	
1977.3	-5.47	
1977.2	-5.27	
1977.11	-5.43	
1977.02	-5.51	
1976.93	-6.11	
1976.75	-6.4	
1976.68	-6.21	
1976.55	-6.14	
1976.48	-6.26	
1976.42	-5.97	
1976.35	-5.74	
1976.28	-6.0	
1976.22	-5.58	
1976.15	-5.48	
1976.08	-5.69	
1976.02	-5.6	
1975.95	-5.81	
1975.88	-5.99	
1975.75	-6.21	
1975.67	-6.13	
1975.58	-6.24	
1975.5	-6.05	
1975.42	-5.92	
1975.33	-5.6	
1975.25	-5.75	
1975.17	-5.68	
1975.08	-6.04	
1975.0	-5.99	
1974.92	-6.23	
1974.75	-6.54	
1974.69	-6.62	
1974.64	-6.3	
1974.58	-6.37	
1974.53	-6.41	
1974.47	-6.08	
1974.42	-5.82	
1974.36	-5.89	
1974.31	-5.68	
1974.25	-5.7	
1974.19	-5.51	
1974.14	-5.66	
1974.08	-5.79	
1974.03	-6.27	
1973.97	-6.24	
1973.92	-6.59	
1973.86	-6.55	
1973.75	-6.76	
1973.64	-6.6	
1973.53	-6.15	
1973.42	-5.96	
1973.31	-5.96	
1973.19	-5.68	
1973.08	-6.01	
1972.97	-6.58	
1972.75	-6.83	
1972.67	-6.64	
1972.58	-6.56	
1972.5	-6.49	
1972.42	-6.37	
1972.33	-5.67	
1972.25	-5.8	
1972.17	-5.96	
1972.08	-6.0	
1972.0	-6.28	
1971.92	-6.44	
1971.75	-6.52	
1971.65	-6.4	
1971.55	-6.21	
1971.45	-5.69	
1971.35	-5.66	
1971.25	-5.82	
1971.15	-5.94	
1971.05	-6.19	
1970.95	-6.32	
1970.75	-6.5	
1970.65	-6.16	
1970.55	-6.4	
1970.45	-6.2	
1970.35	-5.75	
1970.25	-5.56	
1970.15	-5.79	
1970.05	-6.04	
1969.95	-6.19	
1969.85	-6.34	
1969.75	-6.48	
1969.67	-6.1	
1969.58	-6.3	
1969.5	-6.26	
1969.42	-5.98	
1969.33	-5.66	
1969.25	-5.23	
1969.17	-5.44	
1969.08	-5.42	
1969.0	-5.58	
1968.92	-5.89	
1968.83	-6.01	
1968.75	-6.22	
