# 1200 years of warm-season temperature variability in central Fennoscandia inferred from tree-ring
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Jamtland.Wilson.2016.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Jamtland.Wilson.2016.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/19743
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: 1200 years of warm-season temperature variability in central Fennoscandia inferred from tree-ring
#------------------
# Investigators
#     Investigators: Zhang, P., Linderholm, H., Gunnarson, B., Björklund, J., Chen, D.,
#------------------
# Description_Notes_and_Keywords
#     Description: MXD chronology from 8 sampling sites
#------------------
# Publication
#     Authors: Zhang, Peng;Linderholm, Hans W.;Gunnarson, Björn E.;Björklund, Jesper;Chen, Deliang
#     Published_Date_or_Year: 2016
#     Published_Title: 1200 years of warm-season temperature variability in central Scandinavia inferred from tree-ring density
#     Journal_Name: Climate of the Past
#     Volume: 12
#     Edition: 
#     Issue: 
#     Pages: 1297-1312
#     Report: 
#     DOI: 10.5194/cp-12-1297-2016
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Jamtland, Sweden
#     Location: 
#     Country: 
#     Northernmost_Latitude: 63.2475
#     Southernmost_Latitude: 63.2475
#     Easternmost_Longitude: 13.3375
#     Westernmost_Longitude: 13.3375
#     Elevation: 650
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 783.0
#     Most_Recent_Year: 2011.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##MXD	tree-ring maximum latewood density, tree ring, ,NA, 4 5 6 7 8 9, tree, ,,N,  ; paleoData_units changed - was originally MXD Z-scores; N/A;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           MXD	
1108.0	1.261610268	
1109.0	-0.905600084	
1110.0	-0.12458545	
1111.0	-1.845360556	
1112.0	0.36220281	
1113.0	-0.042821012	
1114.0	0.395876618	
1115.0	-1.044159926	
1116.0	0.440493903	
1117.0	-0.257709685	
1118.0	0.933559322	
1119.0	-0.126429765	
1120.0	1.290486387	
1121.0	0.212852951	
1122.0	0.409060945	
1123.0	0.238781138	
1124.0	0.191680644	
1125.0	0.160988538	
1126.0	0.136121671	
1127.0	-1.325727169	
1128.0	-1.387487688	
1129.0	-0.887695633	
1130.0	-1.747077345	
1131.0	-1.123176094	
1132.0	0.580390687	
1133.0	-0.319594709	
1134.0	0.39943019	
1135.0	1.303726881	
1136.0	-0.801200902	
1137.0	-0.146671427	
1138.0	0.385490812	
1139.0	0.722858426	
1140.0	0.667753569	
1141.0	0.985491419	
1142.0	0.078681715	
1143.0	1.265462639	
1144.0	0.126627707	
1145.0	-0.614601373	
1146.0	-0.457189275	
1147.0	-0.337756796	
1148.0	0.250989996	
1149.0	-0.218581452	
1150.0	0.103494171	
1151.0	0.436432829	
1152.0	0.597118133	
1153.0	1.626097155	
1154.0	1.407756411	
1155.0	2.025242223	
1156.0	0.77982766	
1157.0	0.467836052	
1158.0	1.767412787	
1159.0	0.946384856	
1160.0	1.877652998	
1161.0	1.900655424	
1162.0	2.141536334	
1163.0	0.280901817	
1164.0	2.456631407	
1165.0	0.72666156	
1166.0	1.154615384	
1167.0	0.264303805	
1168.0	2.126119581	
1169.0	0.519629417	
1170.0	-0.118107288	
1171.0	-1.152538988	
1172.0	0.020271132	
1173.0	-0.899631998	
1174.0	-0.668433853	
1175.0	-0.346467291	
1176.0	-2.188690014	
1177.0	0.157050907	
1178.0	-0.615793133	
1179.0	-1.525802565	
1180.0	-0.647194193	
1181.0	-2.194350297	
1182.0	-2.477224921	
1183.0	-0.770015751	
1184.0	-0.211554861	
1185.0	-0.698835024	
1186.0	-2.063169675	
1187.0	-1.945740288	
1188.0	-0.659272516	
1189.0	-1.572241959	
1190.0	-0.870764863	
1191.0	-0.789783818	
1192.0	-1.082404345	
1193.0	-0.093463642	
1194.0	-1.117595716	
1195.0	0.174133398	
1196.0	-0.327237996	
1197.0	-0.38121221	
1198.0	1.647819766	
1199.0	-0.036711674	
1200.0	-0.572718683	
1201.0	0.457398608	
1202.0	-0.530034937	
1203.0	0.217898046	
1204.0	1.74054015	
1205.0	0.640307744	
1206.0	0.721936049	
1207.0	-0.393714997	
1208.0	-0.731401736	
1209.0	0.014900291	
1210.0	0.382311995	
1211.0	1.041426362	
1212.0	0.972675742	
1213.0	2.194004384	
1214.0	0.725606881	
1215.0	0.227959184	
1216.0	0.934741538	
1217.0	2.550123647	
1218.0	1.535103869	
1219.0	1.282696053	
1220.0	0.504443772	
1221.0	1.432755605	
1222.0	0.088577628	
1223.0	-0.9259978	
1224.0	0.765752165	
1225.0	-0.449050966	
1226.0	-0.696358953	
1227.0	1.958944279	
1228.0	0.089961378	
1229.0	-0.408962645	
1230.0	-1.449051679	
1231.0	-0.317158094	
1232.0	-0.671903987	
1233.0	0.551906731	
1234.0	0.522811582	
1235.0	1.864443997	
1236.0	1.722074196	
1237.0	-0.854658021	
1238.0	0.153257274	
1239.0	0.296095199	
1240.0	1.453001104	
1241.0	2.068915701	
1242.0	1.395767067	
1243.0	1.326519839	
1244.0	1.836484207	
1245.0	1.247461267	
1246.0	0.174598568	
1247.0	0.772607649	
1248.0	1.526555524	
1249.0	1.962354092	
1250.0	2.613464419	
1251.0	3.12640593	
1252.0	1.705474286	
1253.0	2.470438926	
1254.0	0.95881638	
1255.0	2.179490973	
1256.0	2.136542683	
1257.0	2.968686316	
1258.0	0.563331832	
1259.0	1.246619983	
1260.0	2.465820136	
1261.0	1.548532456	
1262.0	0.459871353	
1263.0	1.595491381	
1264.0	-1.336984119	
1265.0	-0.008650621	
1266.0	-0.887677542	
1267.0	-1.168820188	
1268.0	-2.987080513	
1269.0	-0.413933551	
1270.0	0.222554688	
1271.0	0.255890453	
1272.0	-1.216282142	
1273.0	-1.144849974	
1274.0	-1.585824932	
1275.0	-0.338201144	
1276.0	-0.65709186	
1277.0	-2.304018001	
1278.0	-1.049673497	
1279.0	-1.45667595	
1280.0	-1.136092651	
1281.0	-1.221748686	
1282.0	-0.447483816	
1283.0	0.121626659	
1284.0	1.155104488	
1285.0	1.255015156	
1286.0	0.111348968	
1287.0	1.00586528	
1288.0	0.715254536	
1289.0	-0.84814705	
1290.0	-0.681991683	
1291.0	-0.355192751	
1292.0	-0.575607019	
1293.0	0.579164048	
1294.0	-0.267707312	
1295.0	0.724082691	
1296.0	-0.480373712	
1297.0	-0.590040644	
1298.0	0.532314395	
1299.0	0.084688924	
1300.0	1.315716728	
1301.0	0.202622088	
1302.0	1.003138223	
1303.0	0.35008218	
1304.0	0.804600627	
1305.0	0.737492771	
1306.0	1.542096677	
1307.0	0.929104761	
1308.0	0.493325223	
1309.0	-0.571682299	
1310.0	-0.281998029	
1311.0	0.5563447	
1312.0	0.239094457	
1313.0	-0.853093642	
1314.0	-1.273575527	
1315.0	-0.156547554	
1316.0	0.963685212	
1317.0	-0.363480384	
1318.0	1.209777234	
1319.0	-0.20577742	
1320.0	0.706514441	
1321.0	1.010385531	
1322.0	0.024886516	
1323.0	-0.558994469	
1324.0	0.251693945	
1325.0	-0.57473613	
1326.0	0.398323734	
1327.0	-0.691427045	
1328.0	0.695189968	
1329.0	-0.364651537	
1330.0	0.114448799	
1331.0	1.418967616	
1332.0	-0.376997988	
1333.0	-0.251944682	
1334.0	1.3303666	
1335.0	-0.295929806	
1336.0	0.123520902	
1337.0	-0.06727437	
1338.0	0.761649787	
1339.0	-0.961319041	
1340.0	0.11735024	
1341.0	-0.69185797	
1342.0	0.517120314	
1343.0	0.433367357	
1344.0	-0.287473738	
1345.0	0.25585762	
1346.0	-1.154713877	
1347.0	0.009295578	
1348.0	-1.918460588	
1349.0	-0.70113754	
1350.0	0.086398074	
1351.0	0.887630034	
1352.0	-0.267965644	
1353.0	0.830267653	
1354.0	1.749870974	
1355.0	-0.0874847	
1356.0	-0.179946423	
1357.0	-0.674173141	
1358.0	-0.037169286	
1359.0	0.518891872	
1360.0	0.264613969	
1361.0	0.001138733	
1362.0	0.442283777	
1363.0	-0.737331266	
1364.0	0.904980336	
1365.0	0.581239511	
1366.0	0.496524257	
1367.0	-0.170525387	
1368.0	1.46399689	
1369.0	0.503580396	
1370.0	-0.201105602	
1371.0	1.547942993	
1372.0	0.755420241	
1373.0	-0.565352008	
1374.0	1.105427331	
1375.0	-0.232707757	
1376.0	0.100671794	
1377.0	-0.672078683	
1378.0	0.906964697	
1379.0	1.753911743	
1380.0	1.119532077	
1381.0	0.395700879	
1382.0	0.211616242	
1383.0	2.058874336	
1384.0	1.596371226	
1385.0	-0.24743556	
1386.0	1.051622396	
1387.0	-0.157170852	
1388.0	0.266865586	
1389.0	-0.295432046	
1390.0	2.155593401	
1391.0	0.60701672	
1392.0	-0.556819965	
1393.0	0.044604321	
1394.0	-0.353118877	
1395.0	0.470252179	
1396.0	1.009929692	
1397.0	0.879189247	
1398.0	0.329414685	
1399.0	0.270167991	
1400.0	0.444140767	
1401.0	1.038569954	
1402.0	1.353687966	
1403.0	0.877306928	
1404.0	0.334444263	
1405.0	0.039254153	
1406.0	1.094821907	
1407.0	0.454426528	
1408.0	0.895066575	
1409.0	1.79077566	
1410.0	1.403550211	
1411.0	1.329335214	
1412.0	-0.243659779	
1413.0	1.262438946	
1414.0	-0.044603025	
1415.0	0.779827531	
1416.0	0.667594866	
1417.0	0.458912683	
1418.0	1.469019772	
1419.0	-0.569448638	
1420.0	0.91255656	
1421.0	-1.205931915	
1422.0	0.396381435	
1423.0	-1.276955603	
1424.0	0.512864749	
1425.0	0.847728641	
1426.0	-0.019680335	
1427.0	1.155235086	
1428.0	0.001983597	
1429.0	0.815929199	
1430.0	0.184929491	
1431.0	1.446114549	
1432.0	1.206797059	
1433.0	0.571279715	
1434.0	1.411154952	
1435.0	1.032369762	
1436.0	1.022399809	
1437.0	0.652032012	
1438.0	-0.172158387	
1439.0	-0.032858486	
1440.0	0.049049622	
1441.0	0.930324582	
1442.0	0.420313406	
1443.0	0.080307884	
1444.0	0.382917233	
1445.0	0.06537425	
1446.0	0.286966926	
1447.0	-0.369009975	
1448.0	-0.377816363	
1449.0	0.515565015	
1450.0	0.350034373	
1451.0	1.16156177	
1452.0	-0.196755575	
1453.0	-2.099844829	
1454.0	-0.486512258	
1455.0	-1.595434041	
1456.0	-1.145627775	
1457.0	-1.116651542	
1458.0	-0.564158529	
1459.0	-0.074953487	
1460.0	-0.055500536	
1461.0	-1.850770732	
1462.0	-0.489959937	
1463.0	-1.156891502	
1464.0	-1.304889256	
1465.0	-0.347465064	
1466.0	-0.128396374	
1467.0	-0.790189632	
1468.0	-1.046398237	
1469.0	-0.891303875	
1470.0	-1.412876486	
1471.0	-0.544165838	
1472.0	-0.238918084	
1473.0	-0.729840523	
1474.0	0.377684791	
1475.0	0.010221365	
1476.0	0.850932526	
1477.0	0.526177744	
1478.0	-0.623359637	
1479.0	0.170773992	
1480.0	0.265550545	
1481.0	-0.533818423	
1482.0	-0.365061941	
1483.0	0.489135169	
1484.0	0.82089175	
1485.0	0.960454718	
1486.0	-0.7101734	
1487.0	-0.777511423	
1488.0	-1.371215439	
1489.0	-0.043476968	
1490.0	0.730702218	
1491.0	0.008546804	
1492.0	0.932375501	
1493.0	0.023313948	
1494.0	1.444773747	
1495.0	0.088158229	
1496.0	2.439349375	
1497.0	-1.68684844	
1498.0	1.073831351	
1499.0	1.329681391	
1500.0	0.559438818	
1501.0	0.641404622	
1502.0	1.978176028	
1503.0	1.628256271	
1504.0	1.418274103	
1505.0	2.026123576	
1506.0	1.61475465	
1507.0	0.234211673	
1508.0	1.599125787	
1509.0	1.196361064	
1510.0	0.423830904	
1511.0	1.770375156	
1512.0	1.326880637	
1513.0	1.242805112	
1514.0	1.3933647	
1515.0	2.213444991	
1516.0	-0.124733939	
1517.0	0.563651668	
1518.0	1.165513643	
1519.0	1.728274864	
1520.0	-0.533443364	
1521.0	1.277638344	
1522.0	0.136246136	
1523.0	0.769378114	
1524.0	-0.607284725	
1525.0	0.573353221	
1526.0	1.000569025	
1527.0	-0.28105786	
1528.0	0.711284054	
1529.0	-0.307223025	
1530.0	0.020146986	
1531.0	1.125585201	
1532.0	0.71215724	
1533.0	1.585202879	
1534.0	0.832187263	
1535.0	1.074397817	
1536.0	-0.173773842	
1537.0	0.548313873	
1538.0	0.429152693	
1539.0	1.718796904	
1540.0	1.157594174	
1541.0	1.044005102	
1542.0	0.046737044	
1543.0	0.436102316	
1544.0	-0.344716416	
1545.0	0.598367217	
1546.0	0.230483728	
1547.0	0.444956632	
1548.0	0.096891767	
1549.0	0.320220081	
1550.0	0.129329208	
1551.0	0.413097176	
1552.0	-0.591217081	
1553.0	0.685429652	
1554.0	-0.227787912	
1555.0	0.549489673	
1556.0	1.07409814	
1557.0	0.439317206	
1558.0	1.908647048	
1559.0	1.01406155	
1560.0	1.238255435	
1561.0	1.663731524	
1562.0	0.989217992	
1563.0	0.385943262	
1564.0	2.242321868	
1565.0	0.637358811	
1566.0	-0.089210695	
1567.0	-0.337873028	
1568.0	-0.009298761	
1569.0	-0.403998398	
1570.0	0.997377529	
1571.0	0.646713012	
1572.0	0.323985221	
1573.0	-0.268469914	
1574.0	-0.380180855	
1575.0	1.320145629	
1576.0	-0.501157128	
1577.0	-0.902115189	
1578.0	-0.310250394	
1579.0	-1.768047511	
1580.0	-1.356134279	
1581.0	-1.07311947	
1582.0	0.254075858	
1583.0	0.015630858	
1584.0	0.60825886	
1585.0	0.770551605	
1586.0	0.472662787	
1587.0	-1.441281146	
1588.0	0.103406083	
1589.0	-0.179116149	
1590.0	-0.645450215	
1591.0	-1.701265347	
1592.0	-0.986300921	
1593.0	-1.604546074	
1594.0	-1.147750211	
1595.0	-2.073516182	
1596.0	-1.203726071	
1597.0	-1.409539812	
1598.0	-0.738801397	
1599.0	-0.861725117	
1600.0	-1.4221652	
1601.0	-2.258318071	
1602.0	-1.903627187	
1603.0	-1.829551426	
1604.0	-1.86410185	
1605.0	-0.796266269	
1606.0	-0.827826356	
1607.0	-0.610751397	
1608.0	-1.25793484	
1609.0	-1.288363277	
1610.0	-0.175912696	
1611.0	-0.279176059	
1612.0	-0.966335784	
1613.0	0.047712288	
1614.0	-1.989555775	
1615.0	-1.327738705	
1616.0	-0.998125675	
1617.0	0.796756658	
1618.0	0.443677296	
1619.0	-0.274659384	
1620.0	-0.53321425	
1621.0	0.001765827	
1622.0	1.041998102	
1623.0	-0.207975042	
1624.0	-0.381610531	
1625.0	0.813454499	
1626.0	0.57741418	
1627.0	0.371013476	
1628.0	0.541879572	
1629.0	2.019967482	
1630.0	0.364868236	
1631.0	1.198394997	
1632.0	-0.723774132	
1633.0	-1.057162638	
1634.0	1.078245919	
1635.0	-0.310108169	
1636.0	-0.153176057	
1637.0	0.372634009	
1638.0	-0.23238784	
1639.0	-0.015972619	
1640.0	1.558943591	
1641.0	-0.875118969	
1642.0	-0.778083379	
1643.0	-0.372746471	
1644.0	0.717146465	
1645.0	0.125793014	
1646.0	0.302273458	
1647.0	-0.696183597	
1648.0	0.520410045	
1649.0	1.478593711	
1650.0	0.747909066	
1651.0	0.60361697	
1652.0	1.900751499	
1653.0	0.179193152	
1654.0	0.245797106	
1655.0	2.361909667	
1656.0	0.562972657	
1657.0	0.992571016	
1658.0	0.88929365	
1659.0	-0.215750644	
1660.0	0.438715343	
1661.0	0.302715244	
