# Opel.Akademii_Nauk_Ice_Cap__Severnaya_Zemlya_(Russian_Arctic).2013
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-AkademiiNaukIceCap.Opel.2013.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-AkademiiNaukIceCap.Opel.2013.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://doi.pangaea.de/10.1594/PANGAEA.824732
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: glacier ice
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Opel.Akademii_Nauk_Ice_Cap__Severnaya_Zemlya_(Russian_Arctic).2013
#------------------
# Investigators
#     Investigators: Opel, T.;Fritzsche, D.;Meyer, H.
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Opel, T.;Fritzsche, D.;Meyer, H.
#     Published_Date_or_Year: 2013
#     Published_Title: Eurasian Arctic climate over the past millennium as recorded in the Akademii Nauk ice core (Severnaya Zemlya)
#     Journal_Name: Climate of the Past
#     Volume: 9
#     Edition: 
#     Issue: 
#     Pages: 2379-2389
#     Report: 
#     DOI: 10.5194/cp-9-2379-2013
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Akademii Nauk Ice Cap, Severnaya Zemlya (Russian Arctic)
#     Location: 
#     Country: 
#     Northernmost_Latitude: 80.52
#     Southernmost_Latitude: 80.52
#     Easternmost_Longitude: 94.82
#     Westernmost_Longitude: 94.82
#     Elevation: 750
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: -0.048
#     Most_Recent_Year: 1.05
#     Time_Unit: BP
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , glacier ice, ,,N,   
##thickness	annual layer thickness, N/A, ,mwe, , glacier ice, w.e. = water equivalent, N/A, N,  N/A;  
##age	Years before present (1950) BP, ,,BP, , glacier ice, ,,N,   
##Na	sodium ion concentrations, ice, ,ng/g, , glacier ice, ,analytical technique: ion chromatography, N,  N/A;  
##d18O	,ice, ,permil, 1 2 3 4 5 6 7 8 9 10 11 12, glacier ice, ,analytical technique: mass spectrometry, N,  ; archiveType changed - was originally ice core; N/A;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           thickness      age            Na             d18O	
1998.0	0.35304	-0.048	147.11	-19.2599	
1997.0	0.29259	-0.047	200.44	-22.1392	
1996.0	0.55524	-0.046	233.41	-20.3402	
1995.0	0.46856	-0.045	178.69	-18.7155	
1994.0	0.37614	-0.044	165.73	-17.492	
1993.0	0.54325	-0.043	172.74	-20.4612	
1992.0	0.58561	-0.042	226.23	-18.9546	
1991.0	0.60462	-0.041	141.73	-18.1599	
1990.0	0.39815	-0.04	90.914	-18.5843	
1989.0	0.31154	-0.039	96.305	-19.1415	
1988.0	0.26834	-0.038	108.15	-18.8079	
1987.0	0.43019	-0.037	126.3	-21.2032	
1986.0	0.41741	-0.036	214.71	-21.8714	
1985.0	0.52159	-0.035	211.33	-19.795	
1984.0	0.42686	-0.034	126.57	-19.9317	
1983.0	0.30895	-0.033	112.69	-18.8128	
1982.0	0.49448	-0.032	95.462	-18.8577	
1981.0	0.67763	-0.031	62.742	-20.4722	
1980.0	0.59819	-0.03	155.74	-21.9066	
1979.0	0.50273	-0.029	165.22	-20.1338	
1978.0	0.32599	-0.028	132.63	-19.513	
1977.0	0.22678	-0.027	127.32	-20.359	
1976.0	0.89286	-0.026	148.56	-20.1617	
1975.0	0.46265	-0.025	170.35	-19.2083	
1974.0	0.29625	-0.024	285.87	-21.5593	
1973.0	0.58471	-0.023	453.74	-20.4205	
1972.0	0.45142	-0.022	322.28	-20.647	
1971.0	0.53547	-0.021	172.23	-20.3449	
1970.0	0.39786	-0.02	152.65	-20.8687	
1969.0	0.42665	-0.019	145.57	-19.6545	
1968.0	0.6456	-0.018	185.25	-19.111	
1967.0	0.47019	-0.017	215.78	-19.5328	
1966.0	0.31087	-0.016	228.87	-20.7008	
1965.0	0.57549	-0.015	243.67	-19.9655	
1964.0	0.52615	-0.014	261.73	-20.6264	
1963.0	0.31795	-0.013	257.12	-20.8811	
1962.0	0.20961	-0.012	223.52	-21.2075	
1961.0	0.23821	-0.011	182.27	-21.2578	
1960.0	0.39618	-0.01	153.74	-19.9029	
1959.0	0.46812	-0.009	132.5	-20.0962	
1958.0	0.63131	-0.008	244.78	-19.1415	
1957.0	0.41055	-0.007	580.47	-19.2223	
1956.0	0.46601	-0.006	373.12	-20.3442	
1955.0	0.61675	-0.005	117.37	-19.9999	
1954.0	0.47397	-0.004	139.14	-19.2582	
1953.0	0.26814	-0.003	172.21	-20.3247	
1952.0	0.49541	-0.002	193.12	-20.0677	
1951.0	0.3358	-0.001	212.51	-19.1082	
1950.0	0.31691	0.0	248.9	-19.8285	
1949.0	0.17365	0.001	318.63	-19.6823	
1948.0	0.30551	0.002	373.49	-20.4905	
1947.0	0.72522	0.003	371.52	-21.2389	
1946.0	0.23551	0.004	336.79	-20.9157	
1945.0	0.27283	0.005	278.47	-19.8519	
1944.0	0.64753	0.006	163.19	-18.5749	
1943.0	0.47491	0.007	252.19	-19.5795	
1942.0	0.38991	0.008	450.03	-18.8849	
1941.0	0.54583	0.009	429.29	-18.7369	
1940.0	0.3481	0.01	325.12	-18.4068	
1939.0	0.47409	0.011	271.83	-17.9757	
1938.0	0.55906	0.012	229.07	-17.5073	
1937.0	0.54584	0.013	163.26	-18.0816	
1936.0	0.31252	0.014	123.21	-18.0781	
1935.0	0.37416	0.015	185.68	-17.8374	
1934.0	0.29602	0.016	300.18	-20.1462	
1933.0	0.44422	0.017	341.23	-19.9914	
1932.0	0.51123	0.018	352.56	-18.9223	
1931.0	0.34531	0.019	349.72	-18.6324	
1930.0	0.25387	0.02	287.46	-20.6186	
1929.0	0.21055	0.021	200.93	-20.8814	
1928.0	0.26001	0.022	148.37	-18.5022	
1927.0	0.42476	0.023	185.72	-19.9556	
