# Vinther.NGRIP1.2006
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-NGRIP1.Vinther.2006.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-NGRIP1.Vinther.2006.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/2494
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: glacier ice
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Vinther.NGRIP1.2006
#------------------
# Investigators
#     Investigators: Vinther, B. M.;Clausen, H. B.;Johnsen, S. J.;Rasmussen, S. O.;Andersen, K. K.;Buchardt, S. L.;Dahl-Jensen, D.;Seierstad, I. K.;Siggaard-Andersen, M.-L.;Steffensen, J. P.;Svensson, A.;Olsen, J.;Heinemeier, J.
#------------------
# Description_Notes_and_Keywords
#     Description: Low frequency
#------------------
# Publication
#     Authors: Vinther, B. M.;Clausen, H. B.;Johnsen, S. J.;Rasmussen, S. O.;Andersen, K. K.;Buchardt, S. L.;Dahl-Jensen, D.;Seierstad, I. K.;Siggaard-Andersen, M.-L.;Steffensen, J. P.;Svensson, A.;Olsen, J.;Heinemeier, J.
#     Published_Date_or_Year: 2006
#     Published_Title: A synchronized dating of three Greenland ice cores throughout the Holocene
#     Journal_Name: Journal of Geophysical Research
#     Volume: 111
#     Edition: 
#     Issue: D13
#     Pages: D13102
#     Report: 
#     DOI: 10.1029/2005JD006921
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: NGRIP1
#     Location: 
#     Country: 
#     Northernmost_Latitude: 75.1
#     Southernmost_Latitude: 75.1
#     Easternmost_Longitude: -42.32
#     Westernmost_Longitude: -42.32
#     Elevation: 2917
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 
#     Most_Recent_Year: 1995.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , glacier ice, ,,N,   
##d18O	,,,permil, 1 2 3 4 5 6 7 8 9 10 11 12, glacier ice, ,,, ; archiveType changed - was originally ice core;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
0.0	-34.16	
1.0	-33.69	
2.0	-36.28	
3.0	-35.48	
4.0	-34.06	
5.0	-33.54	
6.0	-34.71	
7.0	-36.81	
8.0	-36.32	
9.0	-34.07	
10.0	-34.67	
11.0	-36.69	
12.0	-36.21	
13.0	-36.35	
14.0	-34.02	
15.0	-35.47	
16.0	-35.47	
17.0	-35.21	
18.0	-36.07	
19.0	-36.04	
20.0	-36.91	
21.0	-36.75	
22.0	-34.94	
23.0	-36.45	
24.0	-36.51	
25.0	-35.75	
26.0	-35.0	
27.0	-34.56	
28.0	-35.31	
29.0	-35.66	
30.0	-34.76	
31.0	-34.18	
32.0	-35.33	
33.0	-33.93	
34.0	-34.29	
35.0	-35.02	
36.0	-34.16	
37.0	-35.28	
38.0	-33.58	
39.0	-34.76	
40.0	-35.77	
41.0	-35.66	
42.0	-35.68	
43.0	-35.63	
44.0	-35.53	
45.0	-34.87	
46.0	-35.02	
47.0	-36.1	
48.0	-34.81	
49.0	-34.9	
50.0	-35.4	
51.0	-32.6	
52.0	-32.42	
53.0	-35.52	
54.0	-33.49	
55.0	-34.46	
56.0	-34.03	
57.0	-32.77	
58.0	-34.7	
59.0	-34.29	
60.0	-33.9	
61.0	-33.83	
62.0	-34.25	
63.0	-34.58	
64.0	-34.44	
65.0	-34.2	
66.0	-33.6	
67.0	-33.81	
68.0	-35.08	
69.0	-36.17	
70.0	-35.08	
71.0	-33.43	
72.0	-34.28	
73.0	-34.43	
74.0	-32.71	
75.0	-33.79	
76.0	-35.35	
77.0	-34.65	
78.0	-34.26	
79.0	-35.04	
80.0	-36.1	
81.0	-34.82	
82.0	-35.36	
83.0	-33.49	
84.0	-34.88	
85.0	-36.17	
86.0	-34.13	
87.0	-34.01	
88.0	-33.54	
89.0	-33.59	
90.0	-34.59	
91.0	-34.87	
92.0	-35.78	
93.0	-35.35	
94.0	-34.85	
95.0	-37.4	
96.0	-35.55	
97.0	-35.14	
98.0	-36.12	
99.0	-36.08	
100.0	-34.09	
101.0	-33.35	
102.0	-33.43	
103.0	-34.67	
104.0	-34.77	
105.0	-35.55	
106.0	-35.84	
107.0	-34.68	
108.0	-34.54	
109.0	-32.5	
110.0	-32.85	
111.0	-34.16	
112.0	-34.0	
113.0	-35.71	
114.0	-36.54	
115.0	-35.56	
116.0	-34.79	
117.0	-34.89	
118.0	-34.12	
119.0	-33.45	
120.0	-34.57	
121.0	-35.67	
122.0	-35.32	
123.0	-35.3	
124.0	-36.4	
125.0	-36.64	
126.0	-35.93	
127.0	-36.57	
128.0	-37.53	
129.0	-35.82	
130.0	-34.73	
131.0	-35.53	
132.0	-33.83	
133.0	-34.71	
134.0	-34.88	
135.0	-34.87	
136.0	-34.47	
137.0	-34.51	
138.0	-36.04	
139.0	-35.17	
140.0	-35.07	
141.0	-35.38	
142.0	-34.93	
143.0	-36.92	
144.0	-35.94	
145.0	-35.67	
146.0	-34.99	
147.0	-32.08	
148.0	-33.28	
149.0	-34.44	
150.0	-35.3	
151.0	-33.72	
152.0	-33.97	
153.0	-35.28	
154.0	-36.79	
155.0	-34.86	
156.0	-35.58	
157.0	-36.2	
158.0	-36.73	
159.0	-33.85	
160.0	-34.57	
161.0	-35.61	
162.0	-35.04	
163.0	-36.53	
164.0	-36.96	
165.0	-36.06	
166.0	-38.48	
167.0	-38.69	
168.0	-35.41	
169.0	-36.12	
170.0	-37.44	
171.0	-36.34	
172.0	-35.07	
173.0	-34.45	
174.0	-33.6	
175.0	-33.99	
176.0	-33.63	
177.0	-33.69	
