# Amedee Island, New Caledonia Sr/Ca records 1649-1999
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-AmedeeIsland.DeLong.2012.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-AmedeeIsland.DeLong.2012.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/13035
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Amedee Island, New Caledonia Sr/Ca records 1649-1999
#------------------
# Investigators
#     Investigators: DeLong; DeLong; DeLong; Ocean2k
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: DeLong, Kristine L.;Quinn, Terrence M.;Taylor, Frederick W.;Lin, Ke;Shen, Chuan-Chou
#     Published_Date_or_Year: 2012
#     Published_Title: Sea surface temperature variability in the southwest tropical Pacific since AD 1649
#     Journal_Name: Nature Climate Change
#     Volume: 2
#     Edition: 
#     Issue: 11
#     Pages: 799-804
#     Report: 
#     DOI: 10.1038/nclimate1583
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: Tierney, Jessica E.;Abram, Nerilie J.;Anchukaitis, Kevin J.;Evans, Michael N.;Giry, Cyril;Kilbourne, K. Halimeda;Saenger, Casey P.;Wu, Henry C.;Zinke, Jens
#     Published_Date_or_Year: 2015
#     Published_Title: Tropical sea surface temperatures for the past four centuries reconstructed from coral archives
#     Journal_Name: Paleoceanography
#     Volume: 30
#     Edition: 
#     Issue: 3
#     Pages: 226-252
#     Report: 
#     DOI: 10.1002/2014PA002717
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Amedee Island
#     Location: 
#     Country: 
#     Northernmost_Latitude: -22.475
#     Southernmost_Latitude: -22.475
#     Easternmost_Longitude: 166.4667
#     Westernmost_Longitude: 166.4667
#     Elevation: -3
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1648.95833333365
#     Most_Recent_Year: 1999.79166666667
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Porites,lutea
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##Sr_Ca	,,,mmol/mol, N/A (subannually resolved), coral, ,,, ; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           Sr_Ca	
1999.79166666667	9.20662848	
1999.70833333333	9.252583333	
1999.625	9.32172	
1999.54166666667	9.23372	
1999.45833333333	9.162893333	
1999.375	9.104647059	
1999.29166666667	9.04145098	
1999.20833333333	8.991078431	
1999.125	9.035	
1999.04166666667	9.033098039	
1998.95833333333	9.07514	
1998.875	9.11814	
1998.79166666667	9.16114	
1998.70833333333	9.197416667	
1998.625	9.21452	
1998.54166666667	9.172773333	
1998.45833333333	9.130106667	
1998.375	9.08852	
1998.29166666667	9.055453333	
1998.20833333334	9.049746667	
1998.125	9.042282189	
1998.04166666667	9.063652005	
1997.95833333334	9.122835369	
1997.875	9.185983153	
1997.79166666667	9.226409574	
1997.70833333334	9.263203278	
1997.625	9.29575	
1997.54166666667	9.274916667	
1997.45833333334	9.2849	
1997.375	9.28395	
1997.29166666667	9.262516667	
1997.20833333334	9.22495	
1997.125	9.18536	
1997.04166666667	9.19136	
1996.95833333334	9.200346667	
1996.875	9.21264	
1996.79166666667	9.239973333	
1996.70833333334	9.265813333	
1996.625	9.28804	
1996.54166666667	9.28056	
1996.45833333334	9.23784	
1996.375	9.14536	
1996.29166666667	9.07532	
1996.20833333334	8.95852	
1996.125	8.910661303	
1996.04166666667	8.946500693	
1995.95833333334	9.013798687	
1995.875	9.10408	
1995.79166666667	9.17704	
1995.70833333334	9.253573333	
1995.625	9.28526	
1995.54166666667	9.2547	
1995.45833333334	9.20096	
1995.375	9.16726	
1995.29166666667	9.13748	
1995.20833333334	9.09716	
1995.125	9.08765	
1995.04166666667	9.148483333	
1994.95833333334	9.185666667	
1994.875	9.2377	
1994.79166666667	9.286716667	
1994.70833333334	9.313516667	
1994.62500000001	9.31624	
1994.54166666667	9.27048	
1994.45833333334	9.228	
1994.37500000001	9.1816	
1994.29166666667	9.18758	
1994.20833333334	9.12992	
1994.12500000001	9.0665	
1994.04166666667	9.079433333	
1993.95833333334	9.129666667	
1993.87500000001	9.172382353	
1993.79166666667	9.214323529	
1993.70833333334	9.292270833	
1993.62500000001	9.30344	
1993.54166666667	9.27678	
1993.45833333334	9.23996	
1993.37500000001	9.205176471	
1993.29166666667	9.158117647	
1993.20833333334	9.112291667	
1993.12500000001	9.09668	
1993.04166666667	9.12468	
1992.95833333334	9.165373333	
1992.87500000001	9.21544	
1992.79166666667	9.256106667	
1992.70833333334	9.275866667	
1992.62500000001	9.25503098066667	
1992.54166666667	9.228006903	
1992.45833333334	9.23174429633333	
1992.37500000001	9.14000586916667	
1992.29166666667	9.128563907	
1992.20833333334	9.05698572233333	
1992.12500000001	9.00359054816667	
1992.04166666667	9.05063855133333	
1991.95833333334	9.1651858915	
1991.87500000001	9.21848623783333	
1991.79166666667	9.26681711216667	
1991.70833333334	9.29227327416667	
1991.62500000001	9.31581301933333	
1991.54166666667	9.290840524	
1991.45833333334	9.26793202716667	
1991.37500000001	9.22545064683333	
1991.29166666667	9.14430878883333	
1991.20833333334	9.061031611	
1991.12500000001	9.01064739283333	
1991.04166666667	9.04811070033333	
1990.95833333334	9.131680136	
1990.87500000001	9.20579489416667	
1990.79166666668	9.2688151755	
1990.70833333334	9.29949330016667	
1990.62500000001	9.27195933183333	
1990.54166666668	9.25322928283333	
1990.45833333334	9.22237573233333	
1990.37500000001	9.15474001033333	
1990.29166666668	9.055573308	
1990.20833333334	8.999225908	
1990.12500000001	8.95814211883333	
1990.04166666668	9.007545323	
1989.95833333334	9.06821774733333	
1989.87500000001	9.14723857783333	
1989.79166666668	9.20368360133333	
1989.70833333334	9.24811800016667	
1989.62500000001	9.262226351	
1989.54166666668	9.25019532133333	
1989.45833333334	9.2258590445	
1989.37500000001	9.203984012	
1989.29166666668	9.172756718	
1989.20833333334	9.08872815866667	
1989.12500000001	9.028928537	
1989.04166666668	9.02211954516667	
1988.95833333334	9.03348708833333	
1988.87500000001	9.11141289716667	
1988.79166666668	9.2143928325	
