# Rus Um Sidd d18O composition 1879-1993
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-SinaiPeninsulaRedSea.Moustafa.2000.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-SinaiPeninsulaRedSea.Moustafa.2000.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: http://doi.pangaea.de/10.1594/PANGAEA.388665
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: coral
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Rus Um Sidd d18O composition 1879-1993
#------------------
# Investigators
#     Investigators: Moustafa; Ocean2k
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Moustafa, Yaser Ahmed;Pätzold, Jürgen;Loya, Yossi;Wefer, Gerold
#     Published_Date_or_Year: 2000
#     Published_Title: Mid-Holocene stable isotope record of corals from the northern Red Sea
#     Journal_Name: Berichte, Fachbereich Geowissenschaften, Universität Bremen
#     Volume: 153
#     Edition: 
#     Issue: 
#     Pages: 102 pp
#     Report: 
#     DOI: 
#     Online_Resource: 
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: Tierney, Jessica E.;Abram, Nerilie J.;Anchukaitis, Kevin J.;Evans, Michael N.;Giry, Cyril;Kilbourne, K. Halimeda;Saenger, Casey P.;Wu, Henry C.;Zinke, Jens
#     Published_Date_or_Year: 2015
#     Published_Title: Tropical sea surface temperatures for the past four centuries reconstructed from coral archives
#     Journal_Name: Paleoceanography
#     Volume: 30
#     Edition: 
#     Issue: 3
#     Pages: 226-252
#     Report: 
#     DOI: 10.1002/2014PA002717
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Sinai Peninsula, Red Sea
#     Location: 
#     Country: 
#     Northernmost_Latitude: 27.8483
#     Southernmost_Latitude: 27.8483
#     Easternmost_Longitude: 34.31
#     Westernmost_Longitude: 34.31
#     Elevation: -3
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1897.12
#     Most_Recent_Year: 1993.12
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: Porites
#     Species_Code: NA
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , coral, ,,N,   
##d18O	,,,permil, N/A (subannually resolved), coral, ,,, ; climateInterpretation_seasonality changed - was originally bimonthly;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
1993.12	-3.05	
1992.86	-3.63	
1992.66	-3.53	
1992.39	-3.47	
1992.12	-3.1	
1991.91	-3.45	
1991.7	-3.69	
1991.49	-3.81	
1991.28	-3.35	
1991.12	-3.14	
1990.91	-3.52	
1990.76	-3.76	
1990.55	-3.55	
1990.34	-3.11	
1990.12	-3.09	
1989.91	-3.3	
1989.62	-3.56	
1989.41	-3.71	
1989.12	-3.21	
1988.98	-3.36	
1988.84	-3.44	
1988.65	-3.8	
1988.51	-3.9	
1988.32	-3.72	
1988.12	-3.23	
1987.91	-3.31	
1987.7	-3.63	
1987.49	-3.76	
1987.34	-3.28	
1987.12	-3.13	
1986.86	-3.62	
1986.66	-3.9	
1986.39	-3.7	
1986.12	-3.21	
1985.93	-3.47	
1985.74	-3.57	
1985.55	-3.54	
1985.41	-3.83	
1985.27	-3.48	
1985.12	-3.31	
1984.95	-3.35	
1984.78	-3.8	
1984.65	-3.7	
1984.47	-3.79	
1984.3	-3.37	
1984.12	-3.12	
1983.91	-3.4	
1983.7	-3.57	
1983.41	-3.84	
1983.12	-2.97	
1982.72	-3.72	
1982.42	-3.97	
1982.12	-3.32	
1981.82	-3.41	
1981.59	-3.81	
1981.36	-3.88	
1981.12	-3.22	
1980.87	-3.51	
1980.69	-3.51	
1980.5	-3.86	
1980.31	-3.91	
1980.12	-3.14	
1980.0	-3.15	
1979.87	-3.53	
1979.71	-3.59	
1979.58	-3.77	
1979.46	-3.82	
1979.29	-3.62	
1979.12	-2.93	
1978.97	-3.15	
1978.78	-3.49	
1978.62	-3.84	
1978.42	-3.07	
1978.28	-3.05	
1978.12	-2.69	
1977.89	-3.46	
1977.65	-3.91	
1977.48	-3.74	
1977.3	-3.42	
1977.12	-3.1	
1976.93	-3.17	
1976.79	-3.58	
1976.6	-3.74	
1976.46	-3.68	
1976.32	-3.69	
1976.12	-3.08	
1975.99	-3.19	
1975.85	-3.33	
1975.72	-3.74	
1975.62	-3.85	
1975.44	-3.6	
1975.26	-3.11	
1975.12	-3.1	
1974.86	-3.56	
1974.59	-3.77	
1974.39	-3.77	
1974.12	-3.11	
1973.89	-3.46	
1973.71	-3.6	
1973.48	-3.78	
1973.3	-3.61	
1973.12	-3.16	
1972.97	-3.39	
1972.78	-3.78	
1972.62	-3.66	
1972.47	-3.66	
1972.28	-3.55	
1972.12	-3.08	
1971.96	-3.56	
1971.79	-3.63	
1971.62	-3.61	
1971.46	-3.64	
1971.29	-3.59	
1971.12	-3.16	
1970.91	-3.33	
1970.62	-3.59	
1970.41	-3.83	
1970.12	-3.2	
1969.93	-3.47	
1969.79	-4.09	
1969.65	-3.72	
1969.46	-3.73	
1969.32	-3.45	
1969.12	-3.22	
1968.97	-3.28	
1968.86	-3.42	
1968.74	-3.47	
1968.59	-3.72	
1968.47	-3.59	
1968.36	-3.53	
1968.2	-3.26	
1968.12	-3.22	
1967.91	-3.42	
1967.78	-3.59	
1967.6	-3.66	
1967.43	-3.33	
1967.26	-3.13	
1967.12	-2.94	
1967.01	-3.46	
1966.85	-3.46	
1966.68	-3.58	
1966.53	-3.44	
1966.44	-3.49	
1966.29	-3.23	
1966.12	-3.14	
1965.97	-3.32	
1965.82	-3.65	
1965.66	-3.56	
1965.51	-3.84	
1965.36	-3.29	
1965.28	-2.99	
1965.12	-2.97	
1965.03	-3.3	
1964.83	-3.46	
1964.72	-3.44	
1964.53	-3.71	
1964.42	-3.66	
1964.22	-3.35	
1964.12	-3.0	
1963.98	-3.02	
1963.91	-3.35	
1963.77	-3.75	
1963.7	-3.73	
1963.55	-3.89	
1963.41	-3.73	
1963.34	-3.57	
1963.2	-3.37	
1963.12	-3.17	
1962.87	-3.34	
1962.75	-3.42	
1962.62	-3.62	
