# Rolland.Lake_4.2009
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Lake4.Rolland.2009.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-Lake4.Rolland.2009.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/14188
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: lake sediment
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Rolland.Lake_4.2009
#------------------
# Investigators
#     Investigators: Rolland, Nicolas;Larocque, Isabelle;Francus, Pierre;Pienitz, Reinhard;Laperrière, Laurence
#------------------
# Description_Notes_and_Keywords
#     Description: 20th century trend opposite to all other records from the region (e.g. cooling instead of warming) (FCL)
#------------------
# Publication
#     Authors: Rolland, Nicolas;Larocque, Isabelle;Francus, Pierre;Pienitz, Reinhard;Laperrière, Laurence
#     Published_Date_or_Year: 2009
#     Published_Title: D.G. Frey and E.S. Deevey Review 1: Numerical tools in palaeolimnology – Progress, potentialities, and problems
#     Journal_Name: Journal of Paleolimnology
#     Volume: 20
#     Edition: 
#     Issue: 
#     Pages: 307-332
#     Report: 
#     DOI: 10.1016/j.yqres.2009.03.001
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Lake 4
#     Location: 
#     Country: 
#     Northernmost_Latitude: 65.1
#     Southernmost_Latitude: 65.1
#     Easternmost_Longitude: -83.79
#     Westernmost_Longitude: -83.79
#     Elevation: 100
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 634.05
#     Most_Recent_Year: 1997.45
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        
age14C         age14CUncertaintyageUncertainty depth          age            labID	
nan	nan	1.0	0.06	-54.0	NA	
nan	nan	1.0	0.3	-51.0	NA	
nan	nan	1.0	0.71	-44.0	NA	
nan	nan	1.0	1.17	-34.0	NA	
nan	nan	1.0	1.97	-8.0	NA	
nan	nan	1.0	2.55	17.0	NA	
nan	nan	1.0	3.35	44.0	NA	
560.0	40.0	nan	13.5	nan	Beta-218843	
1150.0	40.0	nan	27.25	nan	Beta-218844	

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , lake sediment, ,,N,   
##temperature	chironomid assemblages derived temperature, ,,degC, 8, lake sediment, ,,,  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           temperature	
1997.45	8.5339	
1973.85	9.2569	
1936.3	9.1112	
1901.7	8.9856	
1863.4	8.1604	
1811.75	7.7743	
1759.35	8.0337	
1707.0	8.8266	
1654.0	7.4427	
1600.65	7.3545	
1547.95	8.1981	
1495.05	8.2469	
1441.55	7.7184	
1389.7	9.3805	
1344.2	9.4466	
1304.2	9.3005	
1264.6	8.4877	
1184.85	6.5428	
1145.35	8.3586	
1065.7	8.2618	
1025.7	8.2583	
985.65	8.1458	
946.45	8.5841	
907.8	8.8499	
829.75	8.0562	
785.7	8.791	
736.05	8.6921	
634.05	6.7229	
