# Popa.Eastern_Carpathian_Mountains_(Romania).2008
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Eur-EasternCarpathianMountains.Popa.2008.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Eur-EasternCarpathianMountains.Popa.2008.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: http://www.ncdc.noaa.gov/paleo/study/1003409
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Popa.Eastern_Carpathian_Mountains_(Romania).2008
#------------------
# Investigators
#     Investigators: Popa, Ionel;Kern, Zoltán
#------------------
# Description_Notes_and_Keywords
#     Description: Using AD 1901_1950 as the calibration period the Pearson's correlation coefficient between grid data and reconstruction is 0.34 and for verification is 0.47
#------------------
# Publication
#     Authors: Popa, Ionel;Kern, Zoltán
#     Published_Date_or_Year: 2008
#     Published_Title: Long-term summer temperature reconstruction inferred from tree-ring records from the Eastern Carpathians
#     Journal_Name: Climate Dynamics
#     Volume: 32
#     Edition: 
#     Issue: 
#     Pages: 1107-1117
#     Report: 
#     DOI: 10.1007/s00382-008-0439-x
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Eastern Carpathian Mountains (Romania)
#     Location: 
#     Country: 
#     Northernmost_Latitude: 47
#     Southernmost_Latitude: 47
#     Easternmost_Longitude: 25.3
#     Westernmost_Longitude: 25.3
#     Elevation: 1820
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1163.0
#     Most_Recent_Year: 2005.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##trsgi	,,,NA, summer, tree, ,,,  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           trsgi	
1316.0	1.085	
1317.0	0.403	
1318.0	0.939	
1319.0	0.514	
1320.0	-0.162	
1321.0	1.458	
1322.0	1.329	
1323.0	2.163	
1324.0	1.615	
1325.0	2.699	
1326.0	1.225	
1327.0	1.015	
1328.0	0.828	
1329.0	0.77	
1330.0	0.403	
1331.0	-0.121	
1332.0	0.316	
1333.0	-0.337	
1334.0	0.269	
1335.0	-0.331	
1336.0	0.514	
1337.0	0.613	
1338.0	-0.197	
1339.0	0.03	
1340.0	0.048	
1341.0	1.137	
1342.0	0.292	
1343.0	0.024	
1344.0	0.455	
1345.0	0.013	
1346.0	0.001	
1347.0	0.624	
1348.0	0.415	
1349.0	-0.57	
1350.0	0.182	
1351.0	0.071	
1352.0	0.473	
1353.0	-0.255	
1354.0	-0.471	
1355.0	-0.518	
1356.0	0.182	
1357.0	0.339	
1358.0	0.415	
1359.0	0.356	
1360.0	0.129	
1361.0	-0.267	
1362.0	0.013	
1363.0	1.51	
1364.0	0.549	
1365.0	0.729	
1366.0	0.642	
1367.0	0.753	
1368.0	-0.104	
1369.0	-0.757	
1370.0	0.601	
1371.0	-0.343	
1372.0	-0.32	
1373.0	-0.984	
1374.0	0.368	
1375.0	0.065	
1376.0	0.048	
1377.0	0.158	
1378.0	0.455	
1379.0	0.152	
1380.0	0.485	
1381.0	-0.052	
1382.0	-0.739	
1383.0	0.036	
1384.0	-0.512	
1385.0	-0.384	
1386.0	0.857	
1387.0	0.52	
1388.0	0.98	
1389.0	0.135	
1390.0	-0.209	
1391.0	-0.384	
1392.0	-1.013	
1393.0	0.088	
1394.0	-0.687	
1395.0	-1.398	
1396.0	-0.844	
1397.0	-1.089	
1398.0	-0.949	
1399.0	-0.71	
1400.0	-0.255	
1401.0	-0.168	
1402.0	0.345	
1403.0	-0.774	
1404.0	0.391	
1405.0	-0.384	
1406.0	-0.471	
1407.0	-0.419	
1408.0	-0.681	
1409.0	-0.389	
1410.0	-0.133	
1411.0	0.135	
1412.0	-0.203	
1413.0	-0.757	
1414.0	-0.279	
1415.0	0.304	
1416.0	-0.71	
1417.0	-1.164	
1418.0	0.077	
1419.0	0.117	
1420.0	0.164	
1421.0	0.409	
1422.0	-0.296	
1423.0	-0.454	
1424.0	-0.116	
1425.0	0.619	
1426.0	-0.704	
1427.0	-0.588	
1428.0	0.584	
1429.0	0.065	
1430.0	-0.459	
1431.0	-0.255	
1432.0	0.042	
1433.0	0.496	
1434.0	0.514	
1435.0	0.246	
1436.0	0.298	
1437.0	-0.261	
1438.0	-0.623	
1439.0	-0.844	
1440.0	-1.392	
1441.0	-0.215	
1442.0	-0.43	
1443.0	-0.815	
1444.0	-1.153	
1445.0	-0.809	
1446.0	-1.24	
1447.0	-0.844	
1448.0	-1.036	
1449.0	-0.762	
1450.0	-0.529	
1451.0	-0.774	
1452.0	-0.471	
1453.0	-0.716	
1454.0	-1.835	
1455.0	-2.091	
1456.0	-1.345	
1457.0	-0.64	
1458.0	-0.395	
1459.0	-0.792	
1460.0	-0.593	
1461.0	-0.663	
1462.0	-2.056	
1463.0	-1.036	
1464.0	-0.949	
1465.0	-1.24	
1466.0	-0.966	
1467.0	-1.013	
1468.0	-0.692	
1469.0	-0.71	
1470.0	0.053	
1471.0	-0.25	
1472.0	-0.18	
1473.0	-0.489	
1474.0	-0.774	
1475.0	-0.226	
1476.0	-0.092	
1477.0	-0.727	
1478.0	0.217	
1479.0	0.147	
1480.0	0.817	
1481.0	1.312	
1482.0	0.648	
1483.0	0.642	
1484.0	0.246	
1485.0	-0.914	
1486.0	0.63	
1487.0	0.677	
1488.0	1.102	
1489.0	1.114	
1490.0	1.493	
1491.0	0.869	
1492.0	0.403	
1493.0	0.286	
1494.0	-0.255	
1495.0	-0.331	
1496.0	0.042	
1497.0	-0.838	
1498.0	-0.669	
1499.0	-0.349	
1500.0	-0.844	
1501.0	-0.133	
1502.0	0.094	
1503.0	0.892	
1504.0	0.152	
1505.0	-0.378	
1506.0	-0.704	
1507.0	-0.395	
1508.0	0.391	
1509.0	-0.384	
1510.0	-0.558	
1511.0	-0.395	
1512.0	-0.658	
1513.0	-0.524	
1514.0	-1.374	
1515.0	-1.66	
1516.0	-1.124	
1517.0	-0.786	
1518.0	-0.086	
1519.0	-0.786	
1520.0	-0.617	
1521.0	-0.891	
1522.0	-0.395	
1523.0	-0.454	
1524.0	-0.628	
1525.0	-1.141	
1526.0	-0.436	
1527.0	-1.258	
1528.0	-1.712	
1529.0	-0.914	
1530.0	-1.194	
1531.0	-1.427	
1532.0	-1.893	
1533.0	-1.095	
1534.0	-1.188	
1535.0	-0.442	
1536.0	-0.401	
1537.0	-0.116	
1538.0	0.065	
1539.0	0.409	
1540.0	-0.296	
1541.0	0.799	
1542.0	0.689	
1543.0	0.595	
1544.0	0.391	
1545.0	0.91	
1546.0	1.003	
1547.0	0.31	
1548.0	0.793	
1549.0	-0.092	
1550.0	-1.118	
1551.0	-0.652	
1552.0	0.187	
1553.0	0.339	
1554.0	-0.704	
1555.0	-0.325	
1556.0	-0.174	
1557.0	-0.873	
1558.0	-0.04	
1559.0	0.706	
1560.0	-0.704	
1561.0	0.257	
1562.0	0.147	
1563.0	-0.273	
1564.0	-0.588	
1565.0	-0.395	
1566.0	-0.955	
1567.0	-0.506	
1568.0	0.071	
1569.0	-0.5	
1570.0	-1.229	
1571.0	-0.885	
1572.0	0.543	
1573.0	-0.389	
1574.0	1.026	
1575.0	1.096	
1576.0	-0.314	
1577.0	1.096	
1578.0	0.164	
1579.0	-0.139	
1580.0	-0.558	
1581.0	-0.955	
1582.0	-1.467	
1583.0	-0.32	
1584.0	-0.273	
1585.0	-0.267	
1586.0	0.601	
1587.0	-0.186	
1588.0	-0.174	
1589.0	-0.861	
1590.0	-0.931	
1591.0	-0.687	
1592.0	-0.739	
1593.0	-0.681	
1594.0	-0.529	
1595.0	-0.978	
1596.0	-0.716	
1597.0	0.222	
1598.0	-0.821	
1599.0	-0.5	
1600.0	-0.617	
1601.0	-0.459	
1602.0	-1.176	
1603.0	-0.588	
1604.0	-1.001	
1605.0	-1.403	
1606.0	-1.642	
1607.0	-0.658	
1608.0	-1.095	
1609.0	-1.013	
1610.0	-0.005	
1611.0	0.158	
1612.0	-0.011	
1613.0	0.007	
1614.0	0.187	
1615.0	-0.78	
1616.0	-0.856	
1617.0	-0.827	
1618.0	-1.071	
1619.0	-0.803	
1620.0	-0.821	
1621.0	-0.553	
1622.0	-0.646	
1623.0	-0.92	
1624.0	-0.931	
1625.0	-0.955	
1626.0	-0.244	
1627.0	-0.011	
1628.0	-0.896	
1629.0	0.974	
1630.0	0.776	
1631.0	-0.29	
1632.0	0.496	
1633.0	0.543	
1634.0	0.211	
1635.0	1.015	
1636.0	0.922	
1637.0	1.831	
1638.0	1.067	
1639.0	1.318	
1640.0	1.568	
1641.0	0.91	
1642.0	0.251	
1643.0	0.374	
1644.0	0.589	
1645.0	0.351	
1646.0	2.314	
1647.0	1.347	
1648.0	1.091	
1649.0	1.335	
1650.0	0.508	
1651.0	1.376	
1652.0	0.892	
1653.0	1.213	
1654.0	0.811	
1655.0	1.574	
1656.0	1.324	
1657.0	0.764	
1658.0	0.123	
1659.0	1.143	
1660.0	0.589	
1661.0	1.662	
1662.0	0.117	
1663.0	-0.069	
1664.0	1.365	
1665.0	0.442	
1666.0	1.449	
1667.0	0.538	
1668.0	0.404	
1669.0	0.619	
1670.0	-0.342	
1671.0	0.384	
1672.0	-0.372	
1673.0	-0.298	
1674.0	-0.444	
1675.0	-1.363	
1676.0	-0.433	
1677.0	-0.781	
1678.0	-0.578	
1679.0	-0.297	
1680.0	0.247	
1681.0	0.479	
1682.0	0.677	
1683.0	0.904	
1684.0	0.798	
1685.0	1.266	
1686.0	-0.505	
1687.0	0.279	
1688.0	0.994	
1689.0	0.276	
1690.0	0.378	
1691.0	0.293	
1692.0	-0.704	
1693.0	0.864	
1694.0	0.285	
1695.0	-0.033	
1696.0	-0.132	
1697.0	0.415	
1698.0	0.69	
1699.0	-0.083	
1700.0	0.272	
1701.0	0.419	
1702.0	0.151	
1703.0	-0.399	
1704.0	1.116	
1705.0	0.978	
1706.0	0.691	
1707.0	0.748	
1708.0	-0.107	
1709.0	1.329	
1710.0	1.861	
1711.0	1.288	
1712.0	1.375	
1713.0	1.845	
1714.0	1.832	
1715.0	2.051	
1716.0	1.312	
1717.0	0.104	
1718.0	0.234	
1719.0	1.324	
1720.0	1.307	
1721.0	0.974	
1722.0	1.563	
1723.0	0.979	
1724.0	-0.228	
1725.0	0.554	
1726.0	2.111	
1727.0	1.255	
1728.0	1.687	
1729.0	1.811	
1730.0	1.094	
1731.0	-0.338	
1732.0	0.053	
1733.0	-0.259	
1734.0	-0.698	
1735.0	-0.04	
1736.0	0.012	
1737.0	1.366	
1738.0	1.608	
1739.0	1.664	
1740.0	0.122	
1741.0	-1.047	
1742.0	-0.41	
1743.0	-0.405	
1744.0	-1.049	
1745.0	-0.892	
1746.0	-0.096	
1747.0	0.016	
1748.0	0.469	
1749.0	0.197	
1750.0	-0.868	
1751.0	-1.533	
1752.0	0.448	
1753.0	0.137	
1754.0	1.328	
1755.0	1.459	
1756.0	1.258	
1757.0	1.548	
1758.0	1.229	
1759.0	1.51	
1760.0	0.728	
1761.0	1.379	
1762.0	1.464	
1763.0	1.112	
1764.0	-0.022	
1765.0	0.336	
1766.0	0.614	
1767.0	0.299	
1768.0	1.151	
1769.0	0.508	
1770.0	0.174	
1771.0	0.412	
1772.0	0.013	
1773.0	0.548	
1774.0	1.17	
1775.0	1.476	
1776.0	0.574	
1777.0	0.282	
1778.0	0.87	
1779.0	-0.621	
1780.0	-0.009	
1781.0	0.354	
1782.0	0.878	
1783.0	-0.355	
1784.0	0.849	
1785.0	0.508	
1786.0	-0.85	
1787.0	-0.078	
1788.0	0.87	
1789.0	-0.101	
1790.0	0.684	
1791.0	0.376	
1792.0	0.206	
1793.0	0.218	
1794.0	0.503	
1795.0	0.299	
1796.0	0.555	
1797.0	0.6	
1798.0	0.763	
1799.0	-0.546	
1800.0	0.152	
1801.0	-0.027	
1802.0	0.344	
1803.0	0.908	
1804.0	-0.384	
1805.0	0.207	
1806.0	-2.193	
1807.0	-0.355	
1808.0	-0.856	
1809.0	-0.732	
1810.0	0.182	
1811.0	-0.055	
1812.0	-0.061	
1813.0	-1.426	
1814.0	-0.018	
1815.0	-1.566	
1816.0	-1.867	
1817.0	-1.175	
1818.0	-2.389	
1819.0	-1.501	
1820.0	-1.98	
1821.0	-1.141	
1822.0	-0.383	
1823.0	-0.363	
1824.0	0.144	
1825.0	-0.329	
1826.0	-0.129	
1827.0	-0.645	
1828.0	0.767	
1829.0	0.072	
1830.0	0.191	
1831.0	0.126	
1832.0	-0.898	
1833.0	-0.409	
1834.0	-0.666	
1835.0	-0.462	
1836.0	-1.897	
1837.0	-1.715	
1838.0	-1.721	
1839.0	-1.946	
1840.0	-1.036	
1841.0	-1.975	
1842.0	-0.38	
1843.0	-1.23	
1844.0	-0.051	
1845.0	0.781	
1846.0	0.494	
1847.0	0.254	
1848.0	-0.359	
1849.0	0.645	
1850.0	0.182	
1851.0	0.45	
1852.0	0.839	
1853.0	1.035	
1854.0	2.438	
1855.0	0.756	
1856.0	1.359	
1857.0	0.546	
1858.0	1.006	
1859.0	0.532	
1860.0	0.522	
1861.0	0.68	
1862.0	1.909	
1863.0	1.391	
1864.0	0.685	
1865.0	0.873	
1866.0	1.056	
1867.0	0.258	
1868.0	1.788	
1869.0	0.336	
1870.0	0.937	
1871.0	-1.501	
1872.0	-1.335	
1873.0	-0.171	
1874.0	-0.211	
1875.0	-0.346	
1876.0	-1.745	
1877.0	-0.812	
1878.0	-0.535	
1879.0	0.333	
1880.0	0.585	
1881.0	1.218	
1882.0	0.421	
1883.0	1.094	
1884.0	1.098	
1885.0	0.17	
1886.0	0.191	
1887.0	0.098	
1888.0	-0.025	
1889.0	0.315	
1890.0	-0.113	
1891.0	1.488	
1892.0	0.763	
1893.0	0.479	
1894.0	1.8	
1895.0	2.05	
1896.0	1.199	
1897.0	1.821	
1898.0	1.877	
1899.0	1.724	
1900.0	0.885	
1901.0	1.452	
1902.0	0.094	
1903.0	-0.261	
1904.0	0.601	
1905.0	-0.057	
1906.0	-0.337	
1907.0	0.199	
1908.0	0.269	
1909.0	0.764	
1910.0	0.951	
1911.0	1.015	
1912.0	0.828	
1913.0	-1.403	
1914.0	-0.751	
1915.0	-1.328	
1916.0	-1.217	
1917.0	-0.786	
1918.0	-0.471	
1919.0	-0.757	
1920.0	-0.786	
1921.0	0.141	
1922.0	0.455	
1923.0	0.211	
1924.0	0.211	
1925.0	0.048	
1926.0	0.479	
1927.0	0.17	
1928.0	1.475	
1929.0	1.254	
1930.0	1.988	
1931.0	1.335	
1932.0	1.032	
1933.0	0.415	
1934.0	-0.949	
1935.0	-0.448	
1936.0	-0.069	
1937.0	-0.261	
1938.0	0.339	
1939.0	1.3	
1940.0	0.304	
1941.0	0.817	
1942.0	-0.034	
1943.0	0.158	
1944.0	-0.226	
1945.0	0.234	
1946.0	0.753	
1947.0	-0.547	
1948.0	-1.083	
1949.0	-0.215	
1950.0	0.689	
1951.0	1.533	
1952.0	0.758	
1953.0	1.621	
1954.0	1.388	
1955.0	0.677	
1956.0	1.528	
1957.0	0.514	
1958.0	1.102	
1959.0	1.091	
1960.0	-0.564	
1961.0	0.351	
1962.0	0.193	
1963.0	0.298	
1964.0	-0.25	
1965.0	-0.086	
1966.0	0.141	
1967.0	1.755	
1968.0	0.881	
1969.0	1.155	
1970.0	1.924	
1971.0	-0.803	
1972.0	-0.017	
1973.0	-0.611	
1974.0	-0.519	
1975.0	0.623	
1976.0	-2.072	
1977.0	-0.565	
1978.0	-2.026	
1979.0	-0.519	
1980.0	-1.067	
1981.0	0.075	
1982.0	0.166	
1983.0	-0.154	
1984.0	-1.57	
1985.0	-0.291	
1986.0	0.897	
1987.0	0.485	
1988.0	0.735	
1989.0	0.251	
1990.0	1.149	
1991.0	1.312	
1992.0	0.665	
1993.0	0.7	
1994.0	1.498	
1995.0	1.394	
1996.0	1.102	
1997.0	2.285	
1998.0	2.262	
1999.0	3.439	
2000.0	2.483	
2001.0	4.936	
2002.0	1.545	
2003.0	1.096	
2004.0	1.126	
2005.0	0.601	
