# Cléroux.Cape_Hatteras.2008
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-CapeHatteras.Cleroux.2008.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-CapeHatteras.Cleroux.2008.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: http://doi.pangaea.de/10.1594/PANGAEA.776444
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: marine sediment
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Cléroux.Cape_Hatteras.2008
#------------------
# Investigators
#     Investigators: Cléroux, Caroline;Cortijo, Elsa;Anand, Pallavi;Labeyrie, Laurent;Bassinot, Franck;Caillon, Nicolas;Duplessy, Jean-Claude
#------------------
# Description_Notes_and_Keywords
#     Description: HVM, BM, 20/4/2016 Atlantic1184Cleroux2012_MD99-2203_MgCa
#------------------
# Publication
#     Authors: Cléroux, Caroline;Cortijo, Elsa;Anand, Pallavi;Labeyrie, Laurent;Bassinot, Franck;Caillon, Nicolas;Duplessy, Jean-Claude
#     Published_Date_or_Year: 2008
#     Published_Title: Mg/Ca and Sr/Ca ratios in planktonic foraminifera: Proxies for upper water column temperature reconstruction
#     Journal_Name: Paleoceanography
#     Volume: 23
#     Edition: 
#     Issue: 
#     Pages: PA3214
#     Report: 
#     DOI: 10.1029/2007PA001505
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: McGregor, Helen V.;Evans, Michael N.;Goosse, Hugues;Leduc, Guillaume;Martrat, Belen;Addison, Jason A.;Mortyn, P. Graham;Oppo, Delia W.;Seidenkrantz, Marit-Solveig;Sicre, Marie-Alexandrine;Phipps, Steven J.;Selvaraj, Kandasamy;Thirumalai, Kaustubh;Filipsson, Helena L.;Ersek, Vasile
#     Published_Date_or_Year: 2015
#     Published_Title: Robust global ocean cooling trend for the pre-industrial Common Era
#     Journal_Name: Nature Geoscience
#     Volume: 8
#     Edition: 
#     Issue: 9
#     Pages: 671-677
#     Report: 
#     DOI: 10.1038/ngeo2510
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Cape Hatteras
#     Location: 
#     Country: 
#     Northernmost_Latitude: 34.973
#     Southernmost_Latitude: 34.973
#     Easternmost_Longitude: -75.201
#     Westernmost_Longitude: -75.201
#     Elevation: -620
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: -75.44
#     Most_Recent_Year: 1294.17
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , marine sediment, ,,N,   
##temperature	inferred sea-surface temperature, foram Mg/Ca, ,degC, 6 7 8, marine sediment, ,Mg/Ca, N,  CLE2008: Cleroux et al.; 2008 North Atlantic core top calibration for G. ruber (white); paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally JJA; CLE2008: Mg/Ca=0.78(±0.04)*exp (0.051(±0.003)*T); (Cléroux et al.; (2008); error ±1.3°C) but it is actually  Mg/Ca=0.76(±0.04)*exp (0.070(±0.003)*T) accroding to Cleroux et al.; 2012;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           temperature	
1294.17	24.86	
1288.26	24.49	
1282.29	25.44	
1276.24	25.63	
1270.13	25.38	
1263.94	25.22	
1257.69	26.3	
1251.36	25.63	
1244.96	25.41	
1238.5	24.79	
1231.96	24.89	
1225.36	25.47	
1218.69	23.55	
1211.94	26.36	
1205.13	25.18	
1198.24	24.79	
1191.29	26.36	
1184.26	24.82	
1177.17	25.31	
1170.0	25.12	
1162.77	26.15	
1155.46	25.85	
1148.09	24.72	
1140.64	25.81	
1133.13	25.12	
1125.54	26.51	
1117.89	25.31	
1110.16	26.27	
1102.37	25.94	
1094.5	25.31	
1086.57	24.01	
1078.56	25.63	
1070.48	24.66	
1062.34	25.31	
1054.13	25.22	
1045.84	24.62	
1037.48	25.12	
1020.57	24.11	
1012.0	26.03	
1003.37	25.09	
994.66	25.09	
985.89	24.92	
977.04	25.31	
968.13	25.63	
959.14	25.78	
950.09	26.27	
940.96	25.44	
931.77	25.31	
922.5	25.41	
913.17	27.99	
903.76	25.5	
894.29	25.85	
884.74	25.57	
875.13	25.91	
865.44	26.83	
855.69	25.72	
845.86	24.92	
835.97	25.69	
826.0	25.72	
815.97	27.93	
805.86	24.42	
795.69	24.56	
785.44	24.56	
775.13	26.71	
764.74	24.72	
754.29	25.02	
743.76	26.21	
733.17	25.75	
722.5	25.53	
711.77	27.36	
700.96	24.08	
690.09	25.34	
679.14	25.57	
668.13	24.82	
657.04	25.78	
645.89	24.25	
634.66	24.79	
623.37	26.12	
612.0	26.0	
600.57	26.21	
589.06	25.47	
577.49	27.33	
565.84	27.14	
554.13	25.41	
530.49	26.71	
518.56	26.62	
506.57	25.22	
494.5	26.54	
482.37	24.72	
457.89	25.41	
445.54	24.49	
433.13	26.65	
420.64	28.09	
408.09	26.24	
395.46	28.33	
382.77	26.74	
370.0	25.75	
357.17	26.03	
344.26	25.02	
331.29	25.57	
318.24	26.33	
305.13	26.54	
291.94	26.62	
278.69	26.39	
265.36	26.71	
251.97	26.68	
238.5	26.18	
224.97	25.81	
211.36	28.09	
197.69	28.2	
183.94	26.59	
170.13	26.12	
156.24	26.18	
142.29	27.42	
128.26	27.31	
114.17	27.0	
100.0	25.22	
85.77	26.33	
71.46	24.79	
57.09	25.88	
42.64	25.5	
28.13	27.53	
13.54	26.42	
-1.11	27.2	
-15.84	26.39	
-30.64	25.75	
-45.5	26.33	
-60.43	25.78	
-75.44	26.03	
