# 
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-BlanchardRiver.Luckman.2013-1.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/NAm-BlanchardRiver.Luckman.2013.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/15368
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: tree
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: 
#------------------
# Investigators
#     Investigators: Luckman, B.
#------------------
# Description_Notes_and_Keywords
#     Description: EPS drops below arbitrary 0.85 level in early 1700s, but otherwise looks good…
#------------------
# Publication
#     Authors: Luckman, B.
#     Published_Date_or_Year: 
#     Published_Title: World Data Center for Paleoclimatology
#     Journal_Name: 
#     Volume: 
#     Edition: 
#     Issue: 
#     Pages: 
#     Report: 
#     DOI: 
#     Online_Resource: https://www.ncdc.noaa.gov/paleo/study/15368
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Blanchard River
#     Location: 
#     Country: 
#     Northernmost_Latitude: 59.9
#     Southernmost_Latitude: 59.9
#     Easternmost_Longitude: -136.8
#     Westernmost_Longitude: -136.8
#     Elevation: 931
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1609.0
#     Most_Recent_Year: 2003.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: PCSI
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , tree, ,,N,   
##SD	,,,NA, , tree, ,,,  
##core	,,,NA, , tree, ,,,  
##SE	,,,NA, , tree, ,,,  
##ARS	,,,NA, , tree, ,,,  
##RBar	,,,NA, , tree, ,,,  
##sampleCount	,,,count, , tree, ,,,  
##residual	,,,NA, , tree, ,,,  
##ringWidth	,,,cm, , tree, ,,,  
##EPS	,,,NA, , tree, ,,,  
##corrs	,,,NA, , tree, ,,,  
##segment	,,,NA, , tree, ,,,  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           SD             core           SE             ARS            RBar           sampleCount    residual       ringWidth      EPS            corrs          segment	
1609.0	0.2463	3.92	0.1422	0.977	0.5183	1.0	0.984	2.034	0.8084	3.0	293.0	
1610.0	0.2463	3.92	0.1422	0.928	0.5183	1.0	0.936	1.806	0.8084	3.0	293.0	
1611.0	0.2463	3.92	0.1422	1.089	0.5183	1.0	1.108	2.284	0.8084	3.0	293.0	
1612.0	0.2463	3.92	0.1422	1.018	0.5183	1.0	1.027	2.084	0.8084	3.0	293.0	
1613.0	0.2463	3.92	0.1422	0.984	0.5183	1.0	0.952	1.884	0.8084	3.0	293.0	
1614.0	0.2463	3.92	0.1422	0.971	0.5183	1.0	0.95	1.78	0.8084	3.0	293.0	
1615.0	0.2463	3.92	0.1422	0.996	0.5183	1.0	1.0	1.828	0.8084	3.0	293.0	
1616.0	0.2463	3.92	0.1422	1.102	0.5183	2.0	1.111	2.225	0.8084	3.0	290.5	
1617.0	0.2463	3.92	0.1422	1.055	0.5183	2.0	1.036	2.085	0.8084	3.0	290.5	
1618.0	0.2463	3.92	0.1422	0.97	0.5183	2.0	0.917	1.798	0.8084	3.0	290.5	
1619.0	0.2463	3.92	0.1422	1.035	0.5183	2.0	1.001	1.877	0.8084	3.0	290.5	
1620.0	0.2463	3.92	0.1422	0.878	0.5183	2.0	0.87	1.505	0.8084	3.0	290.5	
1621.0	0.2463	3.92	0.1422	1.068	0.5183	2.0	1.077	1.824	0.8084	3.0	290.5	
1622.0	0.2463	3.92	0.1422	0.899	0.5183	2.0	0.923	1.483	0.8084	3.0	290.5	
1623.0	0.2463	3.92	0.1422	0.825	0.5183	2.0	0.83	1.209	0.8084	3.0	290.5	
1624.0	0.2463	3.92	0.1422	1.075	0.5183	3.0	1.132	1.574	0.8084	3.0	281.333	
1625.0	0.2463	3.92	0.1422	1.033	0.5183	3.0	1.095	1.556	0.8084	3.0	281.333	
1626.0	0.2463	3.92	0.1422	1.036	0.5183	3.0	1.021	1.676	0.8084	3.0	281.333	
1627.0	0.2463	3.92	0.1422	1.126	0.5183	3.0	1.091	1.79	0.8084	3.0	281.333	
1628.0	0.2463	3.92	0.1422	1.082	0.5183	3.0	1.035	1.558	0.8084	3.0	281.333	
1629.0	0.2463	3.92	0.1422	1.331	0.5183	3.0	1.258	2.02	0.8084	3.0	281.333	
1630.0	0.2463	3.92	0.1422	1.016	0.5183	3.0	0.9	1.404	0.8084	3.0	281.333	
1631.0	0.2463	3.92	0.1422	0.828	0.5183	3.0	0.684	0.932	0.8084	3.0	281.333	
1632.0	0.2463	3.92	0.1422	1.231	0.5183	3.0	1.206	1.568	0.8084	3.0	281.333	
1633.0	0.2463	3.92	0.1422	0.775	0.5183	3.0	0.789	0.97	0.8084	3.0	281.333	
1634.0	0.2463	3.92	0.1422	1.332	0.5183	3.0	1.306	1.628	0.8084	3.0	281.333	
1635.0	0.2463	3.92	0.1422	0.824	0.5183	3.0	0.81	1.024	0.8084	3.0	281.333	
1636.0	0.2463	3.92	0.1422	1.072	0.5183	3.0	1.006	1.2	0.8084	3.0	281.333	
1637.0	0.2463	3.92	0.1422	1.091	0.5183	3.0	1.093	1.246	0.8084	3.0	281.333	
1638.0	0.2463	3.92	0.1422	1.204	0.5183	3.0	1.18	1.398	0.8084	3.0	281.333	
1639.0	0.2463	3.92	0.1422	0.967	0.5183	3.0	0.88	1.048	0.8084	3.0	281.333	
