# Wu.Okinawa_Trough_(ODP_Hole_195-1202B).2012
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-OkinawaTrough.Wu.2012-1.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ocn-OkinawaTrough.Wu.2012.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: http://doi.pangaea.de/10.1594/PANGAEA.803648?format=html
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: marine sediment
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Wu.Okinawa_Trough_(ODP_Hole_195-1202B).2012
#------------------
# Investigators
#     Investigators: Wu, Weichao;Tan, Wenbing;Zhou, Liping;Yang, Huan;Xu, Yunping
#------------------
# Description_Notes_and_Keywords
#     Description: HVM, BM, 20/4/2016 Pacific1573Wu2012_ODP-1202B;These are the original, not quality controlled data. O2kLR recommends only using the Quality controlled data.Chronology not constrained near the top of the core
#------------------
# Publication
#     Authors: Wu, Weichao;Tan, Wenbing;Zhou, Liping;Yang, Huan;Xu, Yunping
#     Published_Date_or_Year: 2012
#     Published_Title: Sea surface temperature variability in southern Okinawa Trough during last 2700 years
#     Journal_Name: Geophysical Research Letters
#     Volume: 39
#     Edition: 
#     Issue: 14
#     Pages: L14705
#     Report: 
#     DOI: 10.1029/2012GL052749
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: McGregor, Helen V.;Evans, Michael N.;Goosse, Hugues;Leduc, Guillaume;Martrat, Belen;Addison, Jason A.;Mortyn, P. Graham;Oppo, Delia W.;Seidenkrantz, Marit-Solveig;Sicre, Marie-Alexandrine;Phipps, Steven J.;Selvaraj, Kandasamy;Thirumalai, Kaustubh;Filipsson, Helena L.;Ersek, Vasile
#     Published_Date_or_Year: 2015
#     Published_Title: Robust global ocean cooling trend for the pre-industrial Common Era
#     Journal_Name: Nature Geoscience
#     Volume: 8
#     Edition: 
#     Issue: 9
#     Pages: 671-677
#     Report: 
#     DOI: 10.1038/ngeo2510
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Okinawa Trough (ODP Hole 195-1202B)
#     Location: 
#     Country: 
#     Northernmost_Latitude: 24.8
#     Southernmost_Latitude: 24.8
#     Easternmost_Longitude: 122.5
#     Westernmost_Longitude: 122.5
#     Elevation: -1274
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: -227.0
#     Most_Recent_Year: 1770.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , marine sediment, ,,N,   
##temperature	sea surface temperature, TEX86, ,degC, 1 2 3 4 5 6 7 8 9 10 11 12, marine sediment, ,TEX86, N,  KIM2010: SST=(68.4*TEX86H)+38.6; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual; KIM2010: SST=(68.4*TEX86H)+38.6;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           temperature	
1770.0	26.2	
1729.0	25.65	
1702.0	25.3	
1689.0	25.62	
1664.0	25.63	
1648.0	25.94	
1621.0	26.2	
1607.0	26.19	
1566.0	24.93	
1539.0	25.86	
1526.0	25.97	
1498.0	25.98	
1485.0	25.8	
1444.0	25.03	
1417.0	25.35	
1376.0	25.4	
1335.0	25.34	
1322.0	25.4	
1295.0	25.71	
1281.0	25.63	
1254.0	25.89	
1199.0	26.18	
1186.0	25.08	
1159.0	25.68	
1145.0	25.22	
1118.0	25.23	
1104.0	25.06	
1064.0	26.87	
1023.0	26.33	
996.0	25.33	
982.0	25.2	
941.0	25.81	
901.0	26.09	
792.0	25.66	
778.0	26.26	
751.0	26.67	
738.0	26.15	
710.0	26.18	
697.0	25.73	
653.0	26.44	
629.0	26.59	
615.0	26.51	
588.0	26.07	
575.0	25.95	
549.0	25.95	
531.0	25.28	
507.0	25.38	
493.0	24.91	
425.0	25.98	
411.0	26.22	
384.0	26.37	
371.0	26.45	
344.0	26.35	
330.0	26.15	
303.0	26.14	
289.0	26.23	
248.0	26.43	
221.0	26.54	
208.0	26.31	
186.0	26.23	
167.0	26.49	
140.0	26.67	
126.0	26.43	
99.0	26.64	
85.0	26.74	
61.0	26.61	
45.0	26.66	
18.0	26.24	
-10.0	26.58	
-23.0	26.42	
-50.0	26.49	
-64.0	27.19	
-78.0	27.56	
-91.0	26.23	
-107.0	25.83	
-118.0	25.99	
-132.0	25.6	
-173.0	24.89	
-186.0	25.68	
-213.0	25.64	
-227.0	25.33	
