# Mulvaney.Berkner_Island_(South).2002
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ant-BerknerIsland.Mulvaney.2002.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Ant-BerknerIsland.Mulvaney.2002.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://doi.pangaea.de/10.1594/PANGAEA.728157
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: glacier ice
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Mulvaney.Berkner_Island_(South).2002
#------------------
# Investigators
#     Investigators: Mulvaney, Robert;Oerter, Hans;Peel, David A.;Graf, Wolfgang;Arrowsmith, Carol;Pasteur, Elizabeth C.;Knight, Bruce;Littot, Geneviève C.;Miners, William D.
#------------------
# Description_Notes_and_Keywords
#     Description: 
#------------------
# Publication
#     Authors: Mulvaney, Robert;Oerter, Hans;Peel, David A.;Graf, Wolfgang;Arrowsmith, Carol;Pasteur, Elizabeth C.;Knight, Bruce;Littot, Geneviève C.;Miners, William D.
#     Published_Date_or_Year: 2002
#     Published_Title: 1000 year ice-core records from Berkner Island, Antarctica
#     Journal_Name: Annals of Glaciology
#     Volume: 35
#     Edition: 
#     Issue: 1
#     Pages: 146-154
#     Report: 
#     DOI: 10.3189/172756402781817176
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Publication
#     Authors: Ruth, Urs;Wagenbach, Dietmar;Mulvaney, Robert;Oerter, Hans;Graf, Wolfgang;Pulz, Henning;Littot, Genevieve
#     Published_Date_or_Year: 2004
#     Published_Title: Comprehensive 1000 year climatic history from an intermediate-depth ice core from the south dome of Berkner Island, Antarctica: methods, dating and first results
#     Journal_Name: Annals of Glaciology
#     Volume: 39
#     Edition: 
#     Issue: 
#     Pages: 146-154
#     Report: 
#     DOI: 10.3189/172756404781814104
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: Berkner Island (South)
#     Location: 
#     Country: 
#     Northernmost_Latitude: -79.57
#     Southernmost_Latitude: -79.57
#     Easternmost_Longitude: -45.72
#     Westernmost_Longitude: -45.72
#     Elevation: 890
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1000.0
#     Most_Recent_Year: 1992.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , glacier ice, ,,N,   
##d18O	,oxygen isotope ratio of O16:O18 in H2O from melted ice compared to standard mean ocean water, ,permil, 1 2 3 4 5 6 7 8 9 10 11 12, glacier ice, deviation of oxygen isotope ratio 18O:16O in H2O sample compared to standard mean ocean water (V-SMOW), mass spectrometer, N,  ; climateInterpretation_seasonality changed - was originally Mean annual values; archiveType changed - was originally ice core;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
1992.0	-32.22	
1991.0	-31.1	
1990.0	-27.35	
1989.0	-26.98	
1988.0	-28.86	
1987.0	-29.64	
1986.0	-26.77	
1985.0	-27.57	
1984.0	-28.6	
1983.0	-27.31	
1982.0	-26.51	
1981.0	-27.45	
1980.0	-28.04	
1979.0	-26.56	
1978.0	-27.76	
1977.0	-30.81	
1976.0	-31.17	
1975.0	-28.68	
1974.0	-27.52	
1973.0	-28.89	
1972.0	-30.09	
1971.0	-29.92	
1970.0	-30.11	
1969.0	-29.83	
1968.0	-29.13	
1967.0	-29.06	
1966.0	-28.04	
1965.0	-28.62	
1964.0	-30.21	
1963.0	-27.88	
1962.0	-29.09	
1961.0	-29.46	
1960.0	-29.27	
1959.0	-28.93	
1958.0	-30.61	
1957.0	-27.51	
1956.0	-26.49	
1955.0	-27.66	
1954.0	-28.66	
1953.0	-29.97	
1952.0	-29.95	
1951.0	-29.04	
1950.0	-28.61	
1949.0	-26.42	
1948.0	-27.33	
1947.0	-29.45	
1946.0	-27.62	
1945.0	-26.85	
1944.0	-29.21	
1943.0	-29.82	
1942.0	-28.91	
1941.0	-27.84	
1940.0	-26.39	
1939.0	-27.38	
1938.0	-28.63	
1937.0	-28.87	
1936.0	-29.17	
1935.0	-29.2	
1934.0	-27.91	
1933.0	-28.23	
1932.0	-30.18	
1931.0	-29.32	
1930.0	-28.34	
1929.0	-28.29	
1928.0	-29.26	
1927.0	-29.72	
1926.0	-29.7	
1925.0	-29.15	
1924.0	-29.27	
1923.0	-29.46	
1922.0	-28.12	
1921.0	-27.27	
1920.0	-28.79	
1919.0	-29.55	
1918.0	-27.26	
1917.0	-26.88	
1916.0	-27.06	
1915.0	-27.07	
1914.0	-28.23	
1913.0	-28.0	
1912.0	-26.8	
1911.0	-26.86	
1910.0	-27.75	
1909.0	-28.52	
1908.0	-29.04	
1907.0	-29.24	
1906.0	-28.97	
1905.0	-27.85	
1904.0	-27.67	
1903.0	-28.63	
1902.0	-28.69	
1901.0	-27.09	
1900.0	-27.38	
1899.0	-28.03	
1898.0	-28.95	
1897.0	-29.59	
1896.0	-30.41	
1895.0	-29.85	
1894.0	-28.55	
1893.0	-28.7	
1892.0	-28.47	
1891.0	-27.2	
1890.0	-26.74	
1889.0	-27.28	
1888.0	-27.26	
1887.0	-28.67	
1886.0	-28.43	
1885.0	-26.63	
1884.0	-29.22	
1883.0	-29.39	
1882.0	-28.21	
1881.0	-27.97	
1880.0	-29.0	
1879.0	-29.36	
1878.0	-29.36	
1877.0	-29.65	
1876.0	-29.8	
1875.0	-29.71	
1874.0	-29.36	
1873.0	-29.21	
1872.0	-28.93	
1871.0	-29.29	
1870.0	-29.96	
1869.0	-30.26	
1868.0	-29.96	
1867.0	-30.05	
1866.0	-30.05	
1865.0	-28.68	
1864.0	-27.96	
1863.0	-29.15	
1862.0	-31.29	
1861.0	-30.66	
1860.0	-29.89	
1859.0	-29.52	
1858.0	-29.48	
1857.0	-28.82	
1856.0	-27.64	
1855.0	-27.83	
1854.0	-29.31	
1853.0	-29.91	
1852.0	-30.5	
1851.0	-29.84	
1850.0	-28.26	
1849.0	-27.91	
1848.0	-28.22	
1847.0	-28.45	
1846.0	-29.13	
1845.0	-29.13	
1844.0	-29.04	
1843.0	-28.36	
1842.0	-28.67	
1841.0	-27.99	
1840.0	-26.65	
1839.0	-30.33	
1838.0	-29.78	
1837.0	-28.86	
1836.0	-27.67	
1835.0	-28.24	
1834.0	-28.09	
1833.0	-27.87	
1832.0	-27.03	
1831.0	-26.95	
1830.0	-27.38	
1829.0	-28.45	
1828.0	-29.16	
1827.0	-29.44	
1826.0	-29.27	
1825.0	-28.84	
1824.0	-29.28	
1823.0	-30.03	
1822.0	-29.82	
1821.0	-28.52	
1820.0	-26.77	
1819.0	-26.05	
1818.0	-26.46	
1817.0	-26.96	
1816.0	-26.81	
1815.0	-28.34	
1814.0	-28.76	
1813.0	-28.1	
1812.0	-28.11	
1811.0	-28.12	
1810.0	-26.29	
1809.0	-26.25	
1808.0	-27.28	
1807.0	-27.94	
1806.0	-27.92	
1805.0	-27.21	
1804.0	-27.24	
1803.0	-28.58	
1802.0	-28.9	
1801.0	-27.47	
1800.0	-28.86	
1799.0	-30.1	
1798.0	-27.84	
1797.0	-26.7	
1796.0	-26.59	
1795.0	-27.44	
1794.0	-27.55	
