# Fischer.NGT_B16.1998
#-----------------------------------------------------------------------            
#                World Data Service for Paleoclimatology, Boulder            
#                                  and            
#                     NOAA Paleoclimatology Program            
#             National Centers for Environmental Information (NCEI)            
#-----------------------------------------------------------------------            
# Template Version 3.0            
# Encoding: UTF-8            
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data.             
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-NGTB16.Schwager.1998.txt
#     Online_Resource_Description:  This file.  NOAA WDS Paleo formatted metadata and data for version 2.0.0 of this dataset.
#
# Online_Resource:  https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-version-2.0.0/Arc-NGTB16.Schwager.1998.lpd
#     Online_Resource_Description:  Linked Paleo Data (LiPD) formatted file containing the same metadata and data as this file, for version 2.0.0 of this dataset.
#
# Original_Source_URL: https://doi.pangaea.de/10.1594/PANGAEA.218274
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: glacier ice
# Parameter_Keywords: 
# Dataset_DOI: 
#
#------------------
# Contribution_Date
#     Date: 
#------------------
# File_Last_Modified_Date
#     Modified_Date: 2017-05-19
#------------------
# Title
#     Study_Name: Fischer.NGT_B16.1998
#------------------
# Investigators
#     Investigators: Fischer, H.;Werner, M.;Wagenbach, D.;Schwager, M.;Thorsteinnson, T.;Wilhelms, F.;Kipfstuhl, J.;Sommer, S.
#------------------
# Description_Notes_and_Keywords
#     Description: Low frequency
#------------------
# Publication
#     Authors: Fischer, H.;Werner, M.;Wagenbach, D.;Schwager, M.;Thorsteinnson, T.;Wilhelms, F.;Kipfstuhl, J.;Sommer, S.
#     Published_Date_or_Year: 1998
#     Published_Title: Little Ice Age clearly recorded in northern Greenland ice cores
#     Journal_Name: Geophysical Research Letters
#     Volume: 25
#     Edition: 
#     Issue: 10
#     Pages: 1749-1752
#     Report: 
#     DOI: 10.1029/98GL01177
#     Online_Resource: doi.org
#     Full_Citation: 
#     Abstract: 
#------------------
# Funding_Agency
#     Funding_Agency_Name: 
#     Grant: 
#------------------
# Site_Information
#     Site_Name: NGT B16
#     Location: 
#     Country: 
#     Northernmost_Latitude: 73.94
#     Southernmost_Latitude: 73.94
#     Easternmost_Longitude: -37.63
#     Westernmost_Longitude: -37.63
#     Elevation: 3040
#------------------
# Data_Collection
#     Collection_Name: 
#     Earliest_Year: 1478.0
#     Most_Recent_Year: 1992.0
#     Time_Unit: AD
#     Core_Length: 
#     Notes: 
#------------------
# Species
#     Species_Name: 
#     Species_Code: 
#     Common_Name: 
#------------------
# Chronology:        

#------------------
# Variables        
#
# Data variables follow that are preceded by "##" in columns one and two.        
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components ( 10 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data, additional_information)
#
##year	Year AD, ,,AD, , glacier ice, ,,N,   
##d18O	,,,permil, 6 7 8, glacier ice, use at least 3yr averages, ,, ; climateInterpretation_seasonality changed - was originally 6/7/2008; archiveType changed - was originally ice core; climateInterpretation_seasonality changed - was originally 6/7/2008;  
#
#------------------
# Data:        
# Data lines follow (have no #)        
# Data line format - tab-delimited text, variable short name as header)        
# Missing_Values: nan
#
year           d18O	
1478.0	-39.11	
1479.0	-38.91	
1480.0	-38.07	
1481.0	-36.91	
1482.0	-36.81	
1483.0	-37.73	
1484.0	-37.17	
1485.0	-37.7	
1486.0	-37.59	
1487.0	-37.87	
1488.0	-36.06	
1489.0	-35.54	
1490.0	-35.95	
1491.0	-36.27	
1492.0	-36.36	
1493.0	-37.49	
1494.0	-37.88	
1495.0	-36.7	
1496.0	-36.14	
1497.0	-37.63	
1498.0	-37.01	
1499.0	-36.77	
1500.0	-37.21	
1501.0	-37.57	
1502.0	-37.5	
1503.0	-37.82	
1504.0	-38.1	
1505.0	-36.91	
1506.0	-36.24	
1507.0	-36.2	
1508.0	-36.67	
1509.0	-35.17	
1510.0	-34.71	
1511.0	-37.08	
1512.0	-37.38	
1513.0	-37.99	
1514.0	-36.61	
1515.0	-37.24	
1516.0	-38.54	
1517.0	-39.28	
1518.0	-38.66	
1519.0	-38.01	
1520.0	-37.6	
1521.0	-36.95	
1522.0	-37.13	
1523.0	-37.44	
1524.0	-37.25	
1525.0	-36.87	
1526.0	-36.81	
1527.0	-36.5	
1528.0	-36.54	
1529.0	-37.72	
1530.0	-36.65	
1531.0	-34.95	
1532.0	-36.11	
1533.0	-38.27	
1534.0	-37.78	
1535.0	-36.73	
1536.0	-37.25	
1537.0	-36.46	
1538.0	-36.13	
1539.0	-36.43	
1540.0	-38.67	
1541.0	-37.74	
1542.0	-37.17	
1543.0	-38.03	
1544.0	-37.17	
1545.0	-38.14	
1546.0	-39.16	
1547.0	-37.85	
1548.0	-36.2	
1549.0	-36.0	
1550.0	-35.95	
1551.0	-36.72	
1552.0	-37.27	
1553.0	-36.98	
1554.0	-36.59	
1555.0	-36.88	
1556.0	-37.76	
1557.0	-37.5	
1558.0	-36.66	
1559.0	-37.31	
1560.0	-36.82	
1561.0	-36.84	
1562.0	-37.34	
1563.0	-37.01	
1564.0	-37.57	
1565.0	-37.01	
1566.0	-36.85	
1567.0	-37.19	
1568.0	-38.78	
1569.0	-37.42	
1570.0	-37.33	
1571.0	-38.64	
1572.0	-36.73	
1573.0	-36.2	
1574.0	-36.18	
1575.0	-35.56	
1576.0	-36.23	
1577.0	-36.48	
1578.0	-36.89	
1579.0	-37.88	
1580.0	-38.36	
1581.0	-38.33	
1582.0	-38.98	
1583.0	-38.11	
1584.0	-37.27	
1585.0	-35.96	
1586.0	-35.52	
1587.0	-35.71	
1588.0	-36.98	
1589.0	-37.44	
1590.0	-37.49	
1591.0	-37.83	
1592.0	-37.67	
1593.0	-37.73	
1594.0	-36.67	
1595.0	-36.75	
1596.0	-35.68	
1597.0	-36.42	
1598.0	-37.7	
1599.0	-37.36	
1600.0	-37.22	
1601.0	-37.61	
1602.0	-37.57	
1603.0	-37.46	
1604.0	-37.8	
1605.0	-37.45	
1606.0	-38.13	
1607.0	-38.15	
1608.0	-37.32	
1609.0	-37.23	
1610.0	-38.02	
1611.0	-37.13	
1612.0	-37.59	
1613.0	-37.72	
1614.0	-36.22	
1615.0	-36.42	
1616.0	-35.61	
1617.0	-35.12	
1618.0	-35.28	
1619.0	-36.2	
1620.0	-36.32	
1621.0	-36.31	
1622.0	-36.59	
1623.0	-37.87	
1624.0	-38.13	
1625.0	-37.99	
1626.0	-37.6	
1627.0	-36.16	
1628.0	-35.34	
1629.0	-36.48	
1630.0	-38.0	
1631.0	-37.39	
