model_label,testing_period_start,testing_period_end,L1_neurons,L2_neurons,L1_activation,dropout,L1_regularisation,KGE,linear_correlation_coefficient
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1926_1936,1926,1935,20,5,relu,0.1,0.01,-7.8139629902193075,0.8860198679271755
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1926_1936,1926,1935,50,5,linear,0.2,0.01,-5.806816030012077,0.7380879972442008
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1926_1936,1926,1935,50,5,relu,0.2,0.01,-3.4485477986121467,0.7036571013167865
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1928_1938,1928,1937,100,20,relu,0.2,0.01,-0.39876775521240093,0.3677056896977528
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1928_1938,1928,1937,100,20,relu,0.0,0.05,-0.3579188288087629,0.5637005134386897
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1928_1938,1928,1937,100,20,linear,0.2,0.01,-6.41002917858179,0.6956968914370207
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1928_1938,1928,1937,20,5,relu,0.1,0.01,0.3385680107355037,0.6134440067179443
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1928_1938,1928,1937,100,10,linear,0.2,0.001,-6.65489037872637,0.5819471006740841
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1928_1938,1928,1937,50,5,linear,0.2,0.01,-7.285462774695262,0.5077926720833915
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1928_1938,1928,1937,50,5,relu,0.2,0.01,-1.352788270156768,0.39200017796142306
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940,1930,1939,100,20,relu,0.2,0.01,0.2951969196289427,0.6134865534875428
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1930_1940,1930,1939,100,20,relu,0.0,0.05,-1.686512122198911,0.5498881259698228
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940,1930,1939,100,20,linear,0.2,0.01,0.6750451665256306,0.6794004618071918
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1930_1940,1930,1939,20,5,relu,0.1,0.01,0.6487681396180847,0.6501697944687626
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1930_1940,1930,1939,100,10,linear,0.2,0.001,-0.270476591154325,0.4505096172356597
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1930_1940,1930,1939,50,5,linear,0.2,0.01,-0.8900237476945851,0.773623111909051
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1930_1940,1930,1939,50,5,relu,0.2,0.01,-1.2808304863413702,0.7399987387823117
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1932_1942,1932,1941,100,20,relu,0.2,0.01,-1.7306668908093807,0.35772231739987964
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1932_1942,1932,1941,100,20,relu,0.0,0.05,-3.887987811283886,0.3771403718479514
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1932_1942,1932,1941,100,20,linear,0.2,0.01,0.17737159152118043,0.21312483557457765
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1932_1942,1932,1941,20,5,relu,0.1,0.01,-1.4464383801135958,0.7065663505071481
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1932_1942,1932,1941,100,10,linear,0.2,0.001,0.2721735933036882,0.3570096537152991
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1932_1942,1932,1941,50,5,linear,0.2,0.01,-0.8705976330606964,0.165818241978574
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1932_1942,1932,1941,50,5,relu,0.2,0.01,-1.5958056295335368,0.1424309073136554
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1934_1944,1934,1943,100,20,relu,0.2,0.01,0.2202786578783057,0.5741550576014122
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1934_1944,1934,1943,100,20,relu,0.0,0.05,-3.3774007017447945,0.699409807047877
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1934_1944,1934,1943,100,20,linear,0.2,0.01,-2.025855553048458,0.5646517254709481
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1934_1944,1934,1943,20,5,relu,0.1,0.01,-2.5506987225270135,0.4558623858558607
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1934_1944,1934,1943,100,10,linear,0.2,0.001,-0.03264064317410287,0.13004965065611632
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1934_1944,1934,1943,50,5,linear,0.2,0.01,-0.9067726335520694,0.19746275664732701
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1934_1944,1934,1943,50,5,relu,0.2,0.01,-0.6771161269497017,0.687011256923208
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1936_1946,1936,1945,100,20,relu,0.2,0.01,-0.9429773151003398,0.6332281330798113
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1936_1946,1936,1945,100,20,relu,0.0,0.05,-1.9119732996776766,0.36870385807888634
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1936_1946,1936,1945,100,20,linear,0.2,0.01,-2.1923925811256675,0.36406974718309604
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1936_1946,1936,1945,20,5,relu,0.1,0.01,-0.02599614858304866,0.01557856339708952
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1936_1946,1936,1945,100,10,linear,0.2,0.001,0.33237609809485,0.398805094788361
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1936_1946,1936,1945,50,5,linear,0.2,0.01,-3.414765209991984,0.36791629714026414
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1936_1946,1936,1945,50,5,relu,0.2,0.01,-1.1218478619646608,0.32940082734682763
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1938_1948,1938,1947,100,20,relu,0.2,0.01,-0.5827599875812319,0.33768796236302095
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1938_1948,1938,1947,100,20,relu,0.0,0.05,-4.6186729363394825,0.4336251972722776
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1938_1948,1938,1947,50,5,linear,0.2,0.01,-6.954962803737882,0.3678349808217622
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1938_1948,1938,1947,50,5,relu,0.2,0.01,-4.752884490628702,0.37887007546244683
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1940_1950,1940,1949,100,20,relu,0.2,0.01,-0.6294611566349977,0.2865157218417399
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1940_1950,1940,1949,100,20,relu,0.0,0.05,-0.143816617777907,0.43562237813049864
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1940_1950,1940,1949,100,20,linear,0.2,0.01,-2.539838008822416,0.381328961667179
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1940_1950,1940,1949,20,5,relu,0.1,0.01,-0.01999112571732109,0.3544239619206466
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1940_1950,1940,1949,100,10,linear,0.2,0.001,-0.15356191340486025,0.2614314972389684
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1940_1950,1940,1949,50,5,linear,0.2,0.01,-2.775813350158096,0.3733659687788602
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1940_1950,1940,1949,50,5,relu,0.2,0.01,-0.19975295743899446,0.30545610951983454
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1942_1952,1942,1951,100,20,relu,0.2,0.01,-0.11210607183005594,0.12275112320540894
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1942_1952,1942,1951,100,20,relu,0.0,0.05,-2.612447856891046,0.2082942128738216
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1942_1952,1942,1951,100,20,linear,0.2,0.01,-1.3249970915606881,0.21902301802601148
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1942_1952,1942,1951,20,5,relu,0.1,0.01,-0.06368040580396661,0.4319911199158355
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1942_1952,1942,1951,100,10,linear,0.2,0.001,-1.640955704839301,0.28785206770853927
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1942_1952,1942,1951,50,5,linear,0.2,0.01,-0.3398028643968807,0.19797648373867205
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1942_1952,1942,1951,50,5,relu,0.2,0.01,-0.9267271614386257,0.3391650640845024
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1950_1960,1950,1959,100,20,relu,0.2,0.01,-0.2882702113321338,0.06671485647354077
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1950_1960,1950,1959,50,5,relu,0.2,0.01,-0.11102287209738892,0.022690729600771356
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1952_1962,1952,1961,100,20,relu,0.2,0.01,-1.3197679645628133,0.13850524160748104
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1952_1962,1952,1961,100,10,linear,0.2,0.001,-0.3030581377969981,0.028679301382041462
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1954_1964,1954,1963,100,20,relu,0.2,0.01,-0.12069185264699755,0.037939376562841284
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1954_1964,1954,1963,100,20,linear,0.2,0.01,-0.12267891426150657,0.12092095262280854
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1954_1964,1954,1963,50,5,linear,0.2,0.01,-0.6940953708771154,0.02697081742778854
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1956_1966,1956,1965,100,20,relu,0.0,0.05,0.014709573017002375,0.2634900543376274
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1956_1966,1956,1965,100,20,linear,0.2,0.01,-2.543171333331586,0.219200508403265
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1956_1966,1956,1965,100,10,linear,0.2,0.001,-0.3653439185953904,0.5918113800224745
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1956_1966,1956,1965,50,5,linear,0.2,0.01,-1.3081941083285913,0.12003034323667648
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1956_1966,1956,1965,50,5,relu,0.2,0.01,-0.41470450668909487,0.05574190729612893
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1958_1968,1958,1967,100,20,relu,0.2,0.01,-0.42050362874714575,0.26983775295937723
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1958_1968,1958,1967,100,20,relu,0.0,0.05,-0.043349516802641874,0.2348548594192494
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1958_1968,1958,1967,100,20,linear,0.2,0.01,0.1490045781887912,0.29700855476668603
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1958_1968,1958,1967,100,10,linear,0.2,0.001,-0.07729160607738406,0.13918720186785433
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1958_1968,1958,1967,50,5,linear,0.2,0.01,-0.11266774441250016,0.18103133800203794
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1958_1968,1958,1967,50,5,relu,0.2,0.01,-0.35979380135352823,0.06409277526344147
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1960_1970,1960,1969,100,20,relu,0.2,0.01,-0.07547086893486932,0.3099806599524957
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1960_1970,1960,1969,100,20,relu,0.0,0.05,0.2856497274913834,0.4809521442679959
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1960_1970,1960,1969,100,20,linear,0.2,0.01,-0.6635408501655218,0.14638356532706037
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1960_1970,1960,1969,20,5,relu,0.1,0.01,0.10950432052553516,0.5349867211324191
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1960_1970,1960,1969,100,10,linear,0.2,0.001,0.15932405232292057,0.3425174184146014
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1960_1970,1960,1969,50,5,linear,0.2,0.01,-0.6625350379601758,0.49706186702995503
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1960_1970,1960,1969,50,5,relu,0.2,0.01,-0.4473577877912469,0.12879141041243383
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1962_1972,1962,1971,100,20,relu,0.2,0.01,-0.7803591880907306,0.30053386729777454
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1962_1972,1962,1971,100,20,relu,0.0,0.05,0.3067886400369023,0.42643912029898073
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1962_1972,1962,1971,100,20,linear,0.2,0.01,0.016394357398986315,0.36144896268477456
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1962_1972,1962,1971,20,5,relu,0.1,0.01,-0.8545020635301859,0.32598769832877433
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1962_1972,1962,1971,100,10,linear,0.2,0.001,-0.45135999044934705,0.10444061341795614
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1962_1972,1962,1971,50,5,linear,0.2,0.01,-1.5736661800318226,0.3918370602340078
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1962_1972,1962,1971,50,5,relu,0.2,0.01,-1.3662709901076977,0.26818227792099647
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1964_1974,1964,1973,100,20,relu,0.2,0.01,-1.7596598502168543,0.40058033688925027
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1964_1974,1964,1973,100,20,relu,0.0,0.05,-1.7860631499411102,0.24113009662297238
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1964_1974,1964,1973,100,20,linear,0.2,0.01,-0.7564478684042837,0.37061381161772877
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1964_1974,1964,1973,20,5,relu,0.1,0.01,0.0908861718010302,0.2198332085866394
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1964_1974,1964,1973,100,10,linear,0.2,0.001,-0.46423103255544684,0.24008617170017565
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1964_1974,1964,1973,50,5,linear,0.2,0.01,-1.6346442189398083,0.40294308929013956
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1964_1974,1964,1973,50,5,relu,0.2,0.01,-0.3365745259835733,0.478587342815298
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1966_1976,1966,1975,100,20,relu,0.0,0.05,-1.8923160090412465,0.0669350824214443
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1966_1976,1966,1975,100,20,linear,0.2,0.01,-1.7102936899365164,0.3358532612549375
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1966_1976,1966,1975,20,5,relu,0.1,0.01,-1.2120713679889419,0.40015347086051967
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1966_1976,1966,1975,50,5,relu,0.2,0.01,-1.621156643992847,0.3535600890786221
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1968_1978,1968,1977,100,20,relu,0.2,0.01,-2.4309628154055707,0.2918225130091252
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1968_1978,1968,1977,100,20,relu,0.0,0.05,-1.8052704386399827,0.04269091772967666
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1968_1978,1968,1977,100,20,linear,0.2,0.01,-3.30829873696341,0.2530490429866872
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1968_1978,1968,1977,20,5,relu,0.1,0.01,-3.1154443497653217,0.33895575703387176
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1968_1978,1968,1977,100,10,linear,0.2,0.001,-0.5223445385346619,0.5520006290881623
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1968_1978,1968,1977,50,5,linear,0.2,0.01,-1.954640644113507,0.3216129999528116
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1968_1978,1968,1977,50,5,relu,0.2,0.01,0.20760297181593568,0.24474319362426886
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1970_1980,1970,1979,100,20,relu,0.2,0.01,-3.5882969352609297,0.5404024697194657
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1970_1980,1970,1979,100,20,relu,0.0,0.05,-3.0400030059511014,0.031066607114459636
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1970_1980,1970,1979,20,5,relu,0.1,0.01,-0.14690135250715342,0.2861633760059582
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1970_1980,1970,1979,100,10,linear,0.2,0.001,-2.0184264393831546,0.4678869506446932
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1970_1980,1970,1979,50,5,linear,0.2,0.01,-5.888380361268833,0.38190968973327327
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1970_1980,1970,1979,50,5,relu,0.2,0.01,-2.3450666251530095,0.36950062758332025
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1972_1982,1972,1981,100,20,relu,0.2,0.01,0.39227880619051303,0.6770961565811444
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1972_1982,1972,1981,100,20,relu,0.0,0.05,-1.7271946618843437,0.21456410460961053
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1972_1982,1972,1981,100,20,linear,0.2,0.01,-5.107963707141638,0.1114029910866908
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1972_1982,1972,1981,100,10,linear,0.2,0.001,-0.02950020346554827,0.08652992768207761
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1972_1982,1972,1981,50,5,linear,0.2,0.01,-0.014441654320670239,0.10328155448238087
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1972_1982,1972,1981,50,5,relu,0.2,0.01,-0.21350447208664347,0.10570797832602656
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1974_1984,1974,1983,100,20,relu,0.2,0.01,0.2110411215933078,0.31643731693472943
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1974_1984,1974,1983,100,20,relu,0.0,0.05,-0.36838557816466744,0.4215771218932181
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1974_1984,1974,1983,100,20,linear,0.2,0.01,-0.417797868465831,0.2940836015400824
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1974_1984,1974,1983,20,5,relu,0.1,0.01,-0.281717590165109,0.2005497078790774
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1974_1984,1974,1983,100,10,linear,0.2,0.001,-0.23535728916422594,0.051118080202800904
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1974_1984,1974,1983,50,5,linear,0.2,0.01,-0.023758551997882682,0.28904716810453995
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1974_1984,1974,1983,50,5,relu,0.2,0.01,0.1878046040333179,0.35416972709659994
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1976_1986,1976,1985,100,20,relu,0.2,0.01,0.14919606534740737,0.44515045206854814
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1976_1986,1976,1985,100,20,relu,0.0,0.05,0.10391221921170024,0.26316385252577357
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1976_1986,1976,1985,100,20,linear,0.2,0.01,0.171452629192124,0.26369155515558335
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1976_1986,1976,1985,20,5,relu,0.1,0.01,-0.37519296659573054,0.1619916778144191
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1976_1986,1976,1985,100,10,linear,0.2,0.001,0.1209044162409929,0.4258799335269233
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1976_1986,1976,1985,50,5,linear,0.2,0.01,-0.24638552191013874,0.19001967607467637
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1976_1986,1976,1985,50,5,relu,0.2,0.01,-0.2050485329394911,0.2156735285526153
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1978_1988,1978,1987,100,20,relu,0.2,0.01,-0.6836225683513568,0.2586872558188292
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1978_1988,1978,1987,100,20,relu,0.0,0.05,-0.9278852736040024,0.15205291655334263
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1978_1988,1978,1987,100,20,linear,0.2,0.01,-1.3360382345001565,0.25729928566921983
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1978_1988,1978,1987,20,5,relu,0.1,0.01,-0.6604771561178799,0.1812739861319098
1-nmi_L1_100_L2_10_dropout_0.2_testPeriod_1978_1988,1978,1987,100,10,linear,0.2,0.001,-0.9837558435615641,0.38470973253339985
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1978_1988,1978,1987,50,5,linear,0.2,0.01,-1.0974141799758192,0.20631192921308095
1-nmi_L1_50_L2_5_dropout_0.2_testPeriod_1978_1988,1978,1987,50,5,relu,0.2,0.01,-0.30640554703859757,0.15712932854276637
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1980_1990,1980,1989,100,20,relu,0.2,0.01,-0.11805891116217704,0.520560810646517
1-nmi_L1_100_L2_20_dropout_0.0_testPeriod_1980_1990,1980,1989,100,20,relu,0.0,0.05,0.48633557008444905,0.523325282575045
1-nmi_L1_100_L2_20_dropout_0.2_testPeriod_1980_1990,1980,1989,100,20,linear,0.2,0.01,0.14979787106098152,0.2662015280541541
1-nmi_L1_20_L2_5_dropout_0.1_testPeriod_1980_1990,1980,1989,20,5,relu,0.1,0.01,0.20148251101230874,0.5326062316482256
