model_label,testing_period_start,testing_period_end,L1_neurons,L2_neurons,L1_activation,dropout,L1_regularisation,KGE,linear_correlation_coefficient
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1916_1926,1916,1925,100,20,relu,0.0,0.05,-4.182426362725186,0.19355897210703432
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1916_1926,1916,1925,20,5,relu,0.1,0.01,-6.744736449425186,0.10412592277730717
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1916_1926,1916,1925,100,10,linear,0.2,0.001,-9.769361757953135,0.37827820040584953
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1916_1926,1916,1925,50,5,relu,0.2,0.01,-9.041765663159696,0.34202764928906954
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1918_1928,1918,1927,100,20,relu,0.2,0.01,-0.7058601571320531,0.0653282912843598
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1918_1928,1918,1927,100,20,linear,0.2,0.01,-3.6976150776164394,0.027304211465426376
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1918_1928,1918,1927,100,10,linear,0.2,0.001,-1.0723480687900873,0.2235311424775791
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1920_1930,1920,1929,100,20,relu,0.2,0.01,-0.9818041341539594,0.2782351688761417
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1920_1930,1920,1929,100,20,relu,0.0,0.05,-2.19037583250168,0.10040340019298946
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1920_1930,1920,1929,100,20,linear,0.2,0.01,-1.5724035239965568,0.14110089564556474
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1920_1930,1920,1929,20,5,relu,0.1,0.01,-1.2990728843181936,0.670774103777197
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1920_1930,1920,1929,100,10,linear,0.2,0.001,-0.6098590221568185,0.2327434670869863
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1920_1930,1920,1929,50,5,linear,0.2,0.01,-1.2723229745941658,0.2773281046299631
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1920_1930,1920,1929,50,5,relu,0.2,0.01,-0.5263814820366091,0.5271400723144068
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1922_1932,1922,1931,100,20,relu,0.2,0.01,0.4885210028274838,0.6499502154239652
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1922_1932,1922,1931,100,20,relu,0.0,0.05,-1.8116030565522756,0.5947085867788733
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1922_1932,1922,1931,100,20,linear,0.2,0.01,0.32037713392568146,0.3793550851545141
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1922_1932,1922,1931,20,5,relu,0.1,0.01,-5.161787504128572,0.315590350091173
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1922_1932,1922,1931,100,10,linear,0.2,0.001,-3.7957578508991725,0.7016841854055036
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1922_1932,1922,1931,50,5,linear,0.2,0.01,-9.039809194996737,0.3837098736446965
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1922_1932,1922,1931,50,5,relu,0.2,0.01,-1.401649584527668,0.49182264989974556
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1926_1936,1926,1935,100,20,relu,0.2,0.01,0.17939168361173108,0.7007046791217607
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1926_1936,1926,1935,100,20,relu,0.0,0.05,-6.089306885781953,0.6293736406596974
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1926_1936,1926,1935,100,20,linear,0.2,0.01,-9.394928047607007,0.5038971830240006
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1926_1936,1926,1935,20,5,relu,0.1,0.01,0.169000433732983,0.6491077773909498
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1926_1936,1926,1935,100,10,linear,0.2,0.001,-1.3342183356200654,0.029307128192763227
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1926_1936,1926,1935,50,5,linear,0.2,0.01,-0.03600456118464024,0.776749001933482
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1926_1936,1926,1935,50,5,relu,0.2,0.01,0.19388010440919867,0.7964492489604347
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1928_1938,1928,1937,100,20,relu,0.2,0.01,-0.025192222942001186,0.9498252343939113
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1928_1938,1928,1937,100,20,relu,0.0,0.05,0.28525872817997433,0.9344656037511943
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1928_1938,1928,1937,100,20,linear,0.2,0.01,-3.4071119155149416,0.38530051698676765
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1928_1938,1928,1937,20,5,relu,0.1,0.01,-0.796226974987015,0.837574643086349
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1928_1938,1928,1937,100,10,linear,0.2,0.001,-0.5826140216289384,0.5297578746556709
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1928_1938,1928,1937,50,5,linear,0.2,0.01,-2.311690342066364,0.7292183037606226
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1928_1938,1928,1937,50,5,relu,0.2,0.01,0.39846260399364153,0.7630307957422108
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940,1930,1939,100,20,relu,0.2,0.01,0.2636149239638711,0.6342712302893355
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1930_1940,1930,1939,100,20,relu,0.0,0.05,-0.01029405331800759,0.4972887793498796
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940,1930,1939,100,20,linear,0.2,0.01,-1.4772319205540465,0.38846567838351515
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1930_1940,1930,1939,20,5,relu,0.1,0.01,0.16572242191591402,0.33533808944388027
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1930_1940,1930,1939,100,10,linear,0.2,0.001,-2.0221839619806627,0.2080727300574072
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1930_1940,1930,1939,50,5,linear,0.2,0.01,-0.18190552138960192,0.13275591446589532
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1930_1940,1930,1939,50,5,relu,0.2,0.01,0.26147145505202396,0.7529041215020362
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1932_1942,1932,1941,100,20,relu,0.2,0.01,0.37570934037379056,0.9341983851872426
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1932_1942,1932,1941,100,20,relu,0.0,0.05,-4.905309875656409,0.5015552665664278
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1932_1942,1932,1941,20,5,relu,0.1,0.01,-2.1750609973901565,0.8649025429876778
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1932_1942,1932,1941,100,10,linear,0.2,0.001,-2.4475228275257446,0.4639766520502152
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1932_1942,1932,1941,50,5,linear,0.2,0.01,-5.703234893892166,0.301887167654633
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1932_1942,1932,1941,50,5,relu,0.2,0.01,-0.2778399999744545,0.7012999790469431
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1934_1944,1934,1943,100,20,relu,0.2,0.01,-2.0622290209357548,0.07248678273383845
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1934_1944,1934,1943,100,20,relu,0.0,0.05,-3.763618804483901,0.6428615321323629
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1934_1944,1934,1943,100,20,linear,0.2,0.01,-4.789140486621658,0.2670220828575263
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1934_1944,1934,1943,20,5,relu,0.1,0.01,-0.16110719482801938,0.6211852523155874
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1934_1944,1934,1943,100,10,linear,0.2,0.001,-1.8098399629360458,0.7799915108264479
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1934_1944,1934,1943,50,5,linear,0.2,0.01,-7.207661820201098,0.2508845558404467
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1934_1944,1934,1943,50,5,relu,0.2,0.01,-0.2521137010606438,0.5312680013077475
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1936_1946,1936,1945,100,20,relu,0.2,0.01,0.05956076294641799,0.4411045584703528
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1936_1946,1936,1945,100,20,relu,0.0,0.05,-0.10304628196586907,0.42216309868671065
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1936_1946,1936,1945,20,5,relu,0.1,0.01,0.3164150334819211,0.37023989578823346
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1936_1946,1936,1945,50,5,linear,0.2,0.01,-0.5833948895035357,0.1123104610813721
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1936_1946,1936,1945,50,5,relu,0.2,0.01,0.09261979087534722,0.10038630211475605
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1938_1948,1938,1947,100,20,relu,0.2,0.01,-0.4097909882023094,0.050601685437487914
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1938_1948,1938,1947,100,20,relu,0.0,0.05,0.1007640035861126,0.10397998634645357
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1938_1948,1938,1947,20,5,relu,0.1,0.01,-0.44181920912538875,0.20002937150529063
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1938_1948,1938,1947,100,10,linear,0.2,0.001,-0.07773924684648414,0.2350516416704628
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1938_1948,1938,1947,50,5,relu,0.2,0.01,-0.5555239162343291,0.1975237054758546
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1940_1950,1940,1949,100,20,relu,0.2,0.01,-1.6410482093410752,0.2544440736789313
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1940_1950,1940,1949,100,20,relu,0.0,0.05,-0.29530980480240876,0.046440792699539726
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1940_1950,1940,1949,20,5,relu,0.1,0.01,-0.9312997382735428,0.13047687651207437
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1940_1950,1940,1949,100,10,linear,0.2,0.001,-0.24860719781826468,0.18333301296076052
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1940_1950,1940,1949,50,5,relu,0.2,0.01,-0.7076054021784972,0.08671818649979565
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1942_1952,1942,1951,100,20,relu,0.2,0.01,-0.8252861712735846,0.12134646099328579
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1942_1952,1942,1951,100,20,relu,0.0,0.05,-0.8651982357595271,0.07204833087247721
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1942_1952,1942,1951,100,20,linear,0.2,0.01,-1.2433317895557003,0.06643962624375976
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1942_1952,1942,1951,20,5,relu,0.1,0.01,-0.45961733509290337,0.1158079664782892
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1942_1952,1942,1951,100,10,linear,0.2,0.001,-1.4329751477691635,0.08405780890019776
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1942_1952,1942,1951,50,5,linear,0.2,0.01,-0.9431550737185408,0.04527108139791595
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1942_1952,1942,1951,50,5,relu,0.2,0.01,-0.4701336400791185,0.061291195496978514
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1946_1956,1946,1955,100,20,relu,0.2,0.01,0.2154539124187378,0.32245531227516794
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1946_1956,1946,1955,100,20,relu,0.0,0.05,0.19701263635476396,0.3460582435119739
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1946_1956,1946,1955,100,20,linear,0.2,0.01,-0.4934527786148337,0.2545454725479499
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1946_1956,1946,1955,20,5,relu,0.1,0.01,-0.6906619172618718,0.5670607514882721
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1946_1956,1946,1955,100,10,linear,0.2,0.001,-0.18289528798168653,0.42778633689685874
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1946_1956,1946,1955,50,5,linear,0.2,0.01,-2.4593787712093973,0.3268331067446337
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1946_1956,1946,1955,50,5,relu,0.2,0.01,-0.03529062150450857,0.3824065951672899
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1948_1958,1948,1957,100,20,relu,0.2,0.01,0.21113341361301874,0.67766343793024
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1948_1958,1948,1957,100,20,relu,0.0,0.05,-1.301250929904989,0.2770888109143386
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1948_1958,1948,1957,100,20,linear,0.2,0.01,-2.65795390204132,0.6234412829975919
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1948_1958,1948,1957,20,5,relu,0.1,0.01,-1.292032794464475,0.6258194013695464
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1948_1958,1948,1957,100,10,linear,0.2,0.001,0.46753117010352885,0.47472754632330716
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1948_1958,1948,1957,50,5,linear,0.2,0.01,-1.195445302400946,0.45427218374607276
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1948_1958,1948,1957,50,5,relu,0.2,0.01,-0.5531212604683997,0.16257504694418942
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1950_1960,1950,1959,100,20,relu,0.2,0.01,0.05406267435411449,0.3044381339925502
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1950_1960,1950,1959,100,20,relu,0.0,0.05,0.479109139040963,0.534792724300761
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1950_1960,1950,1959,100,20,linear,0.2,0.01,-1.6373861800179639,0.5761325906177861
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1950_1960,1950,1959,20,5,relu,0.1,0.01,-0.8304077552727043,0.1909148442838581
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1950_1960,1950,1959,100,10,linear,0.2,0.001,-1.9761399414365655,0.5275720484949752
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1950_1960,1950,1959,50,5,linear,0.2,0.01,0.24556945675258135,0.5401040996732517
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1950_1960,1950,1959,50,5,relu,0.2,0.01,0.37814525403871513,0.5739452607180844
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1952_1962,1952,1961,100,10,linear,0.2,0.001,-0.09698729184514909,0.31070928670190134
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1952_1962,1952,1961,50,5,linear,0.2,0.01,0.08374004267700141,0.1164620174616718
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1952_1962,1952,1961,50,5,relu,0.2,0.01,-0.19381695600614712,0.013998346381908245
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1954_1964,1954,1963,100,20,relu,0.2,0.01,0.009689038840749786,0.1138461319619533
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1954_1964,1954,1963,100,20,linear,0.2,0.01,-0.2201767483800956,0.11440938349301046
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1954_1964,1954,1963,100,10,linear,0.2,0.001,0.04294685752953775,0.14280829959454538
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1956_1966,1956,1965,100,20,relu,0.2,0.01,0.3912797933341484,0.6356512897286732
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1956_1966,1956,1965,100,20,relu,0.0,0.05,0.3066136447770397,0.3372708744646504
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1956_1966,1956,1965,100,20,linear,0.2,0.01,-0.9265019045035225,0.3304262685555441
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1956_1966,1956,1965,20,5,relu,0.1,0.01,-0.10772688290051269,0.571733900289163
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1956_1966,1956,1965,100,10,linear,0.2,0.001,-1.6566210837644113,0.23287125799460967
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1956_1966,1956,1965,50,5,linear,0.2,0.01,-0.05050270399131662,0.2181095878031409
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1956_1966,1956,1965,50,5,relu,0.2,0.01,0.34817934489164915,0.44686972402541203
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1958_1968,1958,1967,100,20,relu,0.2,0.01,-0.2988866615055996,0.5835965483910529
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1958_1968,1958,1967,100,20,relu,0.0,0.05,-2.3291428685140105,0.5083082409305979
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1958_1968,1958,1967,100,20,linear,0.2,0.01,-4.319550385821416,0.3078133945883727
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1958_1968,1958,1967,20,5,relu,0.1,0.01,0.24904444824253535,0.4345434314147395
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1958_1968,1958,1967,100,10,linear,0.2,0.001,0.36177478186786005,0.5413799046418171
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1958_1968,1958,1967,50,5,linear,0.2,0.01,-4.406860229684982,0.10930589575008709
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1958_1968,1958,1967,50,5,relu,0.2,0.01,-1.265883919222213,0.5233681021918399
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1960_1970,1960,1969,100,20,relu,0.2,0.01,-2.219103381759153,0.5365182068393375
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1960_1970,1960,1969,100,20,relu,0.0,0.05,-2.8560202314307057,0.455729085843724
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1960_1970,1960,1969,100,20,linear,0.2,0.01,-2.8284121601744623,0.16811294277233468
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1960_1970,1960,1969,20,5,relu,0.1,0.01,-3.507793495837862,0.43158176610048765
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1960_1970,1960,1969,100,10,linear,0.2,0.001,-2.1730533211427367,0.5357628925358005
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1960_1970,1960,1969,50,5,linear,0.2,0.01,-8.020342630179561,0.24520967697856785
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1960_1970,1960,1969,50,5,relu,0.2,0.01,-1.3624146126322558,0.3340500457042538
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1962_1972,1962,1971,100,20,relu,0.2,0.01,-0.8430996428871786,0.2664932805010824
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1962_1972,1962,1971,100,20,relu,0.0,0.05,-2.855388805294152,0.3284065567625132
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1962_1972,1962,1971,100,20,linear,0.2,0.01,0.21034118779023947,0.2697087491046303
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1962_1972,1962,1971,20,5,relu,0.1,0.01,-0.3355642109974195,0.2776646391746516
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1962_1972,1962,1971,50,5,linear,0.2,0.01,-0.9817957043523016,0.0531405003257418
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1962_1972,1962,1971,50,5,relu,0.2,0.01,-0.9026214212285697,0.2834732311005856
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1964_1974,1964,1973,100,20,relu,0.2,0.01,-0.043901785313706254,0.5561087043766076
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1964_1974,1964,1973,100,20,relu,0.0,0.05,-1.443593889303063,0.3489599230858205
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1964_1974,1964,1973,100,20,linear,0.2,0.01,0.09585905716877585,0.10276566124922816
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1964_1974,1964,1973,20,5,relu,0.1,0.01,-0.07198008396165356,0.4699056056717297
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1964_1974,1964,1973,50,5,linear,0.2,0.01,0.14602385358214998,0.23376753114066562
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1964_1974,1964,1973,50,5,relu,0.2,0.01,-1.0161973708262155,0.5385181336121824
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1966_1976,1966,1975,100,20,relu,0.2,0.01,0.09404554120587238,0.28362251775048064
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1966_1976,1966,1975,100,20,relu,0.0,0.05,-0.09617433234830575,0.21836973607937196
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1966_1976,1966,1975,100,20,linear,0.2,0.01,0.04377563232744497,0.09972996263991565
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1966_1976,1966,1975,20,5,relu,0.1,0.01,-0.010313850528222979,0.2608419448039563
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1966_1976,1966,1975,100,10,linear,0.2,0.001,-0.7119213947725438,0.36223553508009204
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1966_1976,1966,1975,50,5,relu,0.2,0.01,0.1752809588205264,0.38065836824957555
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1968_1978,1968,1977,100,20,relu,0.2,0.01,-3.785075636651583,0.2919331767563895
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1968_1978,1968,1977,100,20,relu,0.0,0.05,-6.827734812173055,0.1933067863153774
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1968_1978,1968,1977,100,20,linear,0.2,0.01,-4.284238274097627,0.22082687672015716
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1968_1978,1968,1977,20,5,relu,0.1,0.01,-6.29349093322785,0.22348211527273273
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1968_1978,1968,1977,100,10,linear,0.2,0.001,-5.492382247243608,0.2574158852745094
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1968_1978,1968,1977,50,5,linear,0.2,0.01,-3.2767681016761596,0.1734359098386818
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1968_1978,1968,1977,50,5,relu,0.2,0.01,-2.494451232914314,0.1991786764851871
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1970_1980,1970,1979,100,20,relu,0.0,0.05,-6.8660497739373,0.06754318648052614
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1972_1982,1972,1981,100,20,relu,0.2,0.01,-2.4961377988969473,0.10651158875862841
aismr_L1_100_L2_20_dropout_0.0_testPeriod_1972_1982,1972,1981,100,20,relu,0.0,0.05,-1.5800322779294151,0.06907408770671908
aismr_L1_100_L2_20_dropout_0.2_testPeriod_1972_1982,1972,1981,100,20,linear,0.2,0.01,-0.4019639505883257,0.05242950403961316
aismr_L1_20_L2_5_dropout_0.1_testPeriod_1972_1982,1972,1981,20,5,relu,0.1,0.01,-0.2725396513758134,0.2672702136350451
aismr_L1_100_L2_10_dropout_0.2_testPeriod_1972_1982,1972,1981,100,10,linear,0.2,0.001,-2.140783651128943,0.24642114690305825
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1972_1982,1972,1981,50,5,linear,0.2,0.01,0.06458029823089817,0.1478495011484499
aismr_L1_50_L2_5_dropout_0.2_testPeriod_1972_1982,1972,1981,50,5,relu,0.2,0.01,-0.3255418563653374,0.34524216103445116
