model_label,testing_period_start,testing_period_end,L1_neurons,L2_neurons,L1_activation,dropout,L1_regularisation,KGE,linear_correlation_coefficient
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1906_1916,1906,1915,50,5,linear,0.2,0.01,-2.5293707341930163,0.5550281429237854
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1906_1916,1906,1915,50,5,relu,0.2,0.01,0.27244778779957757,0.3768391057263072
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1908_1918,1908,1917,100,20,relu,0.2,0.01,-0.4112216607164634,0.6957547474312568
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1908_1918,1908,1917,100,20,relu,0.0,0.05,0.15194869540734313,0.6693269336272674
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1908_1918,1908,1917,100,20,linear,0.2,0.01,-3.6594138541642245,0.5494234002624745
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1908_1918,1908,1917,20,5,relu,0.1,0.01,-1.0919809599023957,0.6152437919203324
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1908_1918,1908,1917,100,10,linear,0.2,0.001,-2.4865057871347322,0.44479033451139
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1908_1918,1908,1917,50,5,linear,0.2,0.01,-1.1884479213354138,0.5330979115491461
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1908_1918,1908,1917,50,5,relu,0.2,0.01,-1.1263811553355279,0.5641898515870496
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1910_1920,1910,1919,100,20,relu,0.2,0.01,-1.5973437354966515,0.27385750266457304
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1910_1920,1910,1919,100,20,relu,0.0,0.05,-1.4383157379727263,0.624725093006549
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1910_1920,1910,1919,100,20,linear,0.2,0.01,0.3440037493239708,0.36397437682265665
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1910_1920,1910,1919,20,5,relu,0.1,0.01,0.2362172643803252,0.6090850462147747
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1910_1920,1910,1919,100,10,linear,0.2,0.001,-0.1369960587983754,0.40013509264165
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1910_1920,1910,1919,50,5,linear,0.2,0.01,-0.1247038036292436,0.34469673426569647
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1910_1920,1910,1919,50,5,relu,0.2,0.01,-1.6865428923876307,0.3611515658910916
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1912_1922,1912,1921,100,20,relu,0.2,0.01,-0.4867904160204146,0.3449265518813818
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1912_1922,1912,1921,100,20,relu,0.0,0.05,-1.9696833563450813,0.1301334024566528
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1912_1922,1912,1921,100,20,linear,0.2,0.01,-3.28186965703936,0.15946801415500483
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1912_1922,1912,1921,20,5,relu,0.1,0.01,0.37980368453207625,0.6054111976992843
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1912_1922,1912,1921,100,10,linear,0.2,0.001,-0.6230725411699445,0.6226221500825411
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1912_1922,1912,1921,50,5,linear,0.2,0.01,0.17887027744100703,0.21348652700866663
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1912_1922,1912,1921,50,5,relu,0.2,0.01,-0.28799864663401253,0.32706444520973016
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1914_1924,1914,1923,100,20,relu,0.2,0.01,-0.6586903828357353,0.24945629378950523
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1914_1924,1914,1923,100,20,relu,0.0,0.05,-0.49573162294462736,0.06388054270940016
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1914_1924,1914,1923,20,5,relu,0.1,0.01,-1.1066330881304531,0.016484005193214593
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1914_1924,1914,1923,100,10,linear,0.2,0.001,-0.6323640632700884,0.14838778029194113
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1916_1926,1916,1925,100,20,relu,0.2,0.01,-0.3227462141352202,0.0397446100117252
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1916_1926,1916,1925,100,20,relu,0.0,0.05,-0.08030314343738576,0.06314152881707122
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1916_1926,1916,1925,20,5,relu,0.1,0.01,-0.1403742984690619,0.10144655701038097
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1916_1926,1916,1925,100,10,linear,0.2,0.001,0.25188861498041004,0.47674287394693443
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1916_1926,1916,1925,50,5,relu,0.2,0.01,-0.8601294136845685,0.39030240854716486
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1918_1928,1918,1927,100,20,relu,0.2,0.01,-0.7280107924150443,0.018512376319670835
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1918_1928,1918,1927,100,10,linear,0.2,0.001,-0.019028601499825326,0.22008323303320237
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1920_1930,1920,1929,100,20,relu,0.2,0.01,-0.6128860104239666,0.26897701115077266
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1920_1930,1920,1929,100,20,linear,0.2,0.01,-1.7612094604846669,0.10294428105968025
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1920_1930,1920,1929,20,5,relu,0.1,0.01,-0.12204245290335725,0.31659937881294986
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1920_1930,1920,1929,100,10,linear,0.2,0.001,-0.17821480692891,0.49427880977124355
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1922_1932,1922,1931,100,20,relu,0.2,0.01,-2.1095485372175706,0.3957010154023921
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1922_1932,1922,1931,100,20,relu,0.0,0.05,-5.382095016706339,0.5102652827974896
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1922_1932,1922,1931,100,20,linear,0.2,0.01,-4.912759422061361,0.44930225884103864
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1922_1932,1922,1931,20,5,relu,0.1,0.01,-1.9414132285119767,0.4819647849017107
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1922_1932,1922,1931,100,10,linear,0.2,0.001,-0.8747078803252828,0.0646007859058141
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1922_1932,1922,1931,50,5,linear,0.2,0.01,-3.0317249686870946,0.41133908321828516
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1922_1932,1922,1931,50,5,relu,0.2,0.01,-1.58787506202039,0.3766607728575929
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1924_1934,1924,1933,100,20,relu,0.2,0.01,-2.354519548479953,0.11438558109171128
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1924_1934,1924,1933,100,20,relu,0.0,0.05,-1.0303121390033225,0.42875860330408594
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1924_1934,1924,1933,100,20,linear,0.2,0.01,-0.11467462924827831,0.0719218994900801
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1924_1934,1924,1933,20,5,relu,0.1,0.01,-1.5089149278806402,0.10812915400778322
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1924_1934,1924,1933,100,10,linear,0.2,0.001,-4.917164591201063,0.050468701173355016
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1924_1934,1924,1933,50,5,relu,0.2,0.01,-2.5271691295396455,0.2637354509615193
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1926_1936,1926,1935,100,20,relu,0.2,0.01,0.014963842332497923,0.025462481986776718
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1926_1936,1926,1935,100,20,linear,0.2,0.01,-0.3541490085168326,0.047583576250039235
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1926_1936,1926,1935,50,5,linear,0.2,0.01,-1.9999333981441985,0.0043800678672062535
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1926_1936,1926,1935,50,5,relu,0.2,0.01,-0.27809564961901545,0.16579597046326766
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1928_1938,1928,1937,100,20,relu,0.2,0.01,-2.4065558891664187,0.46589894178071894
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1928_1938,1928,1937,20,5,relu,0.1,0.01,-6.862061555155321,0.4984032495521085
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1928_1938,1928,1937,50,5,relu,0.2,0.01,-1.992186215066571,0.6033520771871193
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940,1930,1939,100,20,relu,0.2,0.01,-0.017981468627417563,0.6827388131726142
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1930_1940,1930,1939,100,20,relu,0.0,0.05,-0.9791607097331236,0.7271316786148695
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940,1930,1939,100,20,linear,0.2,0.01,-1.2769943144139373,0.5857972127896383
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1930_1940,1930,1939,20,5,relu,0.1,0.01,-0.14648059973685235,0.7168604457274887
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1930_1940,1930,1939,100,10,linear,0.2,0.001,0.2728777424003094,0.5488309361702598
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1930_1940,1930,1939,50,5,linear,0.2,0.01,0.17575273777117872,0.5308948593058561
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1930_1940,1930,1939,50,5,relu,0.2,0.01,-0.7200977989880617,0.7239625265463623
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1932_1942,1932,1941,100,20,relu,0.2,0.01,-1.4371387505338507,0.783152793072994
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1932_1942,1932,1941,100,20,relu,0.0,0.05,0.45226020251271903,0.5834744036504805
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1932_1942,1932,1941,100,20,linear,0.2,0.01,-3.6762806466311453,0.8593842317544537
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1932_1942,1932,1941,20,5,relu,0.1,0.01,-0.14800407115607483,0.6316727242806615
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1932_1942,1932,1941,100,10,linear,0.2,0.001,0.5072478511813596,0.6024366614835567
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1932_1942,1932,1941,50,5,linear,0.2,0.01,-1.6488543565414537,0.8162556333182744
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1932_1942,1932,1941,50,5,relu,0.2,0.01,-0.23662263673446815,0.885029579707281
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1934_1944,1934,1943,100,20,relu,0.2,0.01,0.3404176294788095,0.5829173134206389
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1934_1944,1934,1943,100,20,relu,0.0,0.05,-0.07066747829520814,0.7970778736234285
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1934_1944,1934,1943,100,20,linear,0.2,0.01,-0.5849222413734987,0.7618562806715417
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1934_1944,1934,1943,20,5,relu,0.1,0.01,0.34856353795678097,0.6914556259008972
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1934_1944,1934,1943,100,10,linear,0.2,0.001,0.5145613682724021,0.5535005784141701
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1934_1944,1934,1943,50,5,linear,0.2,0.01,-0.5418851496895831,0.7530118055099835
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1934_1944,1934,1943,50,5,relu,0.2,0.01,0.4594725616480988,0.6860095008604082
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1936_1946,1936,1945,100,20,relu,0.2,0.01,0.6632472991506817,0.6995631605869876
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1936_1946,1936,1945,100,20,relu,0.0,0.05,-0.5932987168925898,0.5994108633155115
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1936_1946,1936,1945,100,20,linear,0.2,0.01,0.22011012539816033,0.673061418644628
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1936_1946,1936,1945,20,5,relu,0.1,0.01,0.44861662641219735,0.6907156388268824
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1936_1946,1936,1945,100,10,linear,0.2,0.001,-1.7123163262175551,0.07582488153571357
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1936_1946,1936,1945,50,5,linear,0.2,0.01,-0.04975610373862116,0.6171908352242558
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1936_1946,1936,1945,50,5,relu,0.2,0.01,0.18214612853238787,0.7102316073556277
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1938_1948,1938,1947,100,20,relu,0.2,0.01,-0.6245594556631746,0.7898022686727355
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1938_1948,1938,1947,100,20,relu,0.0,0.05,-0.4456766587362029,0.8423954638264858
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1938_1948,1938,1947,100,20,linear,0.2,0.01,-0.5609672361849165,0.6018110136880265
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1938_1948,1938,1947,20,5,relu,0.1,0.01,0.3661344796217614,0.8249220945780792
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1938_1948,1938,1947,100,10,linear,0.2,0.001,-0.7479051301393744,0.7391167957172499
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1938_1948,1938,1947,50,5,linear,0.2,0.01,-0.13317022336507645,0.6649206049025276
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1938_1948,1938,1947,50,5,relu,0.2,0.01,0.555254071589727,0.8576060070329723
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1940_1950,1940,1949,100,20,relu,0.2,0.01,-0.7238831724391226,0.5081014429213809
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1940_1950,1940,1949,100,20,relu,0.0,0.05,0.22817806641162042,0.807341881088809
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1940_1950,1940,1949,100,20,linear,0.2,0.01,0.4682552087947729,0.6661572674437964
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1940_1950,1940,1949,20,5,relu,0.1,0.01,-1.5402893186922402,0.5601252454293496
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1940_1950,1940,1949,100,10,linear,0.2,0.001,-1.3335192962760285,0.5973306630310516
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1940_1950,1940,1949,50,5,linear,0.2,0.01,-1.4302555913961061,0.5883430135868939
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1940_1950,1940,1949,50,5,relu,0.2,0.01,0.06536637293054359,0.6608207745374752
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1942_1952,1942,1951,100,20,relu,0.2,0.01,-0.6978609274656273,0.6727339266505652
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1942_1952,1942,1951,100,20,relu,0.0,0.05,-3.942126397059508,0.872368633462952
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1942_1952,1942,1951,100,20,linear,0.2,0.01,-2.6860432340846465,0.5764650032854608
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1942_1952,1942,1951,20,5,relu,0.1,0.01,-0.6637046091485954,0.7874502476244097
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1942_1952,1942,1951,100,10,linear,0.2,0.001,-2.25732370528103,0.7197881396725178
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1942_1952,1942,1951,50,5,linear,0.2,0.01,-1.0145470403681003,0.8611707321533721
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1942_1952,1942,1951,50,5,relu,0.2,0.01,-0.3781946835074903,0.6513690698559449
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1944_1954,1944,1953,100,20,relu,0.2,0.01,-1.5636389695489576,0.6608351682111766
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1944_1954,1944,1953,100,20,relu,0.0,0.05,-2.4510226311067242,0.8556001824515214
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1944_1954,1944,1953,100,20,linear,0.2,0.01,-2.8885600200029815,0.7230027707163148
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1944_1954,1944,1953,20,5,relu,0.1,0.01,-0.4913727177752061,0.7685778418808017
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1944_1954,1944,1953,100,10,linear,0.2,0.001,-1.2190977894513613,0.5866427528252819
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1944_1954,1944,1953,50,5,linear,0.2,0.01,-3.6196861468470125,0.8084592800404967
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1944_1954,1944,1953,50,5,relu,0.2,0.01,0.42483623869502796,0.6594778270060445
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1946_1956,1946,1955,100,20,relu,0.2,0.01,-0.24648885239833107,0.7400347805070744
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1946_1956,1946,1955,100,20,relu,0.0,0.05,0.39081270719416505,0.5242693106299511
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1946_1956,1946,1955,100,20,linear,0.2,0.01,-1.6753992744416233,0.8101528987589386
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1946_1956,1946,1955,20,5,relu,0.1,0.01,0.17134225769581546,0.5197773333528274
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1946_1956,1946,1955,100,10,linear,0.2,0.001,-0.010767710377521666,0.3190184758309723
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1946_1956,1946,1955,50,5,linear,0.2,0.01,0.3874547475871284,0.7370075121716898
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1946_1956,1946,1955,50,5,relu,0.2,0.01,-0.25796464015356646,0.46331158426219765
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1948_1958,1948,1957,100,20,relu,0.2,0.01,-0.20823339523114548,0.3239203830760904
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1948_1958,1948,1957,100,20,relu,0.0,0.05,0.19711110965053025,0.5233321477603028
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1948_1958,1948,1957,100,20,linear,0.2,0.01,-1.4855406221285827,0.33873448704461884
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1948_1958,1948,1957,20,5,relu,0.1,0.01,-0.027051831831835793,0.7190492981531655
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1948_1958,1948,1957,100,10,linear,0.2,0.001,0.12030093753009663,0.4397399140334458
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1948_1958,1948,1957,50,5,linear,0.2,0.01,-2.228928481258187,0.3986621580449103
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1948_1958,1948,1957,50,5,relu,0.2,0.01,-0.6122345574461998,0.24771070829253675
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1950_1960,1950,1959,100,20,relu,0.0,0.05,-1.3597438714941763,0.23584457459977679
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1950_1960,1950,1959,100,10,linear,0.2,0.001,-7.922058438677059,0.1981762597994882
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1950_1960,1950,1959,50,5,linear,0.2,0.01,-7.185191903968931,0.12744700620521346
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1952_1962,1952,1961,100,20,relu,0.0,0.05,-1.2900182050905302,0.13333529043348702
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1954_1964,1954,1963,100,20,relu,0.2,0.01,-6.4653338167646766,0.052104229629257266
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1954_1964,1954,1963,20,5,relu,0.1,0.01,-8.582080314218897,0.12159804194116754
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1956_1966,1956,1965,20,5,relu,0.1,0.01,-1.5515041099633518,0.22563847580630356
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1958_1968,1958,1967,20,5,relu,0.1,0.01,-0.5480988344685902,0.064777332948188
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1958_1968,1958,1967,100,10,linear,0.2,0.001,-0.5911241385322097,0.04050389262447996
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1958_1968,1958,1967,50,5,relu,0.2,0.01,-0.5074393299128173,0.08300967716527587
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1960_1970,1960,1969,100,10,linear,0.2,0.001,0.008578624875824836,0.05327308732289795
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1962_1972,1962,1971,100,20,relu,0.0,0.05,-0.2678193027543174,0.1259801739835407
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1962_1972,1962,1971,100,10,linear,0.2,0.001,-0.27237801901622394,0.5351273534274564
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1962_1972,1962,1971,50,5,relu,0.2,0.01,-0.29042370854812516,0.07795821584903427
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1964_1974,1964,1973,100,20,relu,0.2,0.01,-0.5226244825610835,0.5261481320373599
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1964_1974,1964,1973,100,10,linear,0.2,0.001,-1.087659238285546,0.5935588866577557
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1964_1974,1964,1973,50,5,relu,0.2,0.01,0.004797974833691043,0.1178680801445414
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1966_1976,1966,1975,100,20,relu,0.2,0.01,0.340848505352772,0.5931875043121825
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1966_1976,1966,1975,100,20,relu,0.0,0.05,-0.6592290726647589,0.5492871574704052
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1966_1976,1966,1975,100,20,linear,0.2,0.01,-0.5420840506591751,0.5084975374852421
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1966_1976,1966,1975,20,5,relu,0.1,0.01,-0.24837858070869578,0.622130646432154
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1966_1976,1966,1975,100,10,linear,0.2,0.001,0.4888570396578946,0.6750769669770745
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1966_1976,1966,1975,50,5,linear,0.2,0.01,0.23547551732436245,0.484487992975628
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1966_1976,1966,1975,50,5,relu,0.2,0.01,-0.06246974780745029,0.673009816446603
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1968_1978,1968,1977,100,20,relu,0.2,0.01,-5.587890100497507,0.6125593936434054
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1968_1978,1968,1977,100,20,linear,0.2,0.01,0.24313846928675853,0.5844614810730039
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1970_1980,1970,1979,100,20,relu,0.2,0.01,-2.6226719794831386,0.4427332612932149
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1970_1980,1970,1979,100,20,relu,0.0,0.05,-0.8345816412661071,0.6406280763835547
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1970_1980,1970,1979,100,20,linear,0.2,0.01,-2.4628001809046594,0.4767610597030315
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1970_1980,1970,1979,20,5,relu,0.1,0.01,-2.8245647787941803,0.46952039203911683
3-nci_L1_100_L2_10_dropout_0.2_testPeriod_1970_1980,1970,1979,100,10,linear,0.2,0.001,0.002708547760828961,0.4983848230951791
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1970_1980,1970,1979,50,5,linear,0.2,0.01,-2.441403617310391,0.5453623943892429
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1970_1980,1970,1979,50,5,relu,0.2,0.01,-3.157342622706577,0.524759929526245
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1972_1982,1972,1981,100,20,relu,0.2,0.01,-0.17760515176492664,0.3763592995954034
3-nci_L1_100_L2_20_dropout_0.0_testPeriod_1972_1982,1972,1981,100,20,relu,0.0,0.05,-2.2233714552786874,0.4036828868358947
3-nci_L1_100_L2_20_dropout_0.2_testPeriod_1972_1982,1972,1981,100,20,linear,0.2,0.01,0.30081247981401327,0.4856691850228684
3-nci_L1_20_L2_5_dropout_0.1_testPeriod_1972_1982,1972,1981,20,5,relu,0.1,0.01,0.10819917055383288,0.523391555915257
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1972_1982,1972,1981,50,5,linear,0.2,0.01,-1.8006806093444578,0.34803762224507356
3-nci_L1_50_L2_5_dropout_0.2_testPeriod_1972_1982,1972,1981,50,5,relu,0.2,0.01,-0.1850097158929085,0.4071194377401239
