model_label,testing_period_start,testing_period_end,L1_neurons,L2_neurons,L1_activation,dropout,L1_regularisation,KGE,linear_correlation_coefficient
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1910_1920,1910,1919,50,5,linear,0.2,0.01,-7.729903013085416,0.2795242677898967
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1910_1920,1910,1919,50,5,relu,0.2,0.01,-8.795529280648479,0.10741177506123549
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1912_1922,1912,1921,100,20,relu,0.2,0.01,-5.395220071335724,0.19521172143572987
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1912_1922,1912,1921,100,20,relu,0.0,0.05,-1.446992789488447,0.22826652208021572
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1912_1922,1912,1921,100,20,linear,0.2,0.01,-3.2898623367437247,0.15341720806321507
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1912_1922,1912,1921,20,5,relu,0.1,0.01,-0.5123942706012521,0.2986142461158366
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1912_1922,1912,1921,100,10,linear,0.2,0.001,-4.3000674126215666,0.0732956215567484
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1912_1922,1912,1921,50,5,linear,0.2,0.01,-0.844727613391927,0.20992124449326138
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1912_1922,1912,1921,50,5,relu,0.2,0.01,0.09583559329812508,0.3214921351261643
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1914_1924,1914,1923,100,20,relu,0.2,0.01,0.0849622371705906,0.25957060630851364
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1914_1924,1914,1923,100,20,linear,0.2,0.01,-0.0020698775017922166,0.04522369500582736
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1914_1924,1914,1923,100,10,linear,0.2,0.001,-0.08895822744436188,0.6172096016430947
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1914_1924,1914,1923,50,5,linear,0.2,0.01,-1.4994528623799122,0.38671269488844984
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1914_1924,1914,1923,50,5,relu,0.2,0.01,0.13341616812844947,0.5140955164239194
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1916_1926,1916,1925,20,5,relu,0.1,0.01,0.2680976687243092,0.455917058701469
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1918_1928,1918,1927,100,20,relu,0.2,0.01,-0.42583375592737016,0.07031517051595296
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1918_1928,1918,1927,100,20,relu,0.0,0.05,-0.7161905513486688,0.0076824727544345505
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1920_1930,1920,1929,100,20,relu,0.2,0.01,-0.5811965853275713,0.2734485595651062
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1920_1930,1920,1929,100,20,linear,0.2,0.01,-0.4748845723638413,0.034616161764074754
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1920_1930,1920,1929,20,5,relu,0.1,0.01,-0.5482125519215499,0.2344172265055494
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1920_1930,1920,1929,50,5,relu,0.2,0.01,-0.9295352514086002,0.1670039480536209
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1922_1932,1922,1931,100,20,relu,0.2,0.01,-0.6963466303189458,0.10876904688082453
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1924_1934,1924,1933,100,20,relu,0.2,0.01,-0.49235140845296543,0.5653559760500795
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1924_1934,1924,1933,100,20,linear,0.2,0.01,0.13523135415204535,0.42594070557401875
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1924_1934,1924,1933,20,5,relu,0.1,0.01,-0.5939162097747988,0.17692588813366963
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1924_1934,1924,1933,100,10,linear,0.2,0.001,-0.11119186700042927,0.306253474490862
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1924_1934,1924,1933,50,5,relu,0.2,0.01,-1.5657711714063476,0.4923500952961348
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1926_1936,1926,1935,100,20,relu,0.2,0.01,-6.203232366621793,0.3302957886932382
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1926_1936,1926,1935,100,20,relu,0.0,0.05,-4.7160710821671445,0.5789890076702102
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1926_1936,1926,1935,100,20,linear,0.2,0.01,-2.9672863599818764,0.443517151178986
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1926_1936,1926,1935,20,5,relu,0.1,0.01,-2.7167066268920728,0.46825018765171994
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1926_1936,1926,1935,100,10,linear,0.2,0.001,-7.5670530636123505,0.17028895178052633
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1926_1936,1926,1935,50,5,linear,0.2,0.01,-9.00148304364501,0.4982835417028669
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1926_1936,1926,1935,50,5,relu,0.2,0.01,-8.38796779286413,0.30820943017537694
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1928_1938,1928,1937,100,20,relu,0.2,0.01,-2.3578000338438394,0.438817213331418
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1928_1938,1928,1937,100,20,relu,0.0,0.05,-1.3178162188382938,0.4314508599214363
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1928_1938,1928,1937,100,20,linear,0.2,0.01,-4.067067076515944,0.3840041294241395
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1928_1938,1928,1937,20,5,relu,0.1,0.01,-4.647720660326274,0.43623196052430724
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1928_1938,1928,1937,100,10,linear,0.2,0.001,-6.445824359617234,0.24642721034848888
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1928_1938,1928,1937,50,5,linear,0.2,0.01,-2.8592198759809873,0.3649865654572715
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1928_1938,1928,1937,50,5,relu,0.2,0.01,-3.9892492281536187,0.587666894769836
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940,1930,1939,100,20,relu,0.2,0.01,-4.05077339920512,0.21667765226841562
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1930_1940,1930,1939,100,20,relu,0.0,0.05,-1.7140817058805933,0.4858697451720915
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1930_1940,1930,1939,100,20,linear,0.2,0.01,-3.9049798527983777,0.520278820796038
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1930_1940,1930,1939,20,5,relu,0.1,0.01,-4.434325598336348,0.24389613012700204
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1930_1940,1930,1939,100,10,linear,0.2,0.001,-2.108564048394634,0.2865263039483618
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1930_1940,1930,1939,50,5,linear,0.2,0.01,-7.884198757790848,0.4030049433763916
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1930_1940,1930,1939,50,5,relu,0.2,0.01,-1.3806456763304524,0.4787674395311519
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1932_1942,1932,1941,100,20,relu,0.2,0.01,-0.5652907262463103,0.2541701784562568
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1932_1942,1932,1941,100,20,relu,0.0,0.05,-0.9652973818957229,0.11946966995017497
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1932_1942,1932,1941,20,5,relu,0.1,0.01,-0.48176929769235066,0.025822330535850736
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1932_1942,1932,1941,50,5,relu,0.2,0.01,-0.1074701673831171,0.0692750518909474
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1940_1950,1940,1949,100,20,relu,0.2,0.01,0.0503287725130912,0.07927853059834557
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1940_1950,1940,1949,100,20,relu,0.0,0.05,-0.612564127751551,0.014164228953971913
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1940_1950,1940,1949,20,5,relu,0.1,0.01,-0.46356011847300493,0.47469023262395027
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1940_1950,1940,1949,100,10,linear,0.2,0.001,-2.367634119045818,0.06507006968001798
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1942_1952,1942,1951,100,20,relu,0.0,0.05,-0.12057770598710627,0.08974579965654601
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1942_1952,1942,1951,100,10,linear,0.2,0.001,-0.7476754023879624,0.06747075297557889
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1944_1954,1944,1953,100,20,relu,0.2,0.01,-3.02734530092283,0.18886619099112292
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1944_1954,1944,1953,20,5,relu,0.1,0.01,-0.5001005880941745,0.23402740320793414
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1944_1954,1944,1953,100,10,linear,0.2,0.001,-3.1455806136799023,0.17227366095208985
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1946_1956,1946,1955,100,10,linear,0.2,0.001,0.13651834762041626,0.657812498845815
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1948_1958,1948,1957,100,20,relu,0.2,0.01,0.023580134983032353,0.3847553065704583
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1948_1958,1948,1957,100,20,relu,0.0,0.05,-4.187341748722416,0.2653490281850516
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1948_1958,1948,1957,20,5,relu,0.1,0.01,-8.313069638838106,0.20751500286863667
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1948_1958,1948,1957,100,10,linear,0.2,0.001,-0.6970976173295693,0.33109026399620123
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1950_1960,1950,1959,100,20,relu,0.2,0.01,-6.528133808746939,0.6105410445593928
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1950_1960,1950,1959,100,20,relu,0.0,0.05,-2.041655615971672,0.28368295637458285
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1950_1960,1950,1959,50,5,linear,0.2,0.01,-0.005086535643266554,0.07813748981761161
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1950_1960,1950,1959,50,5,relu,0.2,0.01,-2.2634024765402234,0.46892818727814234
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1952_1962,1952,1961,100,20,relu,0.2,0.01,-0.9307459476854298,0.2498603714550222
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1952_1962,1952,1961,100,10,linear,0.2,0.001,-0.5362215603228035,0.10659587804738073
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1952_1962,1952,1961,50,5,relu,0.2,0.01,-0.13299751755504996,0.1415496629026304
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1956_1966,1956,1965,100,20,relu,0.2,0.01,-0.21178800648787277,0.12299677495267483
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1956_1966,1956,1965,50,5,relu,0.2,0.01,0.01826001388423515,0.09742855910698442
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1958_1968,1958,1967,20,5,relu,0.1,0.01,-0.5799421124216759,0.04576102121377951
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1958_1968,1958,1967,50,5,relu,0.2,0.01,0.14780365745990998,0.3862536748384797
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1962_1972,1962,1971,100,20,relu,0.2,0.01,-2.0181633432894377,0.17792568403251055
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1962_1972,1962,1971,100,20,linear,0.2,0.01,-6.71344955659083,0.15601734484239474
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1962_1972,1962,1971,20,5,relu,0.1,0.01,-2.715400005108435,0.026648848588532847
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1966_1976,1966,1975,100,20,relu,0.2,0.01,-0.5076957509146611,0.08477710006538514
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1966_1976,1966,1975,100,20,relu,0.0,0.05,-0.37541827048268384,0.036812482445406663
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1966_1976,1966,1975,100,20,linear,0.2,0.01,-0.16835193125850423,0.0022325520703735486
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1966_1976,1966,1975,100,10,linear,0.2,0.001,-0.2581290745022331,0.15316371357450834
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1968_1978,1968,1977,100,20,relu,0.2,0.01,0.10667590775381697,0.3084552299018726
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1968_1978,1968,1977,100,20,relu,0.0,0.05,-3.44108556723146,0.47904720831226405
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1968_1978,1968,1977,100,20,linear,0.2,0.01,-2.488652298452938,0.3329558943247533
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1968_1978,1968,1977,20,5,relu,0.1,0.01,-0.09325352930937769,0.14711707962508283
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1968_1978,1968,1977,100,10,linear,0.2,0.001,-1.2084601273242406,0.14560140557072745
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1968_1978,1968,1977,50,5,linear,0.2,0.01,-0.6071197721733648,0.28822360129995184
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1968_1978,1968,1977,50,5,relu,0.2,0.01,-0.04982952328929802,0.09175351593870454
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1970_1980,1970,1979,100,20,relu,0.2,0.01,-0.2782848719505353,0.18720302660024069
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1970_1980,1970,1979,100,20,relu,0.0,0.05,-0.5482456534414384,0.06867528765863246
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1970_1980,1970,1979,100,20,linear,0.2,0.01,-0.5708502166011293,0.31104388864146093
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1970_1980,1970,1979,20,5,relu,0.1,0.01,0.07296380933615032,0.32644420570552707
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1970_1980,1970,1979,100,10,linear,0.2,0.001,-2.4332984153164334,0.06897777208069236
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1970_1980,1970,1979,50,5,linear,0.2,0.01,-1.4107080567205577,0.3763002750768416
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1970_1980,1970,1979,50,5,relu,0.2,0.01,-1.0005523512374812,0.0030733136490580662
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1972_1982,1972,1981,100,20,linear,0.2,0.01,-0.48821435744355,0.18514042041694
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1972_1982,1972,1981,20,5,relu,0.1,0.01,-0.5770965749325223,0.0047289701969108295
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1972_1982,1972,1981,100,10,linear,0.2,0.001,-0.13676476475434973,0.01929218906969073
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1972_1982,1972,1981,50,5,linear,0.2,0.01,-0.23100505763213386,0.07217359335442544
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1974_1984,1974,1983,100,20,relu,0.2,0.01,-1.6077252431220415,0.22053025103740873
7-spi_L1_100_L2_20_dropout_0.0_testPeriod_1974_1984,1974,1983,100,20,relu,0.0,0.05,-0.25942451494687235,0.3583643178261264
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1974_1984,1974,1983,100,20,linear,0.2,0.01,-2.4613901211769535,0.5154103327008732
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1974_1984,1974,1983,20,5,relu,0.1,0.01,-0.7742141283642836,0.6429830683013358
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1974_1984,1974,1983,100,10,linear,0.2,0.001,-0.9078557341236269,0.5089787458952224
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1974_1984,1974,1983,50,5,linear,0.2,0.01,-1.624619855741706,0.4103431992192599
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1974_1984,1974,1983,50,5,relu,0.2,0.01,-0.39440424777642,0.45667680994969045
7-spi_L1_100_L2_20_dropout_0.2_testPeriod_1976_1986,1976,1985,100,20,linear,0.2,0.01,-1.092660088296634,0.02415369333245646
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1976_1986,1976,1985,20,5,relu,0.1,0.01,-2.531082592803027,0.3277382362545477
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1976_1986,1976,1985,50,5,linear,0.2,0.01,0.1706120353359486,0.2703427352078938
7-spi_L1_50_L2_5_dropout_0.2_testPeriod_1976_1986,1976,1985,50,5,relu,0.2,0.01,-0.0336888121418617,0.08447746483227431
7-spi_L1_20_L2_5_dropout_0.1_testPeriod_1980_1990,1980,1989,20,5,relu,0.1,0.01,-1.2317473483186014,0.14957005838572854
7-spi_L1_100_L2_10_dropout_0.2_testPeriod_1980_1990,1980,1989,100,10,linear,0.2,0.001,-1.9120049457765864,0.020692909100531086
