model_code,pcc,vd
IMD_1956.5,0.17181348103137078,0.458054976782177
IMD_1956.7,0.19496181033025684,0.4802608511060219
IMD_1957.1,0.04097971752360501,0.12025069591189697
IMD_1957.3,0.15342791820279011,0.07890545722628906
IMD_1957.5,0.2180163738757775,0.20323845144893005
IMD_1957.7,0.1369288609242504,0.26181354519511535
IMD_1958.1,0.1718262783954902,0.46291652024938845
IMD_1958.3,0.20263662512981112,0.36311605275823855
IMD_1958.5,0.22705893136860836,0.14856612385465884
IMD_1958.7,0.25503548175340995,0.19989841879560732
IMD_1959.1,0.2133619124215895,0.7799515001470161
IMD_1959.3,0.22145689777025243,0.4658556453877998
IMD_1959.5,0.17010056234413168,0.661752837150724
IMD_1959.7,0.2094583302876545,0.7525554768735481
IMD_1960.1,0.06748558453439885,0.10424556584615141
IMD_1960.3,0.013456278352057805,0.07141228766698271
IMD_1960.5,0.12576091871961992,0.13309862466115385
IMD_1960.7,-0.010188857136580578,0.3030766174342099
IMD_1961.1,0.39866003493227775,0.860954103820144
IMD_1961.3,0.04182299436982641,0.7464401105568994
IMD_1961.5,0.23312863156976554,0.8055492619202722
IMD_1961.7,0.32302198234811486,0.9919390956090082
IMD_1962.1,-0.18285018361271882,3.0805535526289836
IMD_1962.3,-0.029589586960254953,2.976131877423753
IMD_1962.5,-0.015569087753633434,3.056892326594819
IMD_1962.7,-0.0075928653434573935,2.8998091728701487
IMD_1963.1,0.19402979522167565,0.3363413828398716
IMD_1963.3,0.2701569565846562,0.074291737654401
IMD_1963.5,0.4297260799854035,0.31758159575719946
IMD_1963.7,0.39375792206302157,0.17071864185590857
IMD_1964.1,0.01868902627811866,0.23859980266192582
IMD_1964.3,0.26028571929413447,0.5778335438261333
IMD_1964.5,0.14807403411436748,0.14497008483508256
IMD_1964.7,0.33957233798615405,0.46763491194346574
IMD_1965.1,0.15685996759731785,0.5019993319528808
IMD_1965.3,0.056623571085178216,0.2996361612694969
IMD_1965.5,0.3447975236649933,0.23951081031734844
IMD_1965.7,0.4263053297262087,0.17775506371433636
IMD_1966.1,0.09882455473185002,0.5514029128063952
IMD_1966.3,0.30059612702885424,0.6223417235125338
IMD_1966.5,0.1766747912404583,0.6492162359465395
IMD_1966.7,0.18280053745700026,0.39178516096961846
IMD_1967.1,0.022956928485002068,0.3343816021247573
IMD_1967.3,0.20832061905543017,0.6003656754060455
IMD_1967.5,-0.08468207263686807,0.10441794188458398
IMD_1967.7,-0.14950596638193045,0.18535850255053565
IMD_1968.1,-0.04504420272160111,0.3620059138175886
IMD_1968.3,0.09970096390811058,0.459380233847801
IMD_1968.5,-0.037875942266688126,0.4656663781043928
IMD_1968.7,0.06995855327927523,0.3557126170036238
IMD_1969.1,0.15175230926694017,0.38631899501886857
IMD_1969.3,-0.007597408771581494,0.41053207065668595
IMD_1969.5,0.08774535748318213,0.44237188841906083
IMD_1969.7,-0.02106853998672421,0.2818887069424678
IMD_1970.1,-0.02713858811524955,0.9463209532953772
IMD_1970.3,-0.07151162214269915,0.6980726332224879
IMD_1970.5,-0.044038292989208846,0.6358558446921382
IMD_1970.7,-0.014307586367664146,0.4467274159945521
IMD_1971.1,0.25769251000232896,1.047080582367906
IMD_1971.3,0.14417479713527007,0.9722378313417523
IMD_1971.5,0.08751739544465531,0.34034252761555606
IMD_1971.7,0.16637997981624275,0.31555432676030093
IMD_1972.1,-0.1496047423543345,0.3487817268036405
IMD_1972.3,-0.0993369410034687,0.23989707931504645
IMD_1972.5,-0.0591164670325674,0.2753956387899915
IMD_1972.7,-0.11426637086086779,0.29248664483056463
IMD_1973.1,0.025004850565478864,0.7087965725716121
IMD_1973.3,0.15720743561018877,0.9764593808706767
IMD_1973.5,0.09090295028509433,0.7671550332363613
IMD_1973.7,0.13182824572794688,0.9514262794312007
IMD_1974.1,0.07070253753599057,0.7016661636927968
IMD_1974.3,0.05511217438429417,0.8755748741725331
IMD_1974.5,0.4336959898941817,0.9063235693076497
IMD_1974.7,-0.09072762612383144,1.0416192733147984
IMD_1975.1,0.26360925453384215,0.7896878326290071
IMD_1975.3,0.13270586065460227,0.5836763584964693
IMD_1975.5,0.15080296011257022,0.7041222954147279
IMD_1975.7,0.025903591546435283,0.5215614939086854
IMD_1976.1,0.15346198682735018,0.9053805119398539
IMD_1976.3,0.19301433407278135,0.5811644441488688
IMD_1976.5,0.2221466668373144,0.6029960162046855
IMD_1976.7,0.10796314689851547,0.5479865915182536
IMD_1977.1,0.40078114752572674,0.3858992920297204
IMD_1977.3,0.25223664968510007,0.29072527746139154
IMD_1977.5,0.319180606169138,0.5738031731027184
IMD_1977.7,0.36905673285304286,0.8376121238845406
IMD_1978.1,0.2617387567321685,0.037640008215238274
IMD_1978.3,0.24312946675891153,0.13860884595327538
IMD_1978.5,0.276475491584357,0.2888766200501426
IMD_1978.7,0.2663567295995515,0.6853310139138206
IMD_1979.1,-0.043584312384416936,0.5158520056918896
IMD_1979.3,0.03655168253563352,0.39951771637952693
IMD_1979.5,0.1378414870105634,0.9998142630845941
IMD_1979.7,-0.11346828819478975,0.691499920101527
IMD_1980.1,0.15782597513649338,0.6661657029892676
IMD_1980.3,-0.043526742695441954,0.25112041180388855
IMD_1980.5,0.17702644661089548,0.539546840837168
IMD_1980.7,0.11860233585593052,0.40546479170577454
IMD_1981.1,0.013108323221154815,0.5234465659866593
IMD_1981.3,-0.23787408159923018,0.7920068265209458
IMD_1981.5,0.019945784485351344,0.6936339945802948
IMD_1981.7,0.20162078795960514,0.5209271670589707
IMD_1982.1,0.030876762765638423,0.3587293957764184
IMD_1982.3,0.2733494874235776,0.14851186028066032
IMD_1982.5,0.09914136410027649,0.07997515448984749
IMD_1982.7,0.18203367470252582,0.3590774272972619
IMD_1983.1,-0.170223319063094,0.8249699766633443
IMD_1983.3,-0.3500146692303757,0.5364127452371052
IMD_1983.5,0.020461311486038067,0.7836456294057301
IMD_1983.7,-0.09459814929097515,0.9023363436458043
IMD_1984.1,-0.08475516063877922,0.4026727608480525
IMD_1984.3,-0.05151087547681183,0.4293425909318995
IMD_1984.5,-0.19900404347417677,0.40652952277278187
IMD_1984.7,-0.12318115383095149,0.6780401400365901
IMD_1985.1,0.2724925088744653,0.28691500224389765
IMD_1985.3,0.3426154995798684,0.191261408703706
IMD_1985.5,0.3586685709320735,0.5348660329750988
IMD_1985.7,0.29731171840446047,0.1028330902031872
IMD_1986.1,0.23957191168880682,0.15761263861540065
IMD_1986.3,0.29286486676443174,0.09443591728094325
IMD_1986.5,0.29209998487834515,0.6391121587458561
IMD_1986.7,0.2883868987580709,0.33178927197340236
IMD_1987.1,0.015045345178866337,0.34053401295163854
IMD_1987.3,0.2695442909944715,0.8102411443374418
IMD_1987.5,0.30918144660121366,0.181606572308328
IMD_1987.7,0.20621433910948794,0.4587575012824796
IMD_1988.1,0.21459650364804073,1.14615022302913
IMD_1988.3,0.3308135064858628,1.1079565501336985
IMD_1988.5,0.3924074259661734,0.8841269528989726
IMD_1988.7,0.16175230420620793,0.7805362260465556
IMD_1989.1,0.441826119957251,0.23951087198319954
IMD_1989.3,0.4648272681855771,0.23069117269578499
IMD_1989.5,0.4491610681900746,0.409543552017837
IMD_1989.7,0.44004000773135243,0.3605856081015162
IMD_1990.1,0.14866945644499094,0.6631102911590128
IMD_1990.3,-0.02720095588302146,0.8928153566478281
IMD_1990.5,0.018888852490661863,0.7015423677323847
IMD_1990.7,-0.013209154364130435,0.6185595742820291
IMD_1991.1,0.18191437265112984,0.471866440969268
IMD_1991.3,0.02761561443395192,0.1564265908773338
IMD_1991.5,-0.024144295603361475,0.25227199216441265
IMD_1991.7,0.005822593242734994,0.039387541813095894
IMD_1992.1,0.2560498222457292,0.7647635898893386
IMD_1992.3,0.13119347055057223,0.28750790277176197
IMD_1992.5,0.20556732357528779,0.5700467638080626
IMD_1992.7,0.1522110718862035,0.2500818482940703
IMD_1993.1,0.1281509816661468,0.32624118400935764
IMD_1993.3,0.16728311413342534,0.2681666202676737
IMD_1993.5,0.2758541306373873,0.06749196721438999
IMD_1993.7,0.12311259293139888,0.3610622770917856
IMD_1994.1,0.4095006665107085,0.9267140843541324
IMD_1994.3,0.2705319649731947,1.3550816991002261
IMD_1994.5,0.3277529568725984,1.2452087618977725
IMD_1994.7,0.27502733691032166,1.0707075812489688
